cod_ibge,ano,mes,tipo_unidade,estabelecimentos
1710706,2024,12,50,1
1710706,2024,12,74,1
1710904,2019,12,2,1
1710904,2019,12,80,1
1710904,2019,12,74,1
1710904,2019,12,50,1
1710904,2019,12,68,1
1710904,2020,12,68,1
1710904,2020,12,74,1
1710904,2020,12,80,1
1710904,2020,12,2,1
1710904,2020,12,50,1
1710904,2021,12,50,1
1710904,2021,12,68,1
1710904,2021,12,74,1
1710904,2021,12,2,1
1710904,2021,12,80,1
1710904,2022,12,74,1
1710904,2022,12,68,1
1710904,2022,12,2,1
1710904,2022,12,80,1
1710904,2022,12,50,1
1710904,2023,12,68,1
1710904,2023,12,74,1
1710904,2023,12,2,1
1710904,2023,12,50,1
1710904,2023,12,80,1
1710904,2024,12,50,1
1710904,2024,12,80,1
1710904,2024,12,2,1
1710904,2024,12,68,1
1710904,2024,12,74,1
1711100,2019,12,50,1
1711100,2019,12,74,1
1711100,2019,12,73,1
1711100,2019,12,68,1
1711100,2019,12,2,1
1711100,2020,12,50,1
1711100,2020,12,2,1
1711100,2020,12,68,1
1711100,2020,12,73,1
1711100,2020,12,74,1
1711100,2021,12,2,1
1711100,2021,12,74,1
1711100,2021,12,73,1
1711100,2021,12,50,1
1711100,2021,12,68,1
1711100,2022,12,50,1
1711100,2022,12,73,1
1711100,2022,12,68,1
1711100,2022,12,74,1
1711100,2022,12,2,1
1711100,2023,12,73,1
1711100,2023,12,50,1
1711100,2023,12,74,1
1711100,2023,12,2,1
1711100,2023,12,68,1
1711100,2024,12,50,1
1711100,2024,12,74,1
1711100,2024,12,73,1
1711100,2024,12,2,1
1711100,2024,12,68,1
1711506,2019,12,74,2
1711506,2019,12,2,2
1711506,2019,12,68,1
1711506,2019,12,50,1
1711506,2019,12,1,1
1711506,2020,12,1,1
1711506,2020,12,68,1
1711506,2020,12,74,2
1711506,2020,12,50,1
1711506,2020,12,2,2
1711506,2021,12,1,1
1711506,2021,12,68,1
1711506,2021,12,74,2
1711506,2021,12,2,2
1711506,2021,12,50,1
1711506,2022,12,74,2
1711506,2022,12,1,1
1711506,2022,12,50,1
1711506,2022,12,68,1
1711506,2022,12,2,2
1711506,2023,12,1,1
1711506,2023,12,50,1
1711506,2023,12,68,1
1711506,2023,12,74,2
1711506,2023,12,2,2
1711506,2023,12,36,1
1711506,2024,12,1,1
1711506,2024,12,74,2
1711506,2024,12,50,1
1711506,2024,12,68,1
1711506,2024,12,2,2
1711506,2024,12,36,1
1711803,2019,12,68,1
1711803,2019,12,2,1
1711803,2019,12,74,1
1711803,2020,12,68,1
1711803,2020,12,2,1
1711803,2020,12,74,1
1711803,2021,12,50,1
1711803,2021,12,2,1
1711803,2021,12,74,1
1711803,2021,12,68,1
1711803,2022,12,50,1
1711803,2022,12,74,1
1711803,2022,12,68,1
1711803,2022,12,2,1
1711803,2023,12,50,1
1711803,2023,12,68,1
1711803,2023,12,2,1
1711803,2023,12,74,1
1711803,2024,12,50,1
1711803,2024,12,2,1
1711803,2024,12,74,1
1711803,2024,12,68,1
1711902,2019,12,50,1
1711902,2019,12,5,1
1711902,2019,12,72,3
1711902,2019,12,68,1
1711902,2019,12,2,3
1711902,2019,12,39,1
1711902,2020,12,36,1
1711902,2020,12,50,1
1711902,2020,12,5,1
1711902,2020,12,39,2
1711902,2020,12,2,3
1711902,2020,12,68,1
1711902,2021,12,36,1
1711902,2021,12,5,1
1711902,2021,12,68,1
1711902,2021,12,2,4
1711902,2021,12,39,1
1711902,2021,12,50,1
1711902,2021,12,72,2
1711902,2022,12,68,1
1711902,2022,12,72,2
1711902,2022,12,39,1
1711902,2022,12,36,1
1711902,2022,12,50,1
1711902,2022,12,2,4
1711902,2022,12,5,1
1711902,2023,12,36,1
1711902,2023,12,39,2
1711902,2023,12,72,4
1711902,2023,12,2,4
1711902,2023,12,50,1
1711902,2023,12,5,1
1711902,2023,12,68,1
1711902,2024,12,5,1
1711902,2024,12,36,1
1711902,2024,12,39,2
1711902,2024,12,50,1
1711902,2024,12,68,1
1711902,2024,12,2,3
1711902,2024,12,72,4
1711951,2019,12,50,1
1711951,2019,12,74,1
1711951,2019,12,2,2
1711951,2019,12,68,1
1711951,2020,12,50,1
1711951,2020,12,74,1
1711951,2020,12,2,2
1711951,2020,12,68,1
1711951,2021,12,50,1
1711951,2021,12,74,1
1711951,2021,12,68,1
1711951,2021,12,2,2
1711951,2022,12,50,1
1711951,2022,12,68,1
1711951,2022,12,2,2
1711951,2022,12,74,1
1711951,2023,12,74,1
1711951,2023,12,50,1
1711951,2023,12,68,1
1711951,2023,12,2,2
1711951,2023,12,39,1
1711951,2024,12,50,1
1711951,2024,12,2,2
1711951,2024,12,68,1
1711951,2024,12,39,1
1711951,2024,12,74,1
1712009,2019,12,2,2
1712009,2019,12,68,1
1712009,2019,12,83,1
1712009,2019,12,50,1
1712009,2019,12,42,1
1712009,2020,12,2,2
1712009,2020,12,83,1
1712009,2020,12,42,1
1712009,2020,12,68,1
1712009,2020,12,50,1
1712009,2021,12,68,1
1712009,2021,12,83,1
1712009,2021,12,2,2
1712009,2021,12,42,1
1712009,2021,12,50,1
1712009,2022,12,83,1
1712009,2022,12,42,1
1712009,2022,12,2,2
1712009,2022,12,68,1
1712009,2022,12,50,1
1712009,2023,12,2,2
1712009,2023,12,68,1
1712009,2023,12,42,1
1712009,2023,12,50,1
1712009,2023,12,83,1
1712009,2024,12,68,1
1712009,2024,12,50,1
1712009,2024,12,42,1
1712009,2024,12,83,1
1712009,2024,12,2,2
1712157,2019,12,68,1
1712157,2019,12,2,1
1712157,2019,12,50,1
1712157,2020,12,2,1
1712157,2020,12,68,1
1712157,2020,12,50,1
1712157,2021,12,68,1
1712157,2021,12,2,1
1712157,2021,12,50,1
1712157,2022,12,68,1
1712157,2022,12,50,1
1712157,2022,12,2,1
1712157,2023,12,68,1
1712157,2023,12,50,1
1712157,2023,12,74,1
1712157,2023,12,2,1
1712157,2023,12,1,1
1712157,2024,12,50,1
1712157,2024,12,1,1
1712157,2024,12,2,1
1712157,2024,12,68,1
1712157,2024,12,74,1
1712405,2019,12,68,1
1712405,2019,12,50,1
1712405,2019,12,2,2
1712405,2020,12,2,2
1712405,2020,12,50,1
1712405,2020,12,68,1
1712405,2021,12,50,1
1712405,2021,12,68,1
1712405,2021,12,2,2
1712405,2022,12,50,1
1712405,2022,12,2,2
1712405,2022,12,68,1
1712405,2023,12,68,1
1712405,2023,12,50,1
1712405,2023,12,2,1
1712405,2024,12,68,1
1712405,2024,12,2,1
1712405,2024,12,50,1
1712454,2019,12,68,1
1712454,2019,12,22,1
1712454,2019,12,2,1
1712454,2020,12,22,1
1712454,2020,12,68,1
1712454,2020,12,1,1
1712454,2020,12,2,1
1712454,2021,12,68,1
1712454,2021,12,36,1
1712454,2021,12,1,1
1712454,2021,12,2,1
1712454,2022,12,36,1
1712454,2022,12,68,1
1712454,2022,12,1,1
1712454,2022,12,2,1
1712454,2023,12,1,1
1712454,2023,12,36,1
1712454,2023,12,2,1
1712454,2023,12,68,1
1712454,2024,12,1,1
1712454,2024,12,2,1
1712454,2024,12,68,1
1712454,2024,12,36,1
1712504,2019,12,39,1
1712504,2019,12,68,1
1712504,2019,12,2,1
1712504,2019,12,1,1
1712504,2019,12,50,1
1712504,2020,12,39,1
1712504,2020,12,68,1
1712504,2020,12,74,1
1712504,2020,12,50,1
1712504,2020,12,2,1
1712504,2020,12,1,1
1712504,2021,12,50,1
1712504,2021,12,2,1
1712504,2021,12,74,1
1712504,2021,12,68,1
1712504,2021,12,1,1
1712504,2021,12,39,1
1712504,2022,12,74,1
1712504,2022,12,39,2
1712504,2022,12,1,1
1712504,2022,12,2,1
1712504,2022,12,5,1
1712504,2022,12,50,1
1712504,2022,12,68,1
1712504,2023,12,68,1
1712504,2023,12,5,1
1712504,2023,12,1,1
1712504,2023,12,39,2
1712504,2023,12,2,1
1712504,2023,12,74,1
1712504,2023,12,50,1
1712504,2024,12,2,2
1712504,2024,12,5,1
1712504,2024,12,39,1
1712504,2024,12,1,1
1712504,2024,12,68,1
1712504,2024,12,74,1
1712504,2024,12,50,1
1712702,2019,12,40,1
1712702,2019,12,68,1
1712702,2019,12,50,1
1712702,2019,12,2,1
1712702,2020,12,2,1
1712702,2020,12,68,1
1712702,2020,12,40,1
1712702,2020,12,50,1
1712702,2021,12,40,1
1712702,2021,12,2,1
1712702,2021,12,68,1
1712702,2021,12,50,1
1712702,2022,12,40,1
1712702,2022,12,50,1
1712702,2022,12,2,1
1712702,2022,12,68,1
1712702,2023,12,2,1
1712702,2023,12,68,1
1712702,2023,12,40,1
1712702,2023,12,50,1
1712702,2024,12,2,1
1712702,2024,12,50,1
1712702,2024,12,40,1
1712702,2024,12,68,1
1712801,2019,12,50,1
1712801,2019,12,68,1
1712801,2019,12,2,3
1712801,2019,12,74,1
1712801,2020,12,50,1
1712801,2020,12,2,3
1712801,2020,12,74,1
1712801,2020,12,68,1
1712801,2021,12,74,1
1712801,2021,12,2,2
1712801,2021,12,68,1
1712801,2021,12,72,1
1712801,2021,12,50,1
1712801,2022,12,68,1
1712801,2022,12,50,1
1712801,2022,12,72,1
1712801,2022,12,2,2
1712801,2022,12,74,1
1712801,2023,12,74,1
1712801,2023,12,50,1
1712801,2023,12,68,1
1712801,2023,12,2,2
1712801,2023,12,72,1
1712801,2024,12,50,1
1712801,2024,12,2,2
1712801,2024,12,74,1
1712801,2024,12,68,1
1712801,2024,12,72,1
1713205,2019,12,36,1
1713205,2019,12,5,1
1713205,2019,12,22,6
1713205,2019,12,70,1
1713205,2019,12,39,4
1713205,2019,12,2,8
1713205,2019,12,68,1
1713205,2019,12,74,2
1713205,2019,12,50,1
1713205,2020,12,39,4
1713205,2020,12,5,1
1713205,2020,12,70,1
1713205,2020,12,71,1
1713205,2020,12,2,7
1713205,2020,12,22,3
1713205,2020,12,68,1
1713205,2020,12,50,1
1713205,2020,12,74,2
1713205,2020,12,36,1
1713205,2021,12,22,3
1713205,2021,12,70,1
1713205,2021,12,2,8
1713205,2021,12,84,1
1713205,2021,12,39,4
1713205,2021,12,71,1
1713205,2021,12,36,1
1713205,2021,12,50,1
1713205,2021,12,74,2
1713205,2021,12,68,1
1713205,2021,12,5,1
1713205,2022,12,2,8
1713205,2022,12,70,1
1713205,2022,12,71,1
1713205,2022,12,84,1
1713205,2022,12,74,2
1713205,2022,12,39,4
1713205,2022,12,22,4
1713205,2022,12,50,1
1713205,2022,12,68,1
1713205,2022,12,36,1
1713205,2022,12,5,1
1713205,2023,12,2,8
1713205,2023,12,22,1
1713205,2023,12,68,1
1713205,2023,12,71,1
1713205,2023,12,39,5
1713205,2023,12,50,1
1713205,2023,12,5,1
1713205,2023,12,74,2
1713205,2023,12,84,1
1713205,2023,12,70,1
1713205,2023,12,36,1
1713205,2024,12,2,8
1713205,2024,12,70,1
1713205,2024,12,5,1
1713205,2024,12,39,5
1713205,2024,12,68,1
1713205,2024,12,22,1
1713205,2024,12,71,1
1713205,2024,12,36,1
1713205,2024,12,50,1
1713205,2024,12,42,1
1713205,2024,12,74,2
1713205,2024,12,84,1
1713304,2019,12,2,4
1713304,2019,12,43,1
1713304,2019,12,22,4
1713304,2019,12,5,1
1713304,2019,12,42,1
1713304,2019,12,36,2
1713304,2019,12,68,1
1713304,2019,12,50,1
1713304,2019,12,39,2
1713304,2020,12,2,4
1713304,2020,12,39,2
1713304,2020,12,5,1
1713304,2020,12,42,1
1713304,2020,12,43,1
1713304,2020,12,22,5
1713304,2020,12,68,1
1713304,2020,12,36,2
1713304,2020,12,50,1
1713304,2021,12,36,2
1713304,2021,12,50,1
1713304,2021,12,68,1
1713304,2021,12,42,1
1713304,2021,12,39,3
1713304,2021,12,22,6
1713304,2021,12,2,4
1713304,2021,12,43,1
1713304,2021,12,5,1
1713304,2022,12,43,1
1713304,2022,12,5,1
1713304,2022,12,42,1
1713304,2022,12,22,10
1713304,2022,12,36,2
1713304,2022,12,39,3
1713304,2022,12,50,1
1713304,2022,12,2,4
1713304,2022,12,68,1
1713304,2023,12,22,14
1713304,2023,12,68,1
1713304,2023,12,50,1
1713304,2023,12,36,2
1713304,2023,12,2,4
1713304,2023,12,43,2
1713304,2023,12,5,1
1713304,2023,12,39,3
1713304,2023,12,42,1
1713304,2024,12,2,4
1713304,2024,12,39,3
1713304,2024,12,68,2
1713304,2024,12,43,3
1713304,2024,12,50,1
1713304,2024,12,22,14
1713304,2024,12,36,2
1713304,2024,12,5,1
1713304,2024,12,42,1
1713601,2019,12,50,1
1713601,2019,12,2,2
1713601,2019,12,40,1
1713601,2019,12,74,1
1713601,2019,12,5,1
1713601,2019,12,68,1
1713601,2020,12,40,1
1713601,2020,12,74,1
1713601,2020,12,68,1
1713601,2020,12,2,2
1713601,2020,12,5,1
1713601,2020,12,50,1
1713601,2021,12,74,1
1713601,2021,12,50,1
1713601,2021,12,40,1
1713601,2021,12,5,1
1713601,2021,12,68,1
1713601,2021,12,2,2
1713601,2022,12,2,2
1713601,2022,12,40,1
1713601,2022,12,74,1
1713601,2022,12,5,1
1713601,2022,12,22,1
1713601,2022,12,50,1
1713601,2022,12,68,1
1713601,2023,12,68,1
1713601,2023,12,22,1
1713601,2023,12,74,1
1713601,2023,12,40,1
1713601,2023,12,2,2
1713601,2023,12,50,1
1713601,2023,12,5,1
1713601,2024,12,68,1
1713601,2024,12,74,1
1713601,2024,12,2,2
1713601,2024,12,22,1
1713601,2024,12,50,1
1713601,2024,12,40,1
1713601,2024,12,5,1
1713700,2019,12,68,1
1713700,2019,12,74,1
1713700,2019,12,50,1
1713700,2019,12,2,1
1713700,2020,12,50,1
1713700,2020,12,68,1
1713700,2020,12,2,1
1713700,2020,12,74,1
1713700,2021,12,50,1
1713700,2021,12,2,1
1713700,2021,12,68,1
1713700,2021,12,74,1
1713700,2022,12,68,1
1713700,2022,12,2,1
1713700,2022,12,74,1
1713700,2022,12,50,1
1713700,2023,12,2,1
1713700,2023,12,68,1
1713700,2023,12,74,1
1713700,2023,12,50,1
1713700,2024,12,2,1
1713700,2024,12,68,1
1713700,2024,12,50,1
1713809,2019,12,2,1
1713809,2019,12,50,1
1713809,2019,12,68,1
1713809,2020,12,68,1
1713809,2020,12,2,1
1713809,2020,12,50,1
1713809,2020,12,74,1
1713809,2021,12,68,1
1713809,2021,12,74,1
1713809,2021,12,2,1
1713809,2021,12,50,1
1713809,2022,12,74,1
1713809,2022,12,50,1
1713809,2022,12,2,1
1713809,2022,12,68,1
1713809,2023,12,2,1
1713809,2023,12,68,1
1713809,2023,12,80,1
1713809,2023,12,50,1
1713809,2023,12,74,1
1713809,2024,12,2,1
1713809,2024,12,50,1
1713809,2024,12,80,1
1713809,2024,12,68,1
1713809,2024,12,74,1
1713957,2019,12,2,1
1713957,2019,12,50,1
1713957,2019,12,68,1
1713957,2020,12,2,1
1713957,2020,12,50,1
1713957,2020,12,68,1
1713957,2021,12,50,1
1713957,2021,12,2,1
1713957,2021,12,68,1
1713957,2022,12,2,1
1713957,2022,12,50,1
1713957,2022,12,68,1
1713957,2023,12,2,1
1713957,2023,12,50,1
1713957,2023,12,68,1
1713957,2024,12,2,2
1713957,2024,12,50,1
1713957,2024,12,68,1
1714203,2019,12,5,1
1714203,2019,12,2,6
1714203,2019,12,68,1
1714203,2019,12,39,1
1714203,2019,12,40,1
1714203,2019,12,50,1
1714203,2020,12,50,1
1714203,2020,12,39,1
1714203,2020,12,2,6
1714203,2020,12,5,1
1714203,2020,12,68,1
1714203,2020,12,40,1
1714203,2021,12,5,1
1714203,2021,12,36,1
1714203,2021,12,40,1
1714203,2021,12,39,3
1714203,2021,12,68,1
1714203,2021,12,50,1
1714203,2021,12,2,6
1714203,2022,12,39,3
1714203,2022,12,50,1
1714203,2022,12,5,1
1714203,2022,12,36,1
1714203,2022,12,68,1
1714203,2022,12,2,6
1714203,2022,12,40,1
1714203,2023,12,39,5
1714203,2023,12,68,1
1714203,2023,12,5,1
1714203,2023,12,40,1
1714203,2023,12,36,1
1714203,2023,12,50,1
1714203,2023,12,2,6
1714203,2024,12,2,6
1714203,2024,12,39,5
1714203,2024,12,40,1
1714203,2024,12,36,1
1714203,2024,12,5,1
1714203,2024,12,50,1
1714203,2024,12,68,1
1714302,2019,12,2,2
1714302,2019,12,74,1
1714302,2019,12,84,1
1714302,2019,12,50,1
1714302,2019,12,68,1
1714302,2019,12,80,1
1714302,2019,12,1,1
1714302,2020,12,74,1
1714302,2020,12,2,2
1714302,2020,12,84,1
1714302,2020,12,80,1
1714302,2020,12,1,1
1714302,2020,12,50,1
1714302,2020,12,68,1
1714302,2021,12,80,1
1714302,2021,12,50,1
1714302,2021,12,2,2
1714302,2021,12,1,1
1714302,2021,12,74,1
1714302,2021,12,68,1
1714302,2021,12,84,1
1714302,2022,12,1,1
1714302,2022,12,84,1
1714302,2022,12,2,2
1714302,2022,12,80,1
1714302,2022,12,74,1
1714302,2022,12,68,1
1714302,2022,12,50,1
1714302,2023,12,50,1
1714302,2023,12,2,2
1714302,2023,12,1,1
1714302,2023,12,68,1
1714302,2023,12,80,1
1714302,2023,12,74,1
1714302,2023,12,84,1
1714302,2024,12,50,1
1714302,2024,12,84,2
1714302,2024,12,1,1
1714302,2024,12,2,2
1714302,2024,12,74,1
1714302,2024,12,68,1
1714302,2024,12,80,1
1714880,2019,12,2,3
1714880,2019,12,73,1
1714880,2019,12,36,1
1714880,2019,12,74,1
1714880,2019,12,68,1
1714880,2019,12,39,2
1714880,2019,12,50,1
1714880,2020,12,73,1
1714880,2020,12,39,2
1714880,2020,12,50,1
1714880,2020,12,36,1
1714880,2020,12,2,3
1714880,2020,12,74,1
1714880,2020,12,68,1
1714880,2021,12,74,1
1714880,2021,12,84,1
1714880,2021,12,39,1
1714880,2021,12,2,3
1714880,2021,12,36,1
1714880,2021,12,68,1
1714880,2021,12,73,1
1714880,2021,12,50,1
1714880,2022,12,73,1
1714880,2022,12,74,1
1714880,2022,12,36,1
1714880,2022,12,68,1
1714880,2022,12,84,1
1714880,2022,12,39,1
1714880,2022,12,50,1
1714880,2022,12,2,3
1714880,2023,12,2,3
1714880,2023,12,84,1
1714880,2023,12,73,1
1714880,2023,12,68,1
1714880,2023,12,39,1
1714880,2023,12,36,1
1714880,2023,12,50,1
1714880,2023,12,74,1
1714880,2024,12,39,1
1714880,2024,12,50,1
1714880,2024,12,74,1
1714880,2024,12,68,1
1714880,2024,12,73,1
1714880,2024,12,36,1
1714880,2024,12,84,1
1714880,2024,12,2,3
1715002,2019,12,2,2
1715002,2019,12,68,1
1715002,2019,12,50,1
1715002,2020,12,50,1
1715002,2020,12,2,2
1715002,2020,12,68,1
1715002,2021,12,68,1
1715002,2021,12,2,2
1715002,2021,12,50,1
1715002,2022,12,2,2
1715002,2022,12,50,1
1715002,2022,12,68,1
1715002,2023,12,68,1
1715002,2023,12,50,1
1715002,2023,12,2,2
1715002,2024,12,2,2
1715002,2024,12,50,1
1715002,2024,12,68,1
1715101,2019,12,42,1
1715101,2019,12,50,1
1715101,2019,12,68,1
1715101,2019,12,2,2
1715101,2020,12,2,2
1715101,2020,12,50,1
1715101,2020,12,68,1
1715101,2020,12,42,1
1715101,2021,12,2,2
1715101,2021,12,50,1
1715101,2021,12,68,1
1715101,2021,12,42,1
1715101,2022,12,68,1
1715101,2022,12,50,1
1715101,2022,12,42,1
1715101,2022,12,2,2
1715101,2023,12,2,2
1715101,2023,12,42,1
1715101,2023,12,68,1
1715101,2023,12,50,1
1715101,2024,12,68,1
1715101,2024,12,2,2
1715101,2024,12,42,1
1715101,2024,12,50,1
1715101,2024,12,74,2
1715101,2024,12,39,1
1715150,2019,12,68,1
1715150,2019,12,74,1
1715150,2019,12,80,1
1715150,2019,12,2,1
1715150,2019,12,50,1
1715150,2020,12,2,1
1715150,2020,12,74,1
1715150,2020,12,68,1
1715150,2020,12,50,1
1715150,2020,12,80,1
1715150,2021,12,74,1
1715150,2021,12,2,1
1715150,2021,12,80,1
1715150,2021,12,68,1
1715150,2021,12,50,1
1715150,2022,12,68,1
1715150,2022,12,50,1
1715150,2022,12,74,1
1715150,2022,12,2,1
1715150,2022,12,80,1
1715150,2023,12,2,1
1715150,2023,12,74,1
1715150,2023,12,80,1
1715150,2023,12,68,1
1715150,2023,12,50,1
1715150,2024,12,2,1
1715150,2024,12,50,1
1715150,2024,12,68,1
1715150,2024,12,80,1
1715150,2024,12,74,1
1715259,2019,12,68,1
1715259,2019,12,50,1
1715259,2019,12,2,1
1715259,2020,12,68,1
1715259,2020,12,2,1
1715259,2020,12,50,1
1715259,2021,12,50,1
1715259,2021,12,2,1
1715259,2021,12,68,1
1715259,2022,12,50,1
1715259,2022,12,2,1
1715259,2022,12,68,1
1715259,2023,12,68,1
1715259,2023,12,2,1
1715259,2023,12,50,1
1715259,2024,12,50,1
1715259,2024,12,2,1
1715259,2024,12,68,1
1715507,2019,12,68,1
1715507,2019,12,50,1
1715507,2019,12,2,1
1715507,2020,12,2,1
1715507,2020,12,50,1
1715507,2020,12,68,1
1715507,2021,12,50,1
1715507,2021,12,68,1
1715507,2021,12,2,1
1715507,2022,12,2,1
1715507,2022,12,68,1
1715507,2022,12,50,1
1715507,2023,12,68,1
1715507,2023,12,2,1
1715507,2023,12,50,1
1715507,2024,12,50,1
1715507,2024,12,2,1
1715507,2024,12,68,1
1715705,2019,12,68,1
1715705,2019,12,50,1
1715705,2019,12,40,1
1715705,2019,12,2,1
1715705,2020,12,2,1
1715705,2020,12,40,1
1715705,2020,12,68,1
1715705,2020,12,50,1
1715705,2021,12,2,1
1715705,2021,12,50,1
1715705,2021,12,68,1
1715705,2021,12,40,1
1715705,2022,12,68,1
1715705,2022,12,40,1
1715705,2022,12,50,1
1715705,2022,12,2,1
1715705,2023,12,40,1
1715705,2023,12,50,1
1715705,2023,12,68,1
1715705,2023,12,2,1
1715705,2024,12,2,1
1715705,2024,12,40,1
1715705,2024,12,68,1
1715705,2024,12,50,1
1715754,2019,12,39,3
1715754,2019,12,50,1
1715754,2019,12,22,2
1715754,2019,12,68,1
1715754,2019,12,74,1
1715754,2019,12,2,3
1715754,2019,12,5,1
1715754,2020,12,39,3
1715754,2020,12,50,1
1715754,2020,12,68,1
1715754,2020,12,22,2
1715754,2020,12,2,3
1715754,2020,12,74,1
1715754,2020,12,5,1
1715754,2021,12,74,2
1715754,2021,12,39,4
1715754,2021,12,5,1
1715754,2021,12,22,2
1715754,2021,12,2,3
1715754,2021,12,68,1
1715754,2021,12,50,1
1715754,2022,12,5,1
1715754,2022,12,2,3
1715754,2022,12,74,2
1715754,2022,12,50,1
1715754,2022,12,22,4
1715754,2022,12,68,1
1715754,2022,12,39,5
1715754,2023,12,74,1
1715754,2023,12,39,6
1715754,2023,12,68,1
1715754,2023,12,5,1
1715754,2023,12,50,1
1715754,2023,12,22,4
1715754,2023,12,2,3
1715754,2024,12,68,1
1715754,2024,12,74,1
1715754,2024,12,2,3
1715754,2024,12,50,1
1715754,2024,12,39,6
1715754,2024,12,5,1
1715754,2024,12,22,4
1716109,2019,12,36,14
1716109,2019,12,2,9
1716109,2019,12,68,1
1716109,2019,12,70,1
1716109,2019,12,50,1
1716109,2019,12,5,2
1716109,2019,12,39,11
1716109,2019,12,42,1
1716109,2019,12,22,23
1716109,2019,12,43,1
1716109,2019,12,81,1
1716109,2019,12,4,1
1716109,2019,12,74,1
1716109,2019,12,20,1
1716109,2020,12,50,1
1716109,2020,12,39,11
1716109,2020,12,42,1
1716109,2020,12,74,1
1716109,2020,12,70,1
1716109,2020,12,81,1
1716109,2020,12,68,1
1716109,2020,12,22,23
1716109,2020,12,36,17
1716109,2020,12,20,1
1716109,2020,12,43,1
1716109,2020,12,5,2
1716109,2020,12,4,1
1716109,2020,12,2,10
1716109,2021,12,43,1
1716109,2021,12,74,2
1716109,2021,12,70,1
1716109,2021,12,22,26
1716109,2021,12,81,1
1716109,2021,12,39,13
1716109,2021,12,2,10
1716109,2021,12,84,1
1716109,2021,12,42,1
1716109,2021,12,36,19
1716109,2021,12,68,1
1716109,2021,12,50,2
1716109,2021,12,5,2
1716109,2021,12,20,1
1716109,2021,12,4,1
1716109,2022,12,68,1
1716109,2022,12,74,2
1716109,2022,12,50,2
1716109,2022,12,43,2
1716109,2022,12,4,1
1716109,2022,12,2,10
1716109,2022,12,20,1
1716109,2022,12,70,1
1716109,2022,12,42,1
1716109,2022,12,81,1
1716109,2022,12,84,1
1716109,2022,12,5,2
1716109,2022,12,22,28
1716109,2022,12,36,21
1716109,2022,12,39,13
1716109,2023,12,36,23
1716109,2023,12,68,1
1716109,2023,12,2,9
1716109,2023,12,39,13
1716109,2023,12,43,2
1716109,2023,12,70,1
1716109,2023,12,4,1
1716109,2023,12,22,29
1716109,2023,12,74,2
1716109,2023,12,42,1
1716109,2023,12,50,2
1716109,2023,12,84,1
1716109,2023,12,5,2
1716109,2023,12,81,1
1716109,2024,12,2,9
1716109,2024,12,4,1
1716109,2024,12,39,14
1716109,2024,12,50,2
1716109,2024,12,68,1
1716109,2024,12,81,1
1716109,2024,12,5,3
1716109,2024,12,22,30
1716109,2024,12,84,1
1716109,2024,12,36,26
1716109,2024,12,42,1
1716109,2024,12,43,2
1716109,2024,12,70,1
1716109,2024,12,74,2
1716208,2019,12,68,2
1716208,2019,12,1,3
1716208,2019,12,50,1
1716208,2019,12,5,1
1716208,2019,12,2,2
1716208,2020,12,39,1
1716208,2020,12,5,1
1716208,2020,12,1,3
1716208,2020,12,68,2
1716208,2020,12,2,2
1716208,2020,12,50,1
1716208,2021,12,68,2
1716208,2021,12,80,1
1716208,2021,12,5,1
1716208,2021,12,1,3
1716208,2021,12,50,1
1716208,2021,12,2,2
1716208,2021,12,39,1
1716208,2022,12,1,3
1716208,2022,12,2,2
1716208,2022,12,39,1
1716208,2022,12,50,1
1716208,2022,12,68,2
1716208,2022,12,80,1
1716208,2022,12,5,1
1716208,2023,12,39,1
1716208,2023,12,5,1
1716208,2023,12,1,3
1716208,2023,12,2,2
1716208,2023,12,50,1
1716208,2023,12,68,2
1716208,2023,12,80,1
1716208,2024,12,1,3
1716208,2024,12,50,1
1716208,2024,12,68,2
1716208,2024,12,80,1
1716208,2024,12,5,1
1716208,2024,12,39,1
1716208,2024,12,2,2
1716307,2019,12,39,1
1716307,2019,12,2,1
1716307,2019,12,68,1
1716307,2019,12,50,1
1716307,2020,12,68,1
1716307,2020,12,50,1
1716307,2020,12,39,1
1716307,2020,12,2,1
1716307,2021,12,68,1
1716307,2021,12,39,1
1716307,2021,12,2,1
1716307,2021,12,50,1
1716307,2022,12,39,1
1716307,2022,12,2,1
1716307,2022,12,50,1
1716307,2022,12,68,1
1716307,2023,12,68,1
1716307,2023,12,39,1
1716307,2023,12,50,1
1716307,2023,12,2,1
1716307,2024,12,50,1
1716307,2024,12,39,1
1716307,2024,12,68,1
1716307,2024,12,2,1
1716505,2019,12,39,2
1716505,2019,12,68,1
1716505,2019,12,5,1
1716505,2019,12,50,1
1716505,2019,12,2,4
1716505,2019,12,4,1
1716505,2019,12,22,2
1716505,2020,12,39,4
1716505,2020,12,22,2
1716505,2020,12,68,1
1716505,2020,12,5,1
1716505,2020,12,4,1
1716505,2020,12,74,1
1716505,2020,12,50,1
1716505,2020,12,2,5
1716505,2021,12,39,3
1716505,2021,12,2,5
1716505,2021,12,50,1
1716505,2021,12,4,1
1716505,2021,12,68,1
1716505,2021,12,5,1
1716505,2021,12,74,1
1716505,2021,12,22,2
1716505,2022,12,5,1
1716505,2022,12,4,1
1716505,2022,12,2,6
1716505,2022,12,50,1
1716505,2022,12,39,6
1716505,2022,12,68,1
1716505,2022,12,22,2
1716505,2022,12,71,1
1716505,2022,12,74,1
1716505,2023,12,22,2
