cod_ibge,ano,capitulo_cid10,obitos
1713205,2019,W,7
1713205,2019,P,3
1713205,2019,E,3
1713205,2019,C,15
1713205,2019,D,1
1713205,2019,J,15
1713205,2019,N,4
1713205,2019,Q,1
1713205,2019,A,3
1713205,2019,I,24
1713205,2020,Q,1
1713205,2020,G,1
1713205,2020,J,8
1713205,2020,D,1
1713205,2020,C,27
1713205,2020,E,11
1713205,2020,B,13
1713205,2020,F,3
1713205,2020,V,6
1713205,2020,I,49
1713205,2020,K,7
1713205,2020,W,1
1713205,2020,P,3
1713205,2020,Y,1
1713205,2020,N,1
1713205,2020,X,9
1713205,2021,J,11
1713205,2021,K,5
1713205,2021,R,6
1713205,2021,B,46
1713205,2021,A,2
1713205,2021,V,9
1713205,2021,D,1
1713205,2021,C,17
1713205,2021,I,38
1713205,2021,W,4
1713205,2021,P,5
1713205,2021,G,3
1713205,2021,X,14
1713205,2021,Q,2
1713205,2021,M,1
1713205,2021,F,2
1713205,2021,E,12
1713205,2021,N,7
1713205,2021,Y,6
1713205,2022,N,2
1713205,2022,C,15
1713205,2022,E,10
1713205,2022,F,3
1713205,2022,W,2
1713205,2022,V,5
1713205,2022,K,6
1713205,2022,A,3
1713205,2022,P,4
1713205,2022,O,1
1713205,2022,I,33
1713205,2022,J,14
1713205,2022,X,11
1713205,2022,B,16
1713205,2022,Y,1
1713205,2022,Q,2
1713205,2022,R,8
1713205,2022,L,2
1713205,2022,G,5
1713304,2019,I,23
1713304,2019,N,2
1713304,2019,R,1
1713304,2019,V,7
1713304,2019,E,8
1713304,2019,J,6
1713304,2019,G,2
1713304,2019,C,14
1713304,2019,K,5
1713304,2019,W,1
1713304,2019,D,2
1713304,2019,X,3
1713304,2020,B,15
1713304,2020,W,1
1713304,2020,D,1
1713304,2020,C,22
1713304,2020,R,2
1713304,2020,J,7
1713304,2020,X,5
1713304,2020,G,1
1713304,2020,P,1
1713304,2020,Q,1
1713304,2020,K,6
1713304,2020,I,33
1713304,2020,E,6
1713304,2020,V,8
1713304,2020,N,1
1713304,2021,R,3
1713304,2021,A,2
1713304,2021,O,1
1713304,2021,B,45
1713304,2021,V,8
1713304,2021,P,2
1713304,2021,E,6
1713304,2021,W,4
1713304,2021,F,1
1713304,2021,N,3
1713304,2021,J,10
1713304,2021,G,2
1713304,2021,Y,2
1713304,2021,K,7
1713304,2021,C,12
1713304,2021,I,23
1713304,2021,X,9
1713304,2022,K,4
1713304,2022,N,2
1713304,2022,W,2
1713304,2022,B,12
1713304,2022,R,4
1713304,2022,J,9
1713304,2022,Y,3
1713304,2022,D,1
1713304,2022,V,7
1713304,2022,I,27
1713304,2022,G,2
1713304,2022,C,12
1713304,2022,Q,2
1713304,2022,X,4
1713304,2022,P,3
1713304,2022,F,1
1713304,2022,E,5
1713601,2019,E,1
1713601,2019,F,1
1713601,2019,V,2
1713601,2019,K,4
1713601,2019,X,1
1713601,2019,Q,1
1713601,2019,N,2
1713601,2019,C,3
1713601,2019,J,4
1713601,2019,I,15
1713601,2019,W,3
1713601,2020,J,2
1713601,2020,B,1
1713601,2020,A,3
1713601,2020,V,4
1713601,2020,K,2
1713601,2020,F,1
1713601,2020,E,1
1713601,2020,I,9
1713601,2020,C,4
1713601,2020,O,1
1713601,2020,W,1
1713601,2021,N,2
1713601,2021,E,7
1713601,2021,J,2
1713601,2021,X,1
1713601,2021,B,13
1713601,2021,C,2
1713601,2021,F,1
1713601,2021,R,1
1713601,2021,V,2
1713601,2021,A,1
1713601,2021,K,1
1713601,2021,I,8
1713601,2021,G,2
1713601,2022,I,11
1713601,2022,P,3
1713601,2022,G,1
1713601,2022,W,1
1713601,2022,R,1
1713601,2022,C,3
1713601,2022,E,2
1713601,2022,V,2
1713601,2022,X,1
1713601,2022,K,1
1713601,2022,B,2
1713601,2022,J,3
1713601,2022,F,1
1713700,2019,M,1
1713700,2019,X,2
1713700,2019,J,3
1713700,2019,E,2
1713700,2019,W,3
1713700,2019,I,2
1713700,2019,C,2
1713700,2019,P,1
1713700,2019,V,1
1713700,2019,N,1
1713700,2020,E,4
1713700,2020,J,1
1713700,2020,C,2
1713700,2020,K,1
1713700,2020,I,7
1713700,2020,F,1
1713700,2020,L,1
1713700,2020,R,2
1713700,2021,E,2
1713700,2021,G,2
1713700,2021,F,1
1713700,2021,K,2
1713700,2021,C,2
1713700,2021,B,6
1713700,2021,X,1
1713700,2021,I,6
1713700,2021,R,2
1713700,2021,W,1
1713700,2022,E,1
1713700,2022,X,1
1713700,2022,R,1
1713700,2022,J,3
1713700,2022,I,6
1713700,2022,G,1
1713700,2022,P,1
1713700,2022,F,1
1713700,2022,C,3
1713809,2019,W,3
1713809,2019,V,1
1713809,2019,J,1
1713809,2019,E,2
1713809,2019,C,2
1713809,2019,K,1
1713809,2019,I,13
1713809,2019,R,2
1713809,2019,X,4
1713809,2020,E,2
1713809,2020,X,3
1713809,2020,C,2
1713809,2020,P,1
1713809,2020,I,13
1713809,2020,W,2
1713809,2020,F,1
1713809,2020,N,3
1713809,2020,K,1
1713809,2020,B,5
1713809,2020,A,1
1713809,2021,M,1
1713809,2021,K,1
1713809,2021,C,2
1713809,2021,J,2
1713809,2021,I,15
1713809,2021,V,4
1713809,2021,B,4
1713809,2021,A,1
1713809,2021,E,1
1713809,2021,R,4
1713809,2022,N,1
1713809,2022,D,1
1713809,2022,X,1
1713809,2022,V,3
1713809,2022,R,2
1713809,2022,E,2
1713809,2022,I,13
1713809,2022,C,3
1713809,2022,J,1
1713809,2022,K,1
1713957,2019,V,1
1713957,2019,F,1
1713957,2019,K,2
1713957,2019,X,1
1713957,2019,J,3
1713957,2019,I,7
1713957,2019,R,1
1713957,2019,P,1
1713957,2019,E,1
1713957,2020,I,6
1713957,2020,J,2
1713957,2020,N,1
1713957,2020,B,1
1713957,2020,A,1
1713957,2020,W,1
1713957,2020,K,1
1713957,2020,X,2
1713957,2020,E,3
1713957,2020,C,2
1713957,2021,W,1
1713957,2021,E,5
1713957,2021,B,3
1713957,2021,V,2
1713957,2021,I,7
1713957,2021,P,2
1713957,2021,C,4
1713957,2021,Y,1
1713957,2021,K,3
1713957,2021,J,2
1713957,2022,V,2
1713957,2022,C,2
1713957,2022,N,1
1713957,2022,J,2
1713957,2022,I,6
1713957,2022,B,3
1713957,2022,G,1
1713957,2022,P,1
1713957,2022,E,1
1713957,2022,K,2
1714203,2019,Y,1
1714203,2019,G,1
1714203,2019,F,4
1714203,2019,P,1
1714203,2019,E,7
1714203,2019,J,5
1714203,2019,M,1
1714203,2019,V,1
1714203,2019,C,5
1714203,2019,K,3
1714203,2019,W,2
1714203,2019,I,13
1714203,2019,R,1
1714203,2019,X,6
1714203,2019,B,1
1714203,2020,W,1
1714203,2020,B,2
1714203,2020,R,6
1714203,2020,K,1
1714203,2020,C,4
1714203,2020,A,1
1714203,2020,F,1
1714203,2020,V,5
1714203,2020,P,1
1714203,2020,X,7
1714203,2020,E,8
1714203,2020,G,3
1714203,2020,J,8
1714203,2020,I,15
1714203,2020,D,1
1714203,2020,Y,1
1714203,2021,D,1
1714203,2021,A,1
1714203,2021,R,4
1714203,2021,J,5
1714203,2021,N,1
1714203,2021,Q,1
1714203,2021,B,20
1714203,2021,P,2
1714203,2021,K,3
1714203,2021,X,4
1714203,2021,V,9
1714203,2021,C,10
1714203,2021,Y,3
1714203,2021,E,3
1714203,2021,M,1
1714203,2021,W,4
1714203,2021,I,20
1714203,2021,G,3
1714203,2022,P,1
1714203,2022,V,2
1714203,2022,Q,2
1714203,2022,J,6
1714203,2022,D,1
1714203,2022,C,4
1714203,2022,K,1
1714203,2022,I,11
1714203,2022,X,5
1714203,2022,N,1
1714203,2022,B,2
1714203,2022,G,1
1714203,2022,Y,1
1714203,2022,E,6
1714203,2022,R,5
1714203,2022,W,1
1714302,2019,Y,1
1714302,2019,V,1
1714302,2019,J,2
1714302,2019,E,3
1714302,2019,F,1
1714302,2019,R,2
1714302,2019,G,1
1714302,2019,C,5
1714302,2019,I,4
1714302,2019,K,1
1714302,2019,N,2
1714302,2020,E,5
1714302,2020,C,4
1714302,2020,B,4
1714302,2020,K,3
1714302,2020,I,3
1714302,2020,V,2
1714302,2020,N,1
1714302,2020,W,2
1714302,2020,G,2
1714302,2020,R,1
1714302,2021,Q,1
1714302,2021,N,3
1714302,2021,E,6
1714302,2021,K,2
1714302,2021,G,1
1714302,2021,C,3
1714302,2021,I,17
1714302,2021,X,2
1714302,2021,B,3
1714302,2021,J,4
1714302,2022,Y,1
1714302,2022,J,3
1714302,2022,X,1
1714302,2022,E,3
1714302,2022,F,1
1714302,2022,K,1
1714302,2022,R,2
1714302,2022,C,5
1714302,2022,A,2
1714302,2022,P,1
1714302,2022,I,3
1714880,2019,N,2
1714880,2019,E,5
1714880,2019,J,6
1714880,2019,A,2
1714880,2019,O,1
1714880,2019,Q,1
1714880,2019,I,18
1714880,2019,G,1
1714880,2019,B,1
1714880,2019,V,8
1714880,2019,L,1
1714880,2019,Y,1
1714880,2019,P,1
1714880,2019,D,1
1714880,2019,C,8
1714880,2019,W,1
1714880,2019,X,5
1714880,2019,R,3
1714880,2019,K,3
1714880,2020,F,1
1714880,2020,G,2
1714880,2020,K,2
1714880,2020,I,21
1714880,2020,Y,2
1714880,2020,C,6
1714880,2020,E,6
1714880,2020,P,1
1714880,2020,W,1
1714880,2020,X,2
1714880,2020,B,18
1714880,2020,V,2
1714880,2020,J,6
1714880,2021,D,1
1714880,2021,Y,1
1714880,2021,C,8
1714880,2021,N,1
1714880,2021,A,1
1714880,2021,F,3
1714880,2021,W,3
1714880,2021,G,2
1714880,2021,B,34
1714880,2021,K,1
1714880,2021,I,25
1714880,2021,E,3
1714880,2021,V,6
1714880,2021,X,6
1714880,2021,J,5
1714880,2022,P,2
1714880,2022,K,6
1714880,2022,Y,1
1714880,2022,F,1
1714880,2022,C,9
1714880,2022,N,1
1714880,2022,W,3
1714880,2022,B,6
1714880,2022,I,24
1714880,2022,X,8
1714880,2022,V,5
1714880,2022,J,6
1714880,2022,E,8
1714880,2022,G,4
1715002,2019,B,1
1715002,2019,C,5
1715002,2019,E,2
1715002,2019,D,1
1715002,2019,Y,1
1715002,2019,V,6
1715002,2019,G,1
1715002,2019,J,3
1715002,2019,K,1
1715002,2019,I,10
1715002,2019,F,1
1715002,2019,N,1
1715002,2020,J,4
1715002,2020,C,1
1715002,2020,P,1
1715002,2020,X,3
1715002,2020,B,3
1715002,2020,M,1
1715002,2020,V,1
1715002,2020,W,1
1715002,2020,R,1
1715002,2020,I,12
1715002,2020,E,1
1715002,2020,K,1
1715002,2021,E,1
1715002,2021,X,2
1715002,2021,V,3
1715002,2021,I,4
1715002,2021,C,7
1715002,2021,F,2
1715002,2021,J,2
1715002,2021,B,11
1715002,2021,Y,1
1715002,2021,K,1
1715002,2022,X,3
1715002,2022,J,9
1715002,2022,B,4
1715002,2022,P,2
1715002,2022,F,1
1715002,2022,K,1
1715002,2022,V,2
1715002,2022,I,8
1715002,2022,C,4
1715002,2022,W,2
1715002,2022,E,1
1715002,2022,D,1
1715002,2022,G,1
1715101,2019,J,2
1715101,2019,E,6
1715101,2019,X,1
1715101,2019,C,4
1715101,2019,G,2
1715101,2019,P,2
1715101,2019,R,3
1715101,2019,B,2
1715101,2019,I,5
1715101,2019,V,1
1715101,2020,V,1
1715101,2020,E,4
1715101,2020,B,2
1715101,2020,G,1
1715101,2020,J,4
1715101,2020,I,9
1715101,2020,K,2
1715101,2020,C,3
1715101,2020,D,1
1715101,2020,X,1
1715101,2021,A,1
1715101,2021,K,1
1715101,2021,C,2
1715101,2021,R,1
1715101,2021,D,1
1715101,2021,J,5
1715101,2021,B,6
1715101,2021,W,1
1715101,2021,X,1
1715101,2021,P,1
1715101,2021,I,5
1715101,2021,E,4
1715101,2021,M,1
1715101,2022,A,1
1715101,2022,V,4
1715101,2022,J,3
1715101,2022,K,2
1715101,2022,C,1
1715101,2022,I,7
1715101,2022,E,1
1715101,2022,B,1
1715101,2022,P,1
1715101,2022,G,1
1715101,2022,R,3
1715101,2022,X,1
1715150,2019,V,2
1715150,2019,X,1
1715150,2019,E,1
1715150,2019,F,2
1715150,2019,R,1
1715150,2019,I,2
1715150,2019,G,1
1715150,2019,C,1
1715150,2019,K,1
1715150,2020,I,4
1715150,2020,C,5
1715150,2020,B,2
1715150,2020,E,1
1715150,2021,I,2
1715150,2021,E,2
1715150,2021,B,6
1715150,2021,C,5
1715150,2021,R,2
1715150,2021,K,1
1715150,2021,X,1
1715150,2021,J,2
1715150,2022,G,1
1715150,2022,V,1
1715150,2022,Q,1
1715150,2022,L,1
1715150,2022,C,2
1715150,2022,I,4
1715150,2022,B,1
1715150,2022,W,1
1715150,2022,R,1
1715150,2022,K,1
1715150,2022,X,1
1715259,2019,I,1
1715259,2019,A,1
1715259,2019,R,4
1715259,2019,Q,2
1715259,2019,V,1
1715259,2019,K,1
1715259,2019,C,1
1715259,2020,V,1
1715259,2020,C,3
1715259,2020,R,2
1715259,2020,I,7
1715259,2020,B,1
1715259,2020,J,1
1715259,2020,P,1
1715259,2020,D,2
1715259,2021,I,3
1715259,2021,E,2
1715259,2021,Q,1
1715259,2021,C,4
1715259,2021,Y,1
1715259,2021,B,2
1715259,2021,R,1
1715259,2022,V,1
1715259,2022,I,3
1715259,2022,R,3
1715259,2022,W,1
1715259,2022,P,1
1715259,2022,N,1
1715259,2022,X,1
1715259,2022,C,3
1715259,2022,J,1
1715259,2022,Y,1
1715507,2019,J,2
1715507,2019,I,1
1715507,2019,W,1
1715507,2019,R,1
1715507,2020,K,2
1715507,2020,Y,1
1715507,2020,J,1
1715507,2020,I,1
1715507,2020,V,2
1715507,2020,B,1
1715507,2021,C,1
1715507,2021,J,3
1715507,2021,K,1
1715507,2021,X,1
1715507,2021,I,4
1715507,2021,B,1
1715507,2022,E,1
1715507,2022,I,3
1715705,2019,A,1
1715705,2019,W,2
1715705,2019,R,3
1715705,2019,I,5
1715705,2019,X,2
1715705,2019,G,1
1715705,2019,B,1
1715705,2019,J,1
1715705,2019,N,1
1715705,2019,E,4
1715705,2019,K,3
1715705,2019,C,4
1715705,2020,P,1
1715705,2020,R,1
1715705,2020,C,1
1715705,2020,B,7
1715705,2020,X,2
1715705,2020,J,1
1715705,2020,E,3
1715705,2020,K,2
1715705,2020,I,5
1715705,2020,W,1
1715705,2021,K,2
1715705,2021,C,1
1715705,2021,J,3
1715705,2021,E,5
1715705,2021,F,2
1715705,2021,B,6
1715705,2021,W,1
1715705,2021,I,16
1715705,2022,J,2
1715705,2022,I,14
1715705,2022,C,5
1715705,2022,X,1
1715705,2022,R,1
1715705,2022,E,1
1715705,2022,K,2
1715705,2022,Y,1
1715705,2022,B,3
1715705,2022,P,3
1715705,2022,V,3
1715754,2019,Y,2
1715754,2019,G,1
1715754,2019,I,10
1715754,2019,C,7
1715754,2019,N,2
1715754,2019,P,1
1715754,2019,K,1
1715754,2019,J,4
1715754,2019,M,1
1715754,2019,E,4
1715754,2019,X,3
1715754,2019,W,1
1715754,2019,B,1
1715754,2019,V,1
1715754,2020,E,6
1715754,2020,R,3
1715754,2020,P,1
1715754,2020,C,7
1715754,2020,K,3
1715754,2020,H,1
1715754,2020,X,2
1715754,2020,W,1
1715754,2020,Y,1
1715754,2020,J,4
1715754,2020,I,5
1715754,2020,V,2
1715754,2020,Q,1
1715754,2020,B,7
1715754,2021,J,6
1715754,2021,W,1
1715754,2021,F,1
1715754,2021,K,2
1715754,2021,R,1
1715754,2021,V,3
1715754,2021,N,1
1715754,2021,I,21
1715754,2021,C,11
1715754,2021,X,2
1715754,2021,E,3
1715754,2021,P,1
1715754,2021,G,2
1715754,2021,B,26
1715754,2022,D,1
1715754,2022,C,7
1715754,2022,B,1
1715754,2022,E,2
1715754,2022,F,1
1715754,2022,I,9
1715754,2022,P,3
1715754,2022,K,1
1715754,2022,V,3
1715754,2022,X,3
1715754,2022,J,6
1715754,2022,A,2
1715754,2022,R,1
1716109,2019,P,4
1716109,2019,I,77
1716109,2019,B,4
1716109,2019,W,5
1716109,2019,E,19
1716109,2019,X,15
1716109,2019,C,44
1716109,2019,A,2
1716109,2019,V,16
1716109,2019,G,7
1716109,2019,Y,3
1716109,2019,D,1
1716109,2019,N,12
1716109,2019,F,6
1716109,2019,K,14
1716109,2019,J,36
1716109,2019,Q,5
1716109,2020,P,6
1716109,2020,O,2
1716109,2020,I,72
1716109,2020,R,1
1716109,2020,V,27
1716109,2020,G,9
1716109,2020,K,11
1716109,2020,X,16
1716109,2020,F,10
1716109,2020,Y,2
1716109,2020,J,27
1716109,2020,E,24
1716109,2020,N,7
1716109,2020,B,51
1716109,2020,C,38
1716109,2020,Q,2
1716109,2020,D,2
1716109,2020,W,6
1716109,2020,L,1
1716109,2020,A,3
1716109,2021,F,6
1716109,2021,I,94
1716109,2021,Y,4
1716109,2021,O,1
1716109,2021,D,2
1716109,2021,G,12
1716109,2021,K,24
1716109,2021,A,1
1716109,2021,B,137
1716109,2021,E,23
1716109,2021,N,10
1716109,2021,W,6
1716109,2021,C,33
1716109,2021,Q,5
1716109,2021,X,18
1716109,2021,V,22
1716109,2021,P,9
1716109,2021,J,24
1716109,2021,R,1
1716109,2022,F,3
1716109,2022,A,10
1716109,2022,R,3
1716109,2022,X,8
1716109,2022,D,2
1716109,2022,G,8
1716109,2022,L,1
1716109,2022,H,1
1716109,2022,V,15
1716109,2022,W,6
1716109,2022,I,113
1716109,2022,C,42
1716109,2022,J,27
1716109,2022,B,25
1716109,2022,Q,1
1716109,2022,O,1
1716109,2022,P,7
1716109,2022,M,2
1716109,2022,K,20
1716109,2022,N,11
1716109,2022,Y,3
1716109,2022,E,37
1716208,2019,R,1
1716208,2019,V,2
1716208,2019,I,18
1716208,2019,C,8
1716208,2019,B,3
1716208,2019,P,1
1716208,2019,Q,1
1716208,2019,X,2
1716208,2019,J,3
1716208,2019,E,3
1716208,2019,W,1
1716208,2020,E,1
1716208,2020,V,3
1716208,2020,Y,2
1716208,2020,J,5
1716208,2020,W,3
1716208,2020,G,1
1716208,2020,K,2
1716208,2020,I,29
1716208,2020,X,4
1716208,2020,N,1
1716208,2020,B,2
1716208,2020,R,2
1716208,2020,F,3
1716208,2020,C,7
1716208,2020,P,1
1716208,2021,E,3
1716208,2021,X,5
1716208,2021,V,2
1716208,2021,A,1
1716208,2021,K,4
1716208,2021,D,1
1716208,2021,B,12
1716208,2021,W,4
1716208,2021,J,4
1716208,2021,C,5
1716208,2021,I,21
1716208,2021,N,2
1716208,2021,P,2
1716208,2022,L,2
1716208,2022,Q,1
1716208,2022,V,4
1716208,2022,K,1
1716208,2022,C,9
1716208,2022,J,12
1716208,2022,W,4
1716208,2022,E,4
1716208,2022,A,2
1716208,2022,Y,3
1716208,2022,R,1
1716208,2022,G,1
1716208,2022,X,5
1716208,2022,P,3
1716208,2022,I,28
1716307,2019,E,5
1716307,2019,D,1
1716307,2019,C,2
1716307,2019,X,4
1716307,2019,I,17
1716307,2019,K,2
1716307,2020,I,14
1716307,2020,E,3
1716307,2020,A,1
1716307,2020,D,1
1716307,2020,B,5
1716307,2020,Q,1
1716307,2020,W,1
1716307,2020,K,1
1716307,2020,C,1
1716307,2020,X,2
1716307,2020,R,1
1716307,2021,B,5
1716307,2021,X,1
1716307,2021,K,3
1716307,2021,P,1
1716307,2021,J,4
1716307,2021,I,11
1716307,2021,N,1
1716307,2021,E,1
1716307,2021,D,1
1716307,2021,C,4
1716307,2021,R,2
1716307,2022,P,1
1716307,2022,B,1
1716307,2022,I,6
1716307,2022,D,1
1716307,2022,V,3
1716307,2022,A,1
1716307,2022,L,1
1716307,2022,F,1
1716307,2022,R,1
1716307,2022,K,3
1716307,2022,X,1
1716307,2022,C,5
1716307,2022,W,1
1716307,2022,E,3
1716505,2019,N,3
1716505,2019,V,3
1716505,2019,A,2
1716505,2019,X,5
1716505,2019,I,24
1716505,2019,R,8
1716505,2019,Q,1
1716505,2019,C,20
1716505,2019,W,6
1716505,2019,P,1
1716505,2019,J,7
1716505,2019,E,7
1716505,2019,G,2
1716505,2020,I,25
1716505,2020,P,6
1716505,2020,E,10
1716505,2020,B,13
1716505,2020,Q,3
1716505,2020,W,4
1716505,2020,C,6
1716505,2020,L,1
1716505,2020,N,1
1716505,2020,X,3
1716505,2020,R,6
1716505,2020,J,10
1716505,2020,K,5
1716505,2020,Y,2
1716505,2020,G,1
1716505,2020,V,8
1716505,2021,Q,2
1716505,2021,Y,2
1716505,2021,B,20
1716505,2021,A,1
1716505,2021,I,18
1716505,2021,C,4
1716505,2021,O,1
1716505,2021,R,13
1716505,2021,V,5
1716505,2021,X,6
1716505,2021,N,2
1716505,2021,F,1
1716505,2021,P,2
1716505,2021,K,6
1716505,2021,E,11
1716505,2021,G,1
1716505,2021,J,3
1716505,2021,W,3
1716505,2022,J,6
1716505,2022,L,1
1716505,2022,B,2
1716505,2022,N,5
1716505,2022,X,4
1716505,2022,R,6
1716505,2022,K,3
1716505,2022,O,1
1716505,2022,E,7
1716505,2022,P,8
1716505,2022,I,22
1716505,2022,G,2
1716505,2022,C,9
1716505,2022,Y,1
1716505,2022,F,1
1716505,2022,W,2
1716505,2022,V,4
1716505,2022,A,2
1716604,2019,K,4
1716604,2019,W,2
1716604,2019,D,1
1716604,2019,L,1
1716604,2019,X,1
1716604,2019,J,4
1716604,2019,R,1
1716604,2019,F,1
1716604,2019,N,5
1716604,2019,P,3
1716604,2019,G,1
1716604,2019,Y,1
1716604,2019,E,4
1716604,2019,C,12
1716604,2019,I,18
1716604,2019,V,4
1716604,2020,A,1
1716604,2020,W,3
1716604,2020,Y,1
1716604,2020,N,4
1716604,2020,B,10
1716604,2020,I,21
1716604,2020,C,2
1716604,2020,K,1
1716604,2020,V,3
1716604,2020,E,4
1716604,2020,Q,2
1716604,2020,X,2
1716604,2020,J,3
1716604,2020,F,2
1716604,2021,F,1
1716604,2021,I,24
1716604,2021,K,4
1716604,2021,V,6
1716604,2021,Y,1
1716604,2021,W,3
1716604,2021,C,15
1716604,2021,B,16
1716604,2021,A,1
1716604,2021,E,9
1716604,2021,G,2
1716604,2021,X,3
1716604,2021,J,7
1716604,2021,L,1
1716604,2022,P,2
1716604,2022,V,4
1716604,2022,B,3
1716604,2022,K,2
1716604,2022,C,8
1716604,2022,I,10
1716604,2022,A,1
1716604,2022,D,1
1716604,2022,W,2
1716604,2022,F,1
1716604,2022,Q,1
1716604,2022,X,4
1716604,2022,J,11
1716604,2022,E,2
1716653,2019,V,2
1716653,2019,X,1
1716653,2019,N,1
1716653,2019,I,7
1716653,2019,R,3
1716653,2019,C,3
1716653,2019,E,2
1716653,2019,B,1
1716653,2019,K,1
1716653,2020,N,1
1716653,2020,K,1
1716653,2020,C,5
1716653,2020,J,1
1716653,2020,E,2
1716653,2020,R,2
1716653,2020,I,9
1716653,2020,B,5
1716653,2020,X,1
1716653,2020,Y,2
1716653,2020,W,2
1716653,2021,I,5
1716653,2021,B,6
1716653,2021,N,1
1716653,2021,F,2
1716653,2021,X,3
1716653,2021,R,2
1716653,2021,K,2
1716653,2021,E,2
1716653,2021,Q,1
1716653,2021,M,1
1716653,2021,V,3
1716653,2021,J,2
1716653,2022,X,5
1716653,2022,I,8
1716653,2022,G,1
1716653,2022,C,5
1716653,2022,O,1
1716653,2022,P,1
1716653,2022,W,2
1716653,2022,J,2
1716653,2022,A,1
1716653,2022,K,3
1716653,2022,E,3
1716653,2022,B,1
1716653,2022,N,2
1716653,2022,V,3
1716703,2019,G,2
1716703,2019,X,3
1716703,2019,D,1
1716703,2019,V,2
1716703,2019,N,1
1716703,2019,E,8
1716703,2019,F,1
1716703,2019,L,1
1716703,2019,W,2
1716703,2019,C,8
1716703,2019,K,4
1716703,2019,I,13
1716703,2019,J,9
1716703,2020,R,3
1716703,2020,X,2
1716703,2020,C,6
1716703,2020,V,1
1716703,2020,E,6
1716703,2020,J,6
1716703,2020,B,7
1716703,2020,L,1
1716703,2020,A,1
1716703,2020,I,11
1716703,2020,N,2
1716703,2020,D,1
1716703,2020,K,3
1716703,2020,G,1
1716703,2020,W,2
1716703,2020,Y,1
1716703,2020,F,2
1716703,2021,I,21
1716703,2021,A,3
1716703,2021,C,11
1716703,2021,J,5
1716703,2021,B,18
1716703,2021,X,5
1716703,2021,O,1
1716703,2021,E,4
1716703,2021,W,2
1716703,2021,N,1
1716703,2021,Y,1
1716703,2021,D,1
1716703,2021,Q,1
1716703,2021,F,1
1716703,2021,K,3
1716703,2021,V,2
1716703,2022,X,2
1716703,2022,W,1
1716703,2022,R,2
1716703,2022,G,3
1716703,2022,K,1
1716703,2022,C,8
1716703,2022,V,2
1716703,2022,J,4
1716703,2022,F,2
1716703,2022,P,2
1716703,2022,I,19
1716703,2022,B,7
1716703,2022,E,7
1717008,2019,K,2
1717008,2019,X,1
1717008,2019,I,8
1717008,2019,N,1
1717008,2019,P,1
1717008,2019,J,2
1717008,2019,E,2
1717008,2019,C,1
1717008,2019,A,1
1717008,2020,E,1
1717008,2020,R,1
1717008,2020,I,9
1717008,2020,J,3
1717008,2020,K,1
1717008,2020,N,1
1717008,2020,X,3
1717008,2020,C,3
1717008,2020,B,1
1717008,2021,A,1
1717008,2021,R,4
1717008,2021,E,2
1717008,2021,N,1
1717008,2021,J,3
1717008,2021,C,5
1717008,2021,B,8
1717008,2021,K,1
1717008,2021,F,2
1717008,2021,I,6
1717008,2022,A,1
1717008,2022,B,2
1717008,2022,K,1
1717008,2022,N,1
1717008,2022,D,2
1717008,2022,I,5
1717008,2022,G,2
1717008,2022,V,2
1717008,2022,J,5
1717008,2022,E,3
1717008,2022,X,4
1717008,2022,P,2
1717008,2022,C,6
1717008,2022,R,3
1717206,2019,K,1
1717206,2019,N,1
1717206,2019,C,2
1717206,2019,J,1
1717206,2019,E,2
1717206,2019,R,1
1717206,2020,A,1
1717206,2020,X,1
1717206,2020,B,1
1717206,2020,J,1
1717206,2020,L,1
1717206,2020,E,1
1717206,2020,V,2
1717206,2020,I,2
1717206,2021,V,1
1717206,2021,W,1
1717206,2021,C,3
1717206,2021,I,3
1717206,2021,E,1
1717206,2021,J,2
1717206,2022,W,1
1717206,2022,N,1
1717206,2022,G,1
1717206,2022,A,1
1717206,2022,J,1
1717206,2022,E,2
1717206,2022,R,1
1717206,2022,I,6
1717503,2019,C,3
1717503,2019,K,2
1717503,2019,X,2
1717503,2019,G,1
1717503,2019,E,3
1717503,2019,N,2
1717503,2019,B,1
1717503,2019,I,13
1717503,2019,R,2
1717503,2019,W,2
1717503,2019,J,5
1717503,2019,Y,1
1717503,2019,V,3
1717503,2020,V,3
1717503,2020,Y,3
1717503,2020,X,1
1717503,2020,E,5
1717503,2020,F,2
1717503,2020,K,1
1717503,2020,I,18
1717503,2020,C,2
1717503,2020,R,2
1717503,2020,N,2
1717503,2020,W,1
1717503,2020,B,2
1717503,2020,J,2
1717503,2021,W,2
1717503,2021,P,1
1717503,2021,G,1
1717503,2021,K,2
1717503,2021,R,2
1717503,2021,I,14
1717503,2021,V,2
1717503,2021,J,2
1717503,2021,C,4
1717503,2021,X,1
1717503,2021,F,1
1717503,2021,E,1
1717503,2021,M,1
1717503,2021,B,12
1717503,2022,O,1
1717503,2022,W,2
1717503,2022,C,4
1717503,2022,X,1
1717503,2022,I,11
1717503,2022,A,3
1717503,2022,V,1
1717503,2022,B,2
1717503,2022,F,2
1717503,2022,M,1
1717503,2022,J,7
1717503,2022,K,1
1717503,2022,N,5
1717503,2022,E,1
1717800,2019,G,1
1717800,2019,B,3
1717800,2019,R,2
1717800,2019,Y,1
1717800,2019,N,1
1717800,2019,I,10
1717800,2019,C,5
1717800,2019,P,1
1717800,2019,K,2
1717800,2019,A,1
1717800,2019,E,1
