cod_ibge,ano,rede,etapa_ensino,matriculas
1700251,2019,3,18,64
1700251,2019,3,1,48
1700251,2019,3,,131
1700251,2019,2,25,53
1700251,2019,3,17,59
1700251,2019,2,20,52
1700251,2019,2,26,38
1700251,2019,3,14,45
1700251,2019,3,2,69
1700251,2019,2,,46
1700251,2019,2,41,63
1700251,2019,2,21,47
1700251,2019,3,19,21
1700251,2019,3,15,35
1700251,2019,3,16,45
1700251,2019,2,71,14
1700251,2019,2,27,43
1700251,2019,2,19,14
1700251,2020,3,19,52
1700251,2020,2,26,43
1700251,2020,2,27,35
1700251,2020,3,18,56
1700251,2020,2,25,57
1700251,2020,2,71,15
1700251,2020,3,16,37
1700251,2020,3,17,48
1700251,2020,2,41,42
1700251,2020,3,2,67
1700251,2020,2,21,48
1700251,2020,3,1,67
1700251,2020,2,20,35
1700251,2020,3,15,42
1700251,2020,3,14,20
1700251,2020,3,,143
1700251,2020,2,19,15
1700251,2020,2,,57
1700301,2019,3,14,75
1700301,2019,3,18,109
1700301,2019,2,20,91
1700301,2019,2,25,93
1700301,2019,3,15,75
1700301,2019,3,2,128
1700301,2019,3,17,105
1700301,2019,2,26,85
1700301,2019,3,16,87
1700301,2019,2,21,89
1700301,2019,3,20,44
1700301,2019,3,41,12
1700301,2019,3,19,46
1700301,2019,2,41,59
1700301,2019,2,19,47
1700301,2019,3,70,32
1700301,2019,2,27,52
1700301,2019,3,1,67
1700301,2019,3,21,15
1700301,2020,3,21,10
1700301,2020,3,20,30
1700301,2020,3,19,58
1700301,2020,3,18,100
1700301,2020,3,17,90
1700301,2020,3,16,87
1700301,2020,3,2,122
1700301,2020,3,15,70
1700301,2020,3,1,69
1700301,2020,2,20,60
1700301,2020,2,19,65
1700301,2020,2,21,99
1700301,2020,2,41,92
1700301,2020,2,26,73
1700301,2020,2,27,78
1700301,2020,3,14,80
1700301,2020,2,71,40
1700301,2020,3,70,51
1700301,2020,2,,60
1700301,2020,2,25,89
1700350,2019,2,41,48
1700350,2019,2,21,34
1700350,2019,3,1,116
1700350,2019,2,27,52
1700350,2019,2,15,29
1700350,2019,2,16,25
1700350,2019,3,21,37
1700350,2019,2,25,94
1700350,2019,3,17,60
1700350,2019,2,20,72
1700350,2019,2,,197
1700350,2019,3,18,53
1700350,2019,3,15,53
1700350,2019,3,41,32
1700350,2019,3,,106
1700350,2019,3,2,117
1700350,2019,2,18,26
1700350,2019,2,19,53
1700350,2019,2,14,28
1700350,2019,2,70,21
1700350,2019,2,26,70
1700350,2019,3,16,61
1700350,2019,2,71,48
1700350,2019,2,17,31
1700350,2019,3,19,40
1700350,2019,3,14,43
1700350,2019,2,69,65
1700350,2019,3,20,22
1700350,2019,2,2,8
1700350,2019,2,1,2
1700350,2020,2,21,73
1700350,2020,2,27,61
1700350,2020,2,41,37
1700350,2020,2,,70
1700350,2020,3,20,38
1700350,2020,3,21,17
1700350,2020,3,19,70
1700350,2020,3,41,31
1700350,2020,2,20,53
1700350,2020,3,17,66
1700350,2020,3,18,51
1700350,2020,2,25,78
1700350,2020,3,16,61
1700350,2020,2,69,60
1700350,2020,2,26,81
1700350,2020,2,71,76
1700350,2020,3,15,38
1700350,2020,2,2,4
1700350,2020,3,14,63
1700350,2020,3,1,160
1700350,2020,3,,85
1700350,2020,2,15,25
1700350,2020,2,16,30
1700350,2020,2,17,29
1700350,2020,2,18,27
1700350,2020,3,2,114
1700350,2020,2,19,22
1700350,2020,2,70,26
1700400,2019,2,27,71
1700400,2019,3,18,174
1700400,2019,3,1,104
1700400,2019,2,19,155
1700400,2019,3,16,171
1700400,2019,2,21,129
1700400,2019,3,17,167
1700400,2019,2,41,141
1700400,2019,3,14,111
1700400,2019,3,15,106
1700400,2019,2,30,31
1700400,2019,3,2,187
1700400,2019,2,25,79
1700400,2019,2,32,25
1700400,2019,2,20,114
1700400,2019,2,26,87
1700400,2019,3,,10
1700400,2019,2,71,19
1700400,2019,2,,143
1700400,2019,2,31,15
1700400,2020,3,2,180
1700400,2020,2,20,151
1700400,2020,3,1,141
1700400,2020,3,14,83
1700400,2020,3,15,103
1700400,2020,3,16,124
1700400,2020,3,17,136
1700400,2020,3,18,154
1700400,2020,2,19,173
1700400,2020,2,,149
1700400,2020,3,,10
1700400,2020,2,30,48
1700400,2020,2,21,115
1700400,2020,2,41,123
1700400,2020,2,31,23
1700400,2020,2,25,87
1700400,2020,2,32,11
1700400,2020,2,26,74
1700400,2020,2,27,81
1700400,2020,2,71,27
1700707,2019,3,1,192
1700707,2019,2,25,170
1700707,2019,3,2,194
1700707,2019,4,14,14
1700707,2019,3,17,135
1700707,2019,3,15,96
1700707,2019,2,70,45
1700707,2019,3,14,102
1700707,2019,2,19,27
1700707,2019,2,,192
1700707,2019,3,41,77
1700707,2019,4,17,17
1700707,2019,2,27,132
1700707,2019,2,18,29
1700707,2019,3,18,116
1700707,2019,3,21,71
1700707,2019,2,26,137
1700707,2019,3,20,82
1700707,2019,2,41,54
1700707,2019,4,18,15
1700707,2019,3,19,93
1700707,2019,3,16,183
1700707,2019,4,16,13
1700707,2019,2,21,62
1700707,2019,2,20,64
1700707,2019,4,15,9
1700707,2019,4,19,6
1700707,2019,4,2,31
1700707,2019,2,69,77
1700707,2019,4,1,12
1700707,2019,4,21,7
1700707,2019,2,2,18
1700707,2019,4,41,12
1700707,2019,4,20,6
1700707,2019,3,,10
1700707,2020,3,41,70
1700707,2020,3,18,87
1700707,2020,3,17,184
1700707,2020,3,1,178
1700707,2020,3,21,76
1700707,2020,3,20,82
1700707,2020,2,27,133
1700707,2020,2,26,157
1700707,2020,2,19,69
1700707,2020,2,18,46
1700707,2020,2,20,46
1700707,2020,2,21,62
1700707,2020,2,41,57
1700707,2020,3,2,208
1700707,2020,2,,79
1700707,2020,3,14,116
1700707,2020,3,15,99
1700707,2020,3,16,110
1700707,2020,2,25,177
1700707,2020,3,,72
1700707,2020,3,19,85
1700707,2020,4,41,6
1700707,2020,4,21,6
1700707,2020,4,19,9
1700707,2020,4,18,13
1700707,2020,4,17,10
1700707,2020,4,16,6
1700707,2020,4,15,14
1700707,2020,4,14,16
1700707,2020,4,2,25
1700707,2020,4,1,15
1700707,2020,2,70,61
1700707,2020,2,1,4
1700707,2020,2,69,76
1700707,2020,2,71,40
1701002,2019,2,27,112
1701002,2019,2,25,205
1701002,2019,2,21,174
1701002,2019,3,1,156
1701002,2019,3,14,160
1701002,2019,3,17,188
1701002,2019,3,18,275
1701002,2019,3,16,171
1701002,2019,2,19,155
1701002,2019,3,2,198
1701002,2019,2,20,217
1701002,2019,2,41,192
1701002,2019,2,26,141
1701002,2019,3,15,164
1701002,2019,3,,215
1701002,2019,2,,145
1701002,2019,2,71,78
1701002,2019,2,70,19
1701002,2020,2,27,100
1701002,2020,3,18,165
1701002,2020,2,26,161
1701002,2020,3,17,169
1701002,2020,3,16,181
1701002,2020,2,25,204
1701002,2020,2,41,167
1701002,2020,3,14,173
1701002,2020,3,15,130
1701002,2020,2,21,204
1701002,2020,3,1,129
1701002,2020,2,20,146
1701002,2020,3,2,224
1701002,2020,2,71,61
1701002,2020,2,19,250
1701002,2020,2,70,13
1701002,2020,2,,159
1701051,2019,2,19,66
1701051,2019,3,,102
1701051,2019,3,16,70
1701051,2019,3,15,43
1701051,2019,2,,221
1701051,2019,2,20,62
1701051,2019,3,17,62
1701051,2019,2,26,32
1701051,2019,3,1,74
1701051,2019,2,27,54
1701051,2019,3,2,87
1701051,2019,2,41,46
1701051,2019,3,18,51
1701051,2019,2,21,57
1701051,2019,3,14,48
1701051,2019,2,25,45
1701051,2020,2,27,29
1701051,2020,2,26,37
1701051,2020,2,21,57
1701051,2020,2,25,34
1701051,2020,2,41,56
1701051,2020,2,19,80
1701051,2020,3,17,66
1701051,2020,3,16,53
1701051,2020,3,18,56
1701051,2020,2,20,41
1701051,2020,3,2,81
1701051,2020,3,1,76
1701051,2020,3,15,47
1701051,2020,2,,81
1701051,2020,3,14,40
1701051,2020,3,,55
1701101,2019,2,26,67
1701101,2019,3,21,57
1701101,2019,3,16,91
1701101,2019,2,,125
1701101,2019,3,18,126
1701101,2019,3,1,46
1701101,2019,3,2,105
1701101,2019,2,27,67
1701101,2019,3,17,99
1701101,2019,2,71,37
1701101,2019,3,15,84
1701101,2019,3,,232
1701101,2019,3,19,48
1701101,2019,3,70,23
1701101,2019,3,20,60
1701101,2019,2,25,93
1701101,2019,2,21,36
1701101,2019,2,41,34
1701101,2019,3,41,45
1701101,2019,2,20,25
1701101,2019,3,14,71
1701101,2019,3,69,12
1701101,2019,2,19,30
1701101,2020,3,17,100
1701101,2020,3,20,42
1701101,2020,3,21,55
1701101,2020,3,41,38
1701101,2020,3,18,103
1701101,2020,3,19,98
1701101,2020,3,16,84
1701101,2020,3,15,70
1701101,2020,3,14,67
1701101,2020,2,19,25
1701101,2020,2,25,77
1701101,2020,2,20,31
1701101,2020,2,26,88
1701101,2020,2,21,37
1701101,2020,2,27,57
1701101,2020,2,71,48
1701101,2020,2,41,44
1701101,2020,3,,175
1701101,2020,2,,18
1701101,2020,3,1,84
1701101,2020,3,2,109
1701309,2019,3,16,103
1701309,2019,3,14,73
1701309,2019,3,18,115
1701309,2019,3,2,107
1701309,2019,2,21,107
1701309,2019,2,20,124
1701309,2019,3,15,87
1701309,2019,2,19,108
1701309,2019,2,41,95
1701309,2019,3,1,37
1701309,2019,2,,10
1701309,2019,2,25,105
1701309,2019,3,,4
1701309,2019,3,17,91
1701309,2019,2,71,14
1701309,2019,2,27,60
1701309,2019,2,26,81
1701309,2020,3,17,110
1701309,2020,3,18,87
1701309,2020,2,27,72
1701309,2020,2,26,92
1701309,2020,2,25,87
1701309,2020,2,41,102
1701309,2020,2,21,113
1701309,2020,3,16,98
1701309,2020,3,15,76
1701309,2020,2,20,100
1701309,2020,3,14,59
1701309,2020,2,19,107
1701309,2020,3,2,125
1701309,2020,3,1,50
1701309,2020,2,,8
1701903,2019,3,14,118
1701903,2019,3,,337
1701903,2019,3,18,151
1701903,2019,2,,54
1701903,2019,3,2,140
1701903,2019,3,15,108
1701903,2019,3,19,50
1701903,2019,2,26,125
1701903,2019,2,25,135
1701903,2019,3,16,123
1701903,2019,3,21,50
1701903,2019,2,19,74
1701903,2019,3,1,74
1701903,2019,2,20,84
1701903,2019,3,41,51
1701903,2019,3,17,117
1701903,2019,2,21,84
1701903,2019,2,27,93
1701903,2019,2,41,71
1701903,2019,3,20,43
1701903,2020,3,18,111
1701903,2020,3,17,120
1701903,2020,2,26,125
1701903,2020,2,27,119
1701903,2020,2,25,119
1701903,2020,2,41,76
1701903,2020,3,41,46
1701903,2020,3,19,51
1701903,2020,3,20,39
1701903,2020,3,21,41
1701903,2020,3,16,104
1701903,2020,3,15,115
1701903,2020,3,2,136
1701903,2020,2,21,85
1701903,2020,3,14,71
1701903,2020,3,1,91
1701903,2020,3,,9
1701903,2020,2,19,90
1701903,2020,2,20,76
1701903,2020,2,,45
1702000,2019,2,27,50
1702000,2019,3,18,75
1702000,2019,2,16,30
1702000,2019,3,21,86
1702000,2019,3,1,127
1702000,2019,2,30,24
1702000,2019,2,31,45
1702000,2019,2,18,30
1702000,2019,3,20,103
1702000,2019,2,25,91
1702000,2019,3,17,116
1702000,2019,3,,90
1702000,2019,2,71,18
1702000,2019,2,,46
1702000,2019,3,19,89
1702000,2019,3,2,148
1702000,2019,2,41,22
1702000,2019,2,26,63
1702000,2019,3,16,72
1702000,2019,2,19,21
1702000,2019,2,14,28
1702000,2019,3,14,63
1702000,2019,3,41,99
1702000,2019,3,15,69
1702000,2019,2,17,46
1702000,2019,2,21,50
1702000,2019,2,32,47
1702000,2019,2,33,8
1702000,2019,2,20,23
1702000,2019,2,1,1
1702000,2019,2,15,39
1702000,2019,2,69,54
1702000,2019,2,2,3
1702000,2020,2,26,90
1702000,2020,2,27,61
1702000,2020,2,25,85
1702000,2020,2,41,44
1702000,2020,2,14,14
1702000,2020,2,69,62
1702000,2020,2,21,25
1702000,2020,2,20,18
1702000,2020,2,15,28
1702000,2020,3,2,152
1702000,2020,3,41,73
1702000,2020,3,21,95
1702000,2020,3,20,86
1702000,2020,3,19,69
1702000,2020,3,18,98
1702000,2020,3,17,69
1702000,2020,3,16,68
1702000,2020,3,15,57
1702000,2020,3,14,73
1702000,2020,2,16,36
1702000,2020,2,17,37
1702000,2020,2,18,46
1702000,2020,2,19,30
1702000,2020,3,,17
1702000,2020,2,,89
1702000,2020,2,71,19
1702000,2020,3,1,147
1702000,2020,2,30,28
1702000,2020,2,32,37
1702000,2020,2,31,18
1702109,2019,4,15,626
1702109,2019,4,1,1041
1702109,2019,4,16,587
1702109,2019,3,2,3919
1702109,2019,3,1,4078
1702109,2019,2,20,2593
1702109,2019,4,18,574
1702109,2019,4,19,421
1702109,2019,2,21,2650
1702109,2019,3,16,2193
1702109,2019,3,14,2196
1702109,2019,4,14,623
1702109,2019,2,41,2366
1702109,2019,2,71,1299
1702109,2019,2,27,1435
1702109,2019,3,17,2244
1702109,2019,3,15,2175
1702109,2019,4,2,1514
1702109,2019,2,25,2516
1702109,2019,2,19,2414
1702109,2019,3,18,2046
1702109,2019,2,,2389
1702109,2019,4,25,291
1702109,2019,4,21,413
1702109,2019,2,26,1855
1702109,2019,2,18,180
1702109,2019,1,32,92
1702109,2019,2,69,152
1702109,2019,3,,1775
1702109,2019,4,17,542
1702109,2019,4,27,202
1702109,2019,4,26,273
1702109,2019,3,70,698
1702109,2019,4,40,709
1702109,2019,4,20,407
1702109,2019,1,40,258
1702109,2019,1,30,129
1702109,2019,4,41,373
1702109,2019,4,69,32
1702109,2019,2,17,71
1702109,2019,4,,51
1702109,2019,2,16,40
1702109,2019,4,68,44
1702109,2019,1,67,59
1702109,2019,2,70,44
1702109,2019,1,31,94
1702109,2019,3,69,45
1702109,2019,2,14,20
1702109,2019,2,32,14
1702109,2019,4,39,27
1702109,2019,2,1,26
1702109,2019,3,20,19
1702109,2019,3,19,21
1702109,2019,3,21,36
1702109,2019,3,41,27
1702109,2019,2,2,3
1702109,2020,2,21,2531
1702109,2020,3,17,2171
1702109,2020,3,18,2136
1702109,2020,2,41,2607
1702109,2020,2,14,21
1702109,2020,2,26,2016
1702109,2020,4,17,567
1702109,2020,2,27,1585
1702109,2020,2,20,2490
1702109,2020,4,27,237
1702109,2020,2,25,2581
1702109,2020,4,18,547
1702109,2020,4,41,369
1702109,2020,4,21,368
1702109,2020,4,20,383
1702109,2020,4,19,429
1702109,2020,2,69,169
1702109,2020,4,15,598
1702109,2020,4,26,238
1702109,2020,4,16,597
1702109,2020,4,14,638
1702109,2020,3,2,3984
1702109,2020,3,16,2287
1702109,2020,4,69,15
1702109,2020,2,19,2543
1702109,2020,4,25,255
1702109,2020,2,18,160
1702109,2020,2,17,52
1702109,2020,2,2,16
1702109,2020,3,1,4012
1702109,2020,4,2,1397
1702109,2020,3,15,2196
1702109,2020,1,32,75
1702109,2020,1,31,96
1702109,2020,3,14,2089
1702109,2020,4,1,944
1702109,2020,2,1,10
1702109,2020,3,70,564
1702109,2020,4,40,983
1702109,2020,2,71,1455
1702109,2020,2,,1091
1702109,2020,1,67,54
1702109,2020,1,40,261
1702109,2020,3,,2064
1702109,2020,4,68,37
1702109,2020,4,39,40
1702109,2020,3,69,43
1702109,2020,4,,10
1702109,2020,3,19,24
1702109,2020,3,20,19
1702109,2020,3,21,17
1702109,2020,3,41,29
1702109,2020,1,30,143
1702158,2019,2,20,127
1702158,2019,2,27,48
1702158,2019,2,,27
1702158,2019,3,16,84
1702158,2019,3,1,103
1702158,2019,2,26,64
1702158,2019,3,14,82
1702158,2019,3,15,77
1702158,2019,3,17,91
1702158,2019,2,21,113
1702158,2019,3,2,138
1702158,2019,3,18,67
1702158,2019,2,25,87
1702158,2019,2,41,92
1702158,2019,2,71,19
1702158,2019,2,19,103
1702158,2019,3,,10
1702158,2020,2,27,43
1702158,2020,2,26,72
1702158,2020,2,25,107
1702158,2020,2,41,106
1702158,2020,2,21,120
1702158,2020,2,20,89
1702158,2020,3,15,86
1702158,2020,3,16,70
1702158,2020,3,17,87
1702158,2020,3,18,69
1702158,2020,3,2,137
1702158,2020,3,14,75
1702158,2020,3,1,84
1702158,2020,3,,11
1702158,2020,2,19,78
1702158,2020,2,,17
1702208,2019,3,15,489
1702208,2019,3,14,387
1702208,2019,2,26,510
1702208,2019,3,2,606
1702208,2019,2,17,144
1702208,2019,2,41,415
1702208,2019,2,,519
1702208,2019,4,16,58
1702208,2019,2,25,599
1702208,2019,2,19,377
1702208,2019,1,30,248
1702208,2019,2,71,220
1702208,2019,2,20,522
1702208,2019,3,,375
1702208,2019,4,2,141
1702208,2019,2,27,356
1702208,2019,4,17,51
1702208,2019,3,18,442
1702208,2019,4,18,85
1702208,2019,3,1,188
1702208,2019,4,14,69
1702208,2019,3,16,601
1702208,2019,2,21,568
1702208,2019,3,17,439
1702208,2019,4,41,32
1702208,2019,2,16,116
1702208,2019,4,15,80
1702208,2019,1,32,153
1702208,2019,2,18,125
1702208,2019,1,31,174
1702208,2019,4,21,36
1702208,2019,1,40,69
1702208,2019,4,40,56
1702208,2019,3,70,166
1702208,2019,4,20,43
1702208,2019,4,19,64
1702208,2019,3,19,182
1702208,2019,3,21,76
1702208,2019,3,41,78
1702208,2019,3,20,85
1702208,2019,4,1,48
1702208,2019,2,70,9
1702208,2019,2,15,8
1702208,2020,3,18,402
1702208,2020,3,20,70
1702208,2020,3,19,212
1702208,2020,3,21,60
1702208,2020,3,17,482
1702208,2020,4,21,41
1702208,2020,4,20,33
1702208,2020,3,16,604
1702208,2020,4,41,34
1702208,2020,4,19,82
1702208,2020,4,16,66
1702208,2020,3,41,65
1702208,2020,4,15,56
1702208,2020,4,17,51
1702208,2020,4,18,58
1702208,2020,2,26,488
1702208,2020,2,27,430
1702208,2020,2,18,149
1702208,2020,2,25,492
1702208,2020,4,14,65
1702208,2020,2,41,536
1702208,2020,2,20,429
1702208,2020,4,2,107
1702208,2020,3,15,370
1702208,2020,1,32,162
1702208,2020,2,21,479
1702208,2020,2,17,145
1702208,2020,3,70,173
1702208,2020,3,14,371
1702208,2020,1,31,176
1702208,2020,4,40,26
1702208,2020,4,1,27
1702208,2020,3,2,644
1702208,2020,2,19,402
1702208,2020,2,,444
1702208,2020,2,71,234
1702208,2020,3,1,207
1702208,2020,1,40,68
1702208,2020,2,15,2
1702208,2020,2,16,5
1702208,2020,1,30,247
1702208,2020,2,70,30
1702208,2020,3,,41
1702208,2020,2,69,13
1702307,2019,2,26,88
1702307,2019,3,,222
1702307,2019,3,16,99
1702307,2019,3,18,106
1702307,2019,2,20,93
1702307,2019,3,2,205
1702307,2019,3,17,120
1702307,2019,2,41,108
1702307,2019,3,1,70
1702307,2019,2,21,90
1702307,2019,3,15,85
1702307,2019,2,,77
1702307,2019,2,25,120
1702307,2019,2,27,79
1702307,2019,3,14,84
1702307,2019,4,39,14
1702307,2019,4,40,53
1702307,2019,3,19,55
1702307,2019,2,19,37
1702307,2020,4,40,16
1702307,2020,4,39,4
1702307,2020,3,1,68
1702307,2020,3,14,87
1702307,2020,3,2,201
1702307,2020,3,15,83
1702307,2020,3,16,93
1702307,2020,3,17,95
1702307,2020,3,18,105
1702307,2020,3,19,45
1702307,2020,2,19,55
1702307,2020,2,25,118
1702307,2020,2,20,98
1702307,2020,2,21,78
1702307,2020,2,41,92
1702307,2020,2,,60
1702307,2020,2,26,114
1702307,2020,2,27,72
1702307,2020,3,,18
1702406,2019,4,2,32
1702406,2019,3,1,114
1702406,2019,3,21,21
1702406,2019,2,31,36
1702406,2019,2,41,204
1702406,2019,2,27,109
1702406,2019,2,71,91
1702406,2019,3,16,212
1702406,2019,3,18,170
1702406,2019,2,19,176
1702406,2019,3,15,169
1702406,2019,3,2,222
1702406,2019,2,20,164
1702406,2019,3,14,141
1702406,2019,2,,146
1702406,2019,3,17,207
1702406,2019,4,41,7
1702406,2019,4,16,22
1702406,2019,2,26,126
1702406,2019,2,21,208
1702406,2019,2,32,29
1702406,2019,2,25,119
1702406,2019,4,18,34
1702406,2019,4,17,27
1702406,2019,2,30,35
1702406,2019,4,15,31
1702406,2019,4,1,12
1702406,2019,4,14,44
1702406,2019,2,70,21
1702406,2019,3,,19
1702406,2019,4,21,8
1702406,2019,4,20,8
1702406,2019,3,41,17
1702406,2019,3,20,15
1702406,2019,4,19,8
1702406,2019,3,19,19
1702406,2020,2,25,141
1702406,2020,2,27,107
1702406,2020,4,19,8
1702406,2020,4,20,8
1702406,2020,4,21,5
1702406,2020,4,41,5
1702406,2020,2,26,112
1702406,2020,2,41,189
1702406,2020,3,17,213
1702406,2020,3,16,188
1702406,2020,3,19,22
1702406,2020,3,18,171
1702406,2020,3,15,143
1702406,2020,4,15,42
1702406,2020,3,41,13
1702406,2020,2,21,175
1702406,2020,3,2,197
1702406,2020,3,14,124
1702406,2020,3,20,11
1702406,2020,3,21,17
1702406,2020,4,2,18
1702406,2020,4,18,22
1702406,2020,4,14,27
1702406,2020,2,20,168
1702406,2020,4,1,13
1702406,2020,2,19,198
1702406,2020,2,,168
1702406,2020,2,30,48
1702406,2020,2,31,44
1702406,2020,2,32,33
1702406,2020,3,1,160
1702406,2020,2,71,40
1702406,2020,2,70,33
1702406,2020,3,,17
1702406,2020,4,17,23
1702406,2020,4,16,27
1702554,2019,3,14,281
1702554,2019,3,2,437
1702554,2019,3,17,306
1702554,2019,3,18,331
1702554,2019,3,1,266
1702554,2019,4,19,31
1702554,2019,3,16,364
1702554,2019,4,15,38
1702554,2019,2,26,164
1702554,2019,2,21,335
1702554,2019,3,15,266
1702554,2019,2,17,77
1702554,2019,4,40,100
1702554,2019,4,41,8
1702554,2019,2,41,343
1702554,2019,2,25,265
1702554,2019,2,20,398
1702554,2019,2,19,300
1702554,2019,4,16,33
1702554,2019,4,17,21
1702554,2019,2,31,44
1702554,2019,2,27,177
1702554,2019,2,,185
1702554,2019,2,18,113
1702554,2019,4,18,24
1702554,2019,4,14,28
1702554,2019,4,1,14
1702554,2019,4,21,9
1702554,2019,2,70,28
1702554,2019,4,2,54
1702554,2019,2,71,120
1702554,2019,3,,29
1702554,2019,4,20,19
1702554,2019,4,39,10
1702554,2020,2,26,222
1702554,2020,2,41,338
1702554,2020,2,25,340
1702554,2020,2,21,357
1702554,2020,2,20,331
1702554,2020,4,41,7
1702554,2020,4,20,24
1702554,2020,4,19,32
1702554,2020,3,17,282
1702554,2020,3,18,284
1702554,2020,4,18,20
1702554,2020,4,17,36
1702554,2020,4,16,39
1702554,2020,2,19,454
1702554,2020,2,18,74
1702554,2020,4,2,47
1702554,2020,4,15,25
1702554,2020,2,17,44
1702554,2020,4,14,31
1702554,2020,3,15,286
1702554,2020,3,16,332
1702554,2020,2,71,163
1702554,2020,3,14,265
1702554,2020,3,2,441
1702554,2020,3,1,302
1702554,2020,2,27,144
1702554,2020,4,21,19
1702554,2020,4,40,122
1702554,2020,4,1,21
1702554,2020,4,39,16
1702554,2020,2,,129
1702554,2020,2,32,38
1702554,2020,3,,26
1702554,2020,2,70,27
1702703,2019,3,17,42
1702703,2019,2,25,58
1702703,2019,3,2,55
1702703,2019,2,26,41
1702703,2019,2,,59
1702703,2019,2,41,87
1702703,2019,3,16,48
1702703,2019,2,27,40
1702703,2019,3,15,43
1702703,2019,3,14,37
1702703,2019,2,19,73
1702703,2019,2,20,74
1702703,2019,2,21,67
1702703,2019,3,1,40
1702703,2019,2,18,48
1702703,2020,2,27,42
1702703,2020,2,26,51
1702703,2020,3,17,44
1702703,2020,3,16,51
1702703,2020,2,25,81
1702703,2020,2,41,68
1702703,2020,2,21,73
1702703,2020,3,2,59
1702703,2020,2,20,73
1702703,2020,2,19,48
1702703,2020,3,15,32
1702703,2020,2,18,39
1702703,2020,3,1,49
1702703,2020,3,14,41
1702703,2020,2,,46
1702901,2019,3,18,259
1702901,2019,3,16,202
1702901,2019,3,1,176
1702901,2019,3,20,206
1702901,2019,3,,833
1702901,2019,2,,66
1702901,2019,3,15,194
1702901,2019,2,41,69
1702901,2019,3,17,248
1702901,2019,3,21,166
1702901,2019,3,2,371
1702901,2019,2,20,59
1702901,2019,3,19,256
1702901,2019,3,69,80
1702901,2019,2,27,173
1702901,2019,3,14,183
1702901,2019,3,41,201
1702901,2019,2,25,344
1702901,2019,3,70,50
1702901,2019,2,26,210
1702901,2019,4,1,54
1702901,2019,2,21,52
1702901,2019,2,19,25
1702901,2020,3,14,177
1702901,2020,3,18,237
1702901,2020,3,19,245
1702901,2020,3,20,215
1702901,2020,3,15,194
1702901,2020,3,16,187
1702901,2020,3,17,212
1702901,2020,3,21,168
1702901,2020,3,41,155
1702901,2020,2,26,201
1702901,2020,2,27,164
1702901,2020,3,2,342
1702901,2020,2,25,318
1702901,2020,3,1,159
1702901,2020,2,19,44
1702901,2020,2,20,47
1702901,2020,2,21,62
1702901,2020,4,1,51
1702901,2020,2,41,60
1702901,2020,3,70,59
1702901,2020,3,69,30
1702901,2020,2,,134
1702901,2020,3,,51
1703008,2019,3,,192
1703008,2019,3,14,120
1703008,2019,2,,76
1703008,2019,2,26,114
1703008,2019,2,20,110
1703008,2019,2,25,125
1703008,2019,2,41,91
1703008,2019,2,21,91
1703008,2019,2,19,108
1703008,2019,2,27,99
1703008,2019,3,2,207
1703008,2019,3,17,128
1703008,2019,3,15,84
1703008,2019,3,18,111
1703008,2019,3,16,118
1703008,2019,3,70,34
1703008,2019,3,1,125
1703008,2019,3,21,56
1703008,2019,3,20,55
1703008,2019,3,41,38
1703008,2019,3,19,54
1703008,2019,2,69,4
1703008,2020,2,26,114
1703008,2020,2,27,110
1703008,2020,3,21,45
1703008,2020,3,41,39
1703008,2020,3,20,47
1703008,2020,3,17,139
1703008,2020,3,18,109
1703008,2020,3,19,43
1703008,2020,2,41,94
1703008,2020,3,16,88
1703008,2020,2,21,107
1703008,2020,3,15,123
1703008,2020,2,25,143
1703008,2020,3,1,124
1703008,2020,3,14,112
1703008,2020,2,20,106
1703008,2020,3,2,196
1703008,2020,3,,13
1703008,2020,3,70,35
1703008,2020,2,,73
1703008,2020,2,19,72
1703008,2020,2,69,3
1703057,2019,3,2,59
1703057,2019,3,15,54
1703057,2019,2,,135
1703057,2019,2,25,50
1703057,2019,2,71,35
1703057,2019,3,18,81
1703057,2019,2,41,21
1703057,2019,3,1,73
1703057,2019,3,19,53
1703057,2019,3,41,31
1703057,2019,3,,121
1703057,2019,3,20,39
1703057,2019,3,17,51
1703057,2019,3,70,14
1703057,2019,3,16,58
1703057,2019,3,14,70
1703057,2019,3,21,36
1703057,2019,2,20,14
1703057,2019,2,26,41
1703057,2019,2,21,22
1703057,2019,2,27,34
1703057,2019,2,19,13
1703057,2020,3,41,30
1703057,2020,3,21,41
1703057,2020,3,20,53
1703057,2020,3,19,69
1703057,2020,3,18,57
1703057,2020,3,17,58
1703057,2020,3,16,53
1703057,2020,3,15,68
1703057,2020,3,14,44
1703057,2020,3,1,78
1703057,2020,3,2,68
1703057,2020,2,25,36
1703057,2020,2,19,18
1703057,2020,2,20,14
1703057,2020,2,26,46
1703057,2020,2,27,29
1703057,2020,2,21,18
1703057,2020,2,41,22
1703057,2020,2,,24
1703057,2020,2,71,46
1703057,2020,3,,5
1703073,2019,3,,253
1703073,2019,2,26,73
1703073,2019,2,20,116
1703073,2019,3,2,149
1703073,2019,2,25,91
1703073,2019,3,15,79
1703073,2019,2,,50
1703073,2019,3,17,117
1703073,2019,2,21,98
1703073,2019,2,41,97
1703073,2019,3,14,77
1703073,2019,3,16,126
1703073,2019,2,19,113
1703073,2019,3,18,130
1703073,2019,2,27,79
1703073,2019,3,1,15
1703073,2020,3,18,116
1703073,2020,3,17,104
1703073,2020,2,27,67
