cod_ibge,ano,rede,ensino,ideb,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa
1720002,2023,estadual,fundamental,4.9,100.0,1.0,253.54,238.21
1720002,2023,estadual,medio,4.4,98.9,0.990489,274.85,258.39
1720002,2023,municipal,fundamental,5.9,99.5,0.995521,226.06,201.74
1720002,2023,municipal,fundamental,4.4,94.4,0.94089,246.98,231.19
1720002,2023,publica,fundamental,4.6,96.6,0.962568,249.73,234.13
1720002,2023,publica,fundamental,5.9,99.5,0.995521,226.06,201.74
1720002,2023,publica,medio,4.4,98.9,0.990489,274.85,258.39
1720101,2009,estadual,fundamental,3.6,87.7,0.87827301,221.44,221.33
1720101,2009,estadual,fundamental,3.6,91.0,0.91085202,172.75,150.66
1720101,2009,municipal,fundamental,3.5,86.1,0.85496402,170.42,159.42
1720101,2009,publica,fundamental,3.6,88.3,0.88753402,221.44,221.33
1720101,2009,publica,fundamental,3.6,88.5,0.88260901,171.75,154.5
1720101,2011,estadual,fundamental,4.0,89.1,0.889247,182.85,167.42
1720101,2011,estadual,fundamental,3.3,76.6,0.76971501,236.78,222.3
1720101,2011,municipal,fundamental,3.1,87.2,0.86996502,159.94,136.97
1720101,2011,publica,fundamental,3.4,77.6,0.78334302,236.78,222.3
1720101,2011,publica,fundamental,3.6,88.1,0.875826,174.52,156.36
1720101,2013,estadual,fundamental,3.0,67.5,0.65144598,237.94,236.52
1720101,2013,estadual,fundamental,4.1,92.3,0.92269599,177.16,170.57
1720101,2013,municipal,fundamental,,,,,
1720101,2013,publica,fundamental,4.2,94.5,0.93684202,177.16,170.57
1720101,2013,publica,fundamental,3.0,66.8,0.65615398,237.94,236.52
1720101,2015,estadual,fundamental,2.9,69.6,0.69420099,230.5,223.41
1720101,2015,estadual,fundamental,3.5,77.8,0.75244302,182.9,174.84
1720101,2015,municipal,fundamental,,,,,
1720101,2017,estadual,fundamental,3.7,79.3,0.78776503,187.16,172.5
1720101,2017,estadual,fundamental,4.0,75.5,0.75886601,256.92,255.47
1720101,2017,estadual,medio,3.5,88.5,0.88182002,257.22,243.41
1720101,2017,municipal,fundamental,,,,,
1720101,2017,publica,fundamental,4.0,76.3,0.76913297,256.92,255.47
1720101,2017,publica,fundamental,4.2,90.5,0.90587503,187.16,172.5
1720101,2017,publica,medio,3.5,88.5,0.88182002,257.22,243.41
1720101,2019,estadual,fundamental,5.4,94.8,0.95670301,214.71,199.72
1720101,2019,estadual,fundamental,,91.2,0.91338098,,
1720101,2019,estadual,medio,4.0,92.2,0.92711401,267.63,259.27
1720101,2019,municipal,fundamental,,,,,
1720101,2019,publica,fundamental,5.2,92.1,0.921372,214.71,199.72
1720101,2019,publica,fundamental,,90.4,0.907399,,
1720101,2019,publica,medio,4.0,92.2,0.92711401,267.63,259.27
1720101,2021,estadual,fundamental,5.5,100.0,1.0,209.17,195.09
1720101,2021,estadual,fundamental,,99.3,0.99248,,
1720101,2021,estadual,medio,4.1,99.2,0.99331,254.28,256.63
1720101,2021,municipal,fundamental,,,,,
1720101,2021,publica,fundamental,,99.4,0.993486,,
1720101,2021,publica,fundamental,5.5,100.0,1.0,209.17,195.09
1720101,2021,publica,medio,4.1,99.2,0.99331,254.28,256.63
1720101,2023,estadual,fundamental,,,,,
1720101,2023,estadual,fundamental,4.5,96.4,0.963671,241.0,240.29
1720101,2023,estadual,medio,4.0,98.7,0.987561,258.51,252.19
1720101,2023,municipal,fundamental,,,,,
1720101,2023,publica,fundamental,,,,,
1720101,2023,publica,fundamental,4.3,91.8,0.918393,241.0,240.29
1720101,2023,publica,medio,4.0,98.7,0.987561,258.51,252.19
1720150,2009,estadual,fundamental,3.4,91.6,0.921462,156.58,150.78
1720150,2009,estadual,fundamental,2.7,80.5,0.80515498,203.19,197.86
1720150,2009,publica,fundamental,2.7,80.5,0.80515498,203.19,197.86
1720150,2009,publica,fundamental,3.3,89.7,0.89517701,156.58,150.78
1720150,2011,estadual,fundamental,3.4,86.3,0.873496,168.08,148.25
1720150,2011,estadual,fundamental,4.0,94.3,0.95151502,230.66,220.27
1720150,2011,publica,fundamental,4.0,94.3,0.95151502,230.66,220.27
1720150,2011,publica,fundamental,3.5,91.0,0.91060799,168.08,148.25
1720150,2013,estadual,fundamental,3.5,91.4,0.91621,219.8,207.32
1720150,2013,estadual,fundamental,4.6,95.5,0.94890201,193.52,175.39
1720150,2013,publica,fundamental,4.7,96.6,0.96344203,193.52,175.39
1720150,2013,publica,fundamental,3.5,91.4,0.91621,219.8,207.32
1720150,2015,estadual,fundamental,4.3,88.4,0.87447798,189.65,181.4
1720150,2015,estadual,fundamental,3.6,84.4,0.84219801,225.69,231.35
1720150,2017,estadual,fundamental,4.7,96.2,0.95879102,190.82,183.8
1720150,2017,estadual,fundamental,4.1,86.3,0.862571,251.72,231.83
1720150,2017,estadual,medio,3.5,93.8,0.92915303,249.49,235.53
1720150,2017,publica,fundamental,4.1,86.3,0.862571,251.72,231.83
1720150,2017,publica,fundamental,4.8,96.9,0.96660697,190.82,183.8
1720150,2017,publica,medio,3.5,93.8,0.92915303,249.49,235.53
1720150,2019,estadual,fundamental,3.9,92.9,0.93643397,175.5,159.27
1720150,2019,estadual,fundamental,3.5,82.2,0.817415,236.25,224.16
1720150,2019,estadual,medio,4.0,90.2,0.91554397,263.85,264.39
1720150,2019,publica,fundamental,4.0,95.0,0.96058398,175.5,159.27
1720150,2019,publica,fundamental,3.5,82.2,0.817415,236.25,224.16
1720150,2019,publica,medio,4.0,90.2,0.91554397,263.85,264.39
1720150,2021,estadual,fundamental,3.6,100.0,1.0,160.84,141.97
1720150,2021,estadual,fundamental,3.9,98.5,0.984137,222.44,217.41
1720150,2021,estadual,medio,,100.0,1.0,,
1720150,2021,publica,fundamental,3.6,100.0,1.0,160.84,141.97
1720150,2021,publica,fundamental,3.9,98.5,0.984137,222.44,217.41
1720150,2021,publica,medio,,100.0,1.0,,
1720150,2023,estadual,fundamental,3.8,96.2,0.964624,218.95,219.24
1720150,2023,estadual,fundamental,,,,,
1720150,2023,estadual,medio,3.5,97.2,0.9648,241.65,234.78
1720150,2023,municipal,fundamental,4.0,100.0,1.0,163.75,162.79
1720150,2023,publica,fundamental,4.0,100.0,1.0,163.75,162.79
1720150,2023,publica,fundamental,3.8,96.2,0.964624,218.95,219.24
1720150,2023,publica,medio,3.5,97.2,0.9648,241.65,234.78
1720200,2009,estadual,fundamental,3.8,92.7,0.93369299,178.58,149.19
1720200,2009,estadual,fundamental,2.9,73.7,0.73285598,222.25,216.05
1720200,2009,municipal,fundamental,3.7,87.7,0.87538201,183.46,151.16
1720200,2009,municipal,fundamental,,,,,
1720200,2009,publica,fundamental,3.7,88.4,0.883479,181.19,150.25
1720200,2009,publica,fundamental,2.9,72.9,0.73291898,222.25,216.05
1720200,2011,estadual,fundamental,3.8,85.7,0.85568702,231.03,233.94
1720200,2011,estadual,fundamental,3.6,82.9,0.827326,178.86,166.75
1720200,2011,municipal,fundamental,4.2,89.6,0.89626199,191.17,166.13
1720200,2011,municipal,fundamental,,,,,
1720200,2011,publica,fundamental,3.7,82.7,0.82888198,231.03,233.94
1720200,2011,publica,fundamental,4.0,88.7,0.890104,183.88,166.5
1720200,2013,estadual,fundamental,3.5,78.5,0.751755,188.35,172.19
1720200,2013,estadual,fundamental,2.9,63.4,0.63197798,251.83,224.02
1720200,2013,municipal,fundamental,3.3,91.4,0.91096401,161.8,143.33
1720200,2013,municipal,fundamental,2.9,73.1,0.73082,227.14,210.13
1720200,2013,publica,fundamental,3.8,90.2,0.90364897,175.08,157.77
1720200,2013,publica,fundamental,2.9,65.3,0.650307,245.02,220.19
1720200,2015,estadual,fundamental,3.3,75.9,0.759,182.16,162.32
1720200,2015,estadual,fundamental,3.5,75.7,0.76013398,241.51,231.92
1720200,2015,municipal,fundamental,,63.1,0.55775303,,
1720200,2015,municipal,fundamental,3.7,89.8,0.89834702,170.02,160.48
1720200,2017,estadual,fundamental,,,,,
1720200,2017,estadual,fundamental,3.8,74.4,0.73583698,256.2,253.17
1720200,2017,estadual,medio,3.4,89.5,0.899598,249.52,238.0
1720200,2017,municipal,fundamental,4.0,86.1,0.85125703,185.99,172.97
1720200,2017,municipal,fundamental,3.2,69.8,0.74836898,229.02,227.71
1720200,2017,publica,fundamental,4.0,86.1,0.85125703,185.99,172.97
1720200,2017,publica,fundamental,3.5,72.2,0.72537202,247.55,245.08
1720200,2017,publica,medio,3.4,89.5,0.899598,249.52,238.0
1720200,2019,estadual,fundamental,3.4,73.0,0.71674299,248.0,236.83
1720200,2019,estadual,fundamental,4.5,85.7,0.85699999,200.52,189.63
1720200,2019,estadual,medio,3.0,77.5,0.78008598,246.19,244.74
1720200,2019,municipal,fundamental,3.6,80.1,0.81838799,238.66,221.88
1720200,2019,municipal,fundamental,4.4,88.3,0.87947798,194.5,181.67
1720200,2019,publica,fundamental,4.5,88.2,0.87991202,196.53,184.36
1720200,2019,publica,fundamental,3.5,75.9,0.76068598,245.91,233.49
1720200,2019,publica,medio,3.0,77.5,0.78008598,246.19,244.74
1720200,2021,estadual,fundamental,4.0,83.8,0.824326,238.89,252.68
1720200,2021,estadual,fundamental,,,,,
1720200,2021,estadual,medio,3.1,76.9,0.768087,252.04,255.11
1720200,2021,municipal,fundamental,4.2,90.8,0.91474,180.25,178.09
1720200,2021,municipal,fundamental,,81.5,0.806521,,
1720200,2021,publica,fundamental,4.2,90.8,0.91474,180.25,178.09
1720200,2021,publica,fundamental,3.9,82.5,0.827073,236.39,244.98
1720200,2021,publica,medio,3.1,76.9,0.768087,252.04,255.11
1720200,2023,estadual,fundamental,4.4,95.6,0.959747,234.91,240.03
1720200,2023,estadual,fundamental,,,,,
1720200,2023,estadual,medio,3.8,91.0,0.915457,254.41,262.58
1720200,2023,municipal,fundamental,4.4,91.7,0.912065,188.1,180.37
1720200,2023,municipal,fundamental,3.2,86.5,0.878359,208.18,213.1
1720200,2023,publica,fundamental,4.4,91.7,0.912065,188.1,180.37
1720200,2023,publica,fundamental,4.0,91.1,0.911521,229.41,234.48
1720200,2023,publica,medio,3.8,91.0,0.915457,254.41,262.58
1720259,2009,estadual,fundamental,3.4,76.2,0.76503998,231.72,232.16
1720259,2009,municipal,fundamental,3.5,77.5,0.78478301,182.16,167.25
1720259,2009,publica,fundamental,3.4,76.2,0.76503998,231.72,232.16
1720259,2009,publica,fundamental,3.6,80.4,0.81338102,182.16,167.25
1720259,2011,estadual,fundamental,,,,,
1720259,2011,municipal,fundamental,4.2,83.1,0.84054297,196.58,178.13
1720259,2011,publica,fundamental,,82.8,0.82900798,,
1720259,2011,publica,fundamental,4.2,84.5,0.85057902,196.58,178.13
1720259,2013,estadual,fundamental,3.4,72.6,0.72837597,252.16,228.39
1720259,2013,municipal,fundamental,4.1,86.1,0.87251502,191.91,171.55
1720259,2013,publica,fundamental,4.1,86.1,0.87251502,191.91,171.55
1720259,2013,publica,fundamental,3.4,72.6,0.72837597,252.16,228.39
1720259,2015,estadual,fundamental,,,,,
1720259,2015,municipal,fundamental,4.4,90.6,0.89316499,191.58,181.09
1720259,2017,estadual,fundamental,3.9,79.3,0.79089099,243.63,255.8
1720259,2017,estadual,medio,4.2,95.1,0.96036398,275.92,252.27
1720259,2017,municipal,fundamental,5.0,91.4,0.901357,205.3,199.16
1720259,2017,publica,fundamental,5.0,91.4,0.901357,205.3,199.16
1720259,2017,publica,fundamental,3.9,79.3,0.79089099,243.63,255.8
1720259,2017,publica,medio,4.2,95.1,0.96036398,275.92,252.27
1720259,2019,estadual,fundamental,4.2,81.6,0.81272799,251.88,256.92
1720259,2019,estadual,medio,4.1,93.1,0.92329502,272.19,261.8
1720259,2019,municipal,fundamental,5.3,91.5,0.91915703,213.39,204.99
1720259,2019,publica,fundamental,4.2,81.6,0.81272799,251.88,256.92
1720259,2019,publica,fundamental,5.3,91.5,0.91915703,213.39,204.99
1720259,2019,publica,medio,4.1,93.1,0.92329502,272.19,261.8
1720259,2021,estadual,fundamental,4.3,97.0,0.970889,235.84,230.7
1720259,2021,estadual,medio,4.0,99.4,0.994609,256.72,247.13
1720259,2021,municipal,fundamental,4.9,100.0,1.0,185.09,186.32
1720259,2021,publica,fundamental,4.9,100.0,1.0,185.09,186.32
1720259,2021,publica,fundamental,4.3,97.0,0.970889,235.84,230.7
1720259,2021,publica,medio,4.0,99.4,0.994609,256.72,247.13
1720259,2023,estadual,fundamental,5.2,98.6,0.986437,258.83,255.7
1720259,2023,estadual,medio,4.1,97.5,0.980061,260.92,256.73
1720259,2023,municipal,fundamental,5.6,98.9,0.989226,209.86,203.87
1720259,2023,publica,fundamental,5.2,98.6,0.986437,258.83,255.7
1720259,2023,publica,fundamental,5.6,98.9,0.989226,209.86,203.87
1720259,2023,publica,medio,4.1,97.5,0.980061,260.92,256.73
1720309,2009,estadual,fundamental,4.1,98.3,0.98623902,176.32,157.66
1720309,2009,estadual,fundamental,3.8,93.8,0.93591797,218.0,224.86
1720309,2009,municipal,fundamental,3.9,94.5,0.92753398,174.55,162.42
1720309,2009,municipal,fundamental,,,,,
1720309,2009,publica,fundamental,4.1,96.7,0.96791798,175.89,158.78
1720309,2009,publica,fundamental,3.7,92.3,0.92188698,218.0,224.86
1720309,2011,estadual,fundamental,3.3,81.8,0.81107599,222.6,219.25
1720309,2011,estadual,fundamental,4.2,94.1,0.94612497,183.55,164.86
1720309,2011,municipal,fundamental,,,,,
1720309,2011,municipal,fundamental,,,,,
1720309,2011,publica,fundamental,4.1,92.0,0.92040098,183.55,164.86
1720309,2011,publica,fundamental,3.3,82.0,0.8071,222.6,219.25
1720309,2013,estadual,fundamental,4.1,93.8,0.94703698,178.16,165.25
1720309,2013,estadual,fundamental,3.0,80.9,0.81275499,212.05,209.86
1720309,2013,municipal,fundamental,,,,,
1720309,2013,municipal,fundamental,3.6,94.9,0.94617403,164.91,148.97
1720309,2013,publica,fundamental,3.9,94.5,0.948174,173.13,159.07
1720309,2013,publica,fundamental,3.0,80.8,0.80599999,212.05,209.86
1720309,2015,estadual,fundamental,4.0,85.1,0.85197097,190.01,173.57
1720309,2015,estadual,fundamental,3.2,71.6,0.70648998,237.49,232.85
1720309,2015,municipal,fundamental,3.7,91.5,0.90569597,174.19,153.97
1720309,2015,municipal,fundamental,,,,,
1720309,2017,estadual,fundamental,3.8,85.3,0.85616302,228.61,238.38
1720309,2017,estadual,fundamental,4.9,93.4,0.95626801,196.19,185.82
1720309,2017,estadual,medio,3.2,78.1,0.80121797,245.22,255.67
1720309,2017,municipal,fundamental,4.5,93.1,0.927046,181.63,185.77
1720309,2017,municipal,fundamental,,90.7,0.91464603,,
1720309,2017,publica,fundamental,4.6,93.1,0.93458402,189.25,185.8
1720309,2017,publica,fundamental,3.8,86.0,0.85685802,228.61,238.38
1720309,2017,publica,medio,3.2,78.1,0.80121797,245.22,255.67
1720309,2019,estadual,fundamental,,100.0,1.0,,
1720309,2019,estadual,fundamental,4.3,92.4,0.92249101,242.08,240.63
1720309,2019,estadual,medio,3.5,90.1,0.89073402,241.32,259.22
1720309,2019,municipal,fundamental,,,,,
1720309,2019,municipal,fundamental,3.9,89.1,0.89458299,174.25,170.67
1720309,2019,publica,fundamental,4.3,90.8,0.90781403,242.08,240.63
1720309,2019,publica,fundamental,4.3,89.9,0.90552002,186.91,178.55
1720309,2019,publica,medio,3.5,90.1,0.89073402,241.32,259.22
1720309,2021,estadual,fundamental,4.2,95.2,0.948276,235.22,230.47
1720309,2021,estadual,fundamental,,,,,
1720309,2021,estadual,medio,,96.2,0.961569,,
1720309,2021,municipal,fundamental,,,,,
1720309,2021,municipal,fundamental,4.7,99.7,0.997577,190.86,172.44
1720309,2021,publica,fundamental,4.7,99.7,0.997577,190.86,172.44
1720309,2021,publica,fundamental,4.3,96.7,0.96865,235.22,230.47
1720309,2021,publica,medio,,96.2,0.961569,,
1720309,2023,estadual,fundamental,,,,,
1720309,2023,estadual,fundamental,4.5,100.0,1.0,230.99,238.93
1720309,2023,estadual,medio,3.9,92.1,0.920248,256.59,263.68
1720309,2023,municipal,fundamental,4.3,99.4,0.995951,233.3,226.89
1720309,2023,municipal,fundamental,5.0,99.7,0.996759,195.8,184.11
1720309,2023,publica,fundamental,5.0,99.7,0.996759,195.8,184.11
1720309,2023,publica,fundamental,4.4,99.7,0.996973,231.57,235.92
1720309,2023,publica,medio,3.9,92.1,0.920248,256.59,263.68
1720499,2009,estadual,fundamental,4.4,94.5,0.94514197,240.8,237.61
1720499,2009,estadual,fundamental,5.1,94.6,0.94720203,212.38,182.53
1720499,2009,municipal,fundamental,4.3,88.6,0.89185703,245.77,245.02
1720499,2009,municipal,fundamental,4.3,92.1,0.91865498,184.49,177.83
1720499,2009,publica,fundamental,4.3,91.4,0.91639501,242.53,240.21
1720499,2009,publica,fundamental,4.7,93.1,0.93197697,199.21,180.32
1720499,2011,estadual,fundamental,5.6,96.4,0.963727,222.11,196.66
1720499,2011,estadual,fundamental,4.1,84.9,0.845388,252.63,237.36
1720499,2011,municipal,fundamental,5.0,89.2,0.89670497,209.27,199.5
1720499,2011,municipal,fundamental,4.7,93.9,0.94340402,261.83,240.02
1720499,2011,publica,fundamental,4.4,89.3,0.89485699,255.5,238.19
1720499,2011,publica,fundamental,5.3,92.5,0.92723101,216.19,197.97
1720499,2013,estadual,fundamental,4.3,86.1,0.86251098,250.38,251.28
1720499,2013,estadual,fundamental,6.1,97.6,0.97506601,230.6,211.38
1720499,2013,municipal,fundamental,,89.3,0.89883202,,
1720499,2013,municipal,fundamental,5.4,94.6,0.94059402,219.72,198.58
1720499,2013,publica,fundamental,4.4,87.6,0.88032502,250.38,251.28
1720499,2013,publica,fundamental,5.7,96.0,0.95673698,225.16,204.99
1720499,2015,estadual,fundamental,4.9,83.2,0.83277601,277.32,272.49
1720499,2015,estadual,fundamental,6.2,94.0,0.94185299,240.26,220.04
1720499,2015,municipal,fundamental,4.9,94.4,0.93009102,203.49,188.45
1720499,2015,municipal,fundamental,,92.0,0.92277497,,
1720499,2017,estadual,fundamental,5.6,90.0,0.90100098,281.63,290.6
1720499,2017,estadual,fundamental,6.6,97.8,0.96762198,246.88,226.25
1720499,2017,estadual,medio,4.2,94.5,0.94471198,274.38,258.69
1720499,2017,municipal,fundamental,5.6,91.5,0.91490299,221.86,217.53
1720499,2017,municipal,fundamental,5.2,91.2,0.90806901,274.64,269.44
1720499,2017,publica,fundamental,5.5,90.5,0.90650803,279.44,284.0
1720499,2017,publica,fundamental,6.1,93.6,0.93704402,237.96,223.14
1720499,2017,publica,medio,4.2,94.5,0.94471198,274.38,258.69
1720499,2019,estadual,fundamental,6.1,97.8,0.97749603,236.17,209.24
1720499,2019,estadual,fundamental,5.4,94.4,0.955778,275.95,260.32
1720499,2019,estadual,medio,3.8,87.7,0.87405801,263.35,266.48
1720499,2019,municipal,fundamental,5.5,93.8,0.93333101,219.58,206.17
1720499,2019,municipal,fundamental,4.5,90.5,0.91473901,260.83,235.47
1720499,2019,publica,fundamental,5.0,92.6,0.92926198,271.19,252.5
1720499,2019,publica,fundamental,5.8,95.2,0.95174402,229.38,207.99
1720499,2019,publica,medio,3.8,87.7,0.87405801,263.35,266.48
1720499,2021,estadual,fundamental,5.6,100.0,1.0,214.29,196.17
1720499,2021,estadual,fundamental,5.0,100.0,1.0,253.32,246.81
1720499,2021,estadual,medio,,98.9,0.98489,,
1720499,2021,municipal,fundamental,,100.0,1.0,,
1720499,2021,municipal,fundamental,4.5,100.0,1.0,173.58,176.24
1720499,2021,publica,fundamental,4.9,100.0,1.0,247.23,244.9
1720499,2021,publica,fundamental,5.0,100.0,1.0,190.44,184.5
1720499,2021,publica,medio,,98.9,0.98489,,
1720499,2023,estadual,fundamental,4.8,100.0,1.0,245.6,240.31
1720499,2023,estadual,fundamental,,,,,
1720499,2023,estadual,medio,4.4,100.0,1.0,265.59,266.49
1720499,2023,municipal,fundamental,5.4,100.0,1.0,205.66,192.2
1720499,2023,municipal,fundamental,4.8,100.0,1.0,241.38,245.47
1720499,2023,publica,fundamental,4.8,100.0,1.0,243.63,242.73
1720499,2023,publica,fundamental,5.4,100.0,1.0,205.66,192.2
1720499,2023,publica,medio,4.4,100.0,1.0,265.59,266.49
1720655,2009,estadual,fundamental,3.3,90.1,0.90421802,213.67,207.52
1720655,2009,estadual,fundamental,3.9,92.7,0.92671901,171.6,165.08
1720655,2009,municipal,fundamental,3.6,90.1,0.89528197,175.1,150.75
1720655,2009,publica,fundamental,3.7,90.8,0.90743399,173.91,155.58
1720655,2009,publica,fundamental,3.3,90.3,0.905819,213.67,207.52
1720655,2011,estadual,fundamental,3.7,91.7,0.91658199,224.91,215.21
1720655,2011,estadual,fundamental,,95.4,0.96281397,,
1720655,2011,municipal,fundamental,4.4,90.8,0.91026002,191.8,177.86
1720655,2011,publica,fundamental,3.7,91.7,0.91658199,224.91,215.21
1720655,2011,publica,fundamental,4.5,91.8,0.92104399,191.8,177.86
1720655,2013,estadual,fundamental,4.2,100.0,1.0,174.13,162.58
1720655,2013,estadual,fundamental,3.5,93.0,0.92953598,214.05,210.94
1720655,2013,municipal,fundamental,3.9,93.0,0.92516798,170.47,162.71
1720655,2013,publica,fundamental,3.5,93.2,0.930242,214.05,210.94
1720655,2013,publica,fundamental,3.9,93.4,0.92587,171.97,162.66
1720655,2015,estadual,fundamental,3.9,93.5,0.935103,232.62,220.11
1720655,2015,estadual,fundamental,,,,,
1720655,2015,municipal,fundamental,4.8,91.2,0.89906198,204.24,192.19
1720655,2017,estadual,fundamental,,,,,
1720655,2017,estadual,fundamental,4.1,93.0,0.930628,232.38,228.92
1720655,2017,estadual,medio,3.0,86.9,0.87269002,237.61,227.13
1720655,2017,municipal,fundamental,4.9,90.9,0.91564298,200.72,194.78
1720655,2017,publica,fundamental,4.1,93.0,0.930628,232.38,228.92
1720655,2017,publica,fundamental,4.9,90.9,0.91564298,200.72,194.78
1720655,2017,publica,medio,3.0,86.9,0.87269002,237.61,227.13
1720655,2019,estadual,fundamental,4.1,95.4,0.94908798,231.0,227.38
1720655,2019,estadual,fundamental,,,,,
1720655,2019,estadual,medio,,93.4,0.931651,,
1720655,2019,municipal,fundamental,5.4,96.7,0.96682799,216.05,192.38
1720655,2019,publica,fundamental,5.4,96.7,0.96682799,216.05,192.38
1720655,2019,publica,fundamental,4.1,95.4,0.94908798,231.0,227.38
1720655,2019,publica,medio,,93.4,0.931651,,
1720655,2021,estadual,fundamental,4.1,97.6,0.974755,230.28,223.43
1720655,2021,estadual,fundamental,,,,,
1720655,2021,estadual,medio,,99.6,0.995289,,
1720655,2021,municipal,fundamental,4.2,95.7,0.962224,180.25,164.39
1720655,2021,publica,fundamental,4.2,95.7,0.962224,180.25,164.39
1720655,2021,publica,fundamental,4.1,97.6,0.974755,230.28,223.43
1720655,2021,publica,medio,,99.6,0.995289,,
1720655,2023,estadual,fundamental,4.6,95.1,0.951139,247.06,244.36
1720655,2023,estadual,fundamental,,,,,
1720655,2023,estadual,medio,4.2,96.5,0.964956,268.17,259.8
1720655,2023,municipal,fundamental,4.9,95.3,0.950686,199.57,186.62
1720655,2023,publica,fundamental,4.9,95.3,0.950686,199.57,186.62
1720655,2023,publica,fundamental,4.6,95.1,0.951139,247.06,244.36
1720655,2023,publica,medio,4.2,96.5,0.964956,268.17,259.8
1720804,2009,estadual,fundamental,4.1,87.6,0.87597197,187.8,169.89
1720804,2009,estadual,fundamental,3.6,86.2,0.85568303,220.53,233.82
1720804,2009,municipal,fundamental,3.1,85.1,0.84906501,217.21,201.72
1720804,2009,municipal,fundamental,,88.5,0.88439202,,
1720804,2009,publica,fundamental,4.1,87.9,0.87666202,187.8,169.89
1720804,2009,publica,fundamental,3.6,85.9,0.855869,220.14,230.08
1720804,2011,estadual,fundamental,4.2,90.7,0.91339803,186.28,169.64
1720804,2011,estadual,fundamental,3.3,82.8,0.82077098,220.47,221.77
1720804,2011,municipal,fundamental,,87.1,0.85571498,,
1720804,2011,municipal,fundamental,,71.4,0.70879501,,
1720804,2011,publica,fundamental,3.2,79.7,0.79527199,220.47,221.77
1720804,2011,publica,fundamental,4.1,89.3,0.89481699,186.28,169.64
1720804,2013,estadual,fundamental,3.3,80.8,0.81053603,228.32,216.89
1720804,2013,estadual,fundamental,4.6,91.5,0.924779,199.97,177.28
1720804,2013,municipal,fundamental,4.4,94.1,0.92575699,187.38,174.11
1720804,2013,municipal,fundamental,2.3,74.2,0.74352401,206.69,177.02
1720804,2013,publica,fundamental,4.5,93.4,0.93241,194.58,175.92
1720804,2013,publica,fundamental,3.1,79.0,0.79143399,223.49,208.0
1720804,2015,estadual,fundamental,3.8,81.5,0.84899497,181.67,168.17
1720804,2015,estadual,fundamental,3.2,76.6,0.76177102,226.11,225.64
1720804,2015,municipal,fundamental,4.4,86.9,0.86543202,194.96,183.93
1720804,2015,municipal,fundamental,,87.5,0.877424,,
1720804,2017,estadual,fundamental,3.1,66.0,0.65090501,237.38,245.52
1720804,2017,estadual,fundamental,4.3,88.5,0.88856602,186.61,185.03
1720804,2017,estadual,medio,3.4,81.7,0.82849598,254.6,252.42
1720804,2017,municipal,fundamental,4.4,79.0,0.80454803,261.95,266.16
1720804,2017,municipal,fundamental,4.6,91.7,0.91621798,191.85,189.41
1720804,2017,publica,fundamental,4.6,91.5,0.91687,191.19,188.86
1720804,2017,publica,fundamental,3.6,71.4,0.71770501,245.47,252.33
1720804,2017,publica,medio,3.4,81.7,0.82849598,254.6,252.42
1720804,2019,estadual,fundamental,3.8,85.9,0.85659701,232.78,231.05
1720804,2019,estadual,fundamental,4.3,80.6,0.77984899,211.08,192.63
1720804,2019,estadual,medio,3.3,83.5,0.84195298,246.85,250.32
1720804,2019,municipal,fundamental,4.0,82.8,0.84040201,245.94,240.07
1720804,2019,municipal,fundamental,5.0,94.4,0.945122,203.42,189.72
1720804,2019,publica,fundamental,5.0,93.8,0.93942899,204.71,190.19
1720804,2019,publica,fundamental,3.9,84.4,0.85084802,238.08,234.67
1720804,2019,publica,medio,3.3,83.5,0.84195298,246.85,250.32
1720804,2021,estadual,fundamental,,,,,
1720804,2021,estadual,fundamental,4.1,92.3,0.915285,237.95,230.87
1720804,2021,estadual,medio,3.3,80.8,0.817556,249.01,255.35
1720804,2021,municipal,fundamental,4.3,90.4,0.902635,244.56,241.09
1720804,2021,municipal,fundamental,4.9,97.3,0.97357,192.97,187.9
1720804,2021,publica,fundamental,4.2,91.3,0.913483,240.81,235.29
1720804,2021,publica,fundamental,4.9,97.3,0.97357,192.97,187.9
1720804,2021,publica,medio,3.3,80.8,0.817556,249.01,255.35
1720804,2023,estadual,fundamental,4.5,93.0,0.923834,245.58,246.11
1720804,2023,estadual,fundamental,,,,,
1720804,2023,estadual,medio,3.3,82.7,0.823219,250.66,253.4
1720804,2023,municipal,fundamental,4.1,89.4,0.894095,237.85,236.02
1720804,2023,municipal,fundamental,5.4,97.6,0.97646,208.1,197.57
1720804,2023,publica,fundamental,5.4,97.6,0.97646,208.1,197.57
1720804,2023,publica,fundamental,4.3,91.3,0.911215,241.95,241.37
1720804,2023,publica,medio,3.3,82.7,0.823219,250.66,253.4
1720853,2009,estadual,fundamental,3.6,85.8,0.85634899,223.3,228.57
1720853,2009,municipal,fundamental,4.0,90.8,0.915676,181.39,162.58
1720853,2009,publica,fundamental,3.6,85.8,0.85634899,223.3,228.57
1720853,2009,publica,fundamental,4.0,90.8,0.915676,181.39,162.58
1720853,2011,estadual,fundamental,2.8,68.8,0.68850499,225.52,219.03
1720853,2011,municipal,fundamental,4.2,83.8,0.83710498,201.11,176.11
1720853,2011,publica,fundamental,2.8,68.8,0.68850499,225.52,219.03
1720853,2011,publica,fundamental,4.2,83.8,0.83710498,201.11,176.11
