cod_ibge,nome,nume_cid,pgai,tipo_cidd,regiao_num,territ_cid,utr,criacao,area,pop_1996,pop_2000,pop_2007,pop_2008,pop_2009,assoc_mun,reg_pm,art_pm,region_ibg,cod_region,pop_2010,ppa_2012_2,number,regionaliz,areaoficia,reg_tur,nova_regio,nova_reg_o,cultura,area_1989,area_1990,area_1991,area_1992,area_1993,area_1994,area_1995,area_1996,area_1997,area_1998,area_1999,area_2000,area_2001,area_2002,area_2003,area_2004,area_2005,area_2006,area_2007,area_2008,area_2009,area_2010,area_2011,area_2012,area_2013,area_2014,area_2015,area_2016,area_2017,area_2018,colh_1989,colh_1990,colh_1991,colh_1992,colh_1993,colh_1994,colh_1995,colh_1996,colh_1997,colh_1998,colh_1999,colh_2000,colh_2001,colh_2002,colh_2003,colh_2004,colh_2005,colh_2006,colh_2007,colh_2008,colh_2009,colh_2010,colh_2011,colh_2012,colh_2013,colh_2014,colh_2015,colh_2016,colh_2017,colh_2018,prod_1989,prod_1990,prod_1991,prod_1992,prod_1993,prod_1994,prod_1995,prod_1996,prod_1997,prod_1998,prod_1999,prod_2000,prod_2001,prod_2002,prod_2003,prod_2004,prod_2005,prod_2006,prod_2007,prod_2008,prod_2009,prod_2010,prod_2011,prod_2012,prod_2013,prod_2014,prod_2015,prod_2016,prod_2017,prod_2018,rend_1989,rend_1990,rend_1991,rend_1992,rend_1993,rend_1994,rend_1995,rend_1996,rend_1997,rend_1998,rend_1999,rend_2000,rend_2001,rend_2002,rend_2003,rend_2004,rend_2005,rend_2006,rend_2007,rend_2008,rend_2009,rend_2010,rend_2011,rend_2012,rend_2013,rend_2014,rend_2015,rend_2016,rend_2017,rend_2018
1720150,São Félix do Tocantins,102-São Félix do Tocantins,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao,1993,1909,1155,1269,1409,1451,1468,,6ª CIPM - Miracema do Tocantins,6ª CIPM,Jalapão,17007,1445,Ponte Alta do Tocantins,97,Região do Jalapão,1908.669,Encantos do Jalapão,Área-Programa leste( Jalapão),VII,cana de açuca,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,100,0,0,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,50000,0,0
1713700,Monte Santo do Tocantins,89-Monte Santo,Outros,Menor impacto re,XI,,<Null>,1997,1092,0,1869,1858,1911,1914,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,2085,Paraíso do Tocantins,75,Região do Cantão,1091.548,Sem Região,Área-Programa Centro-Oeste,V,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000,65000
1701101,Aparecida do Rio Negro,63-Aparecida do Rio Negro,Outros,Menor impacto re,IX,,<Null>,1987,1160,3646,3517,4018,4140,4200,,6º BPM - Palmas - Região Sul (Taquaralto),6º BPM,Porto Nacional,17006,4207,Palmas,84,Região Metropolitana de Palmas,1160.363,Sem Região,Área-Programa Central,VI,cana de açuca,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703107,Barrolândia,82-Barrolândia,Outros,Menor impacto re,XI,,<Null>,1988,713,5477,5082,5155,5304,5322,,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,5317,Paraíso do Tocantins,76,Região Metropolitana de Palmas,713.297,Sem Região,Área-Programa Centro-Oeste,V,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712009,Lajeado,67-Lajeado,Outros,Menor impacto re,IX,,<Null>,1993,322,1397,2344,2159,2219,2204,,6ª CIPM - Miracema do Tocantins,6ª CIPM,Porto Nacional,17006,2773,Palmas,83,Região Metropolitana de Palmas,322.481,Serras e Lago,Área-Programa Central,VI,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712504,Marianópolis do Tocantins,88-Marianópolis do Tocantins,Outros,Menor impacto re,XI,,<Null>,1987,2091,2605,3332,4473,4616,4743,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,4352,Paraíso do Tocantins,72,Região do Cantão,2091.364,Sem Região,Área-Programa Centro-Oeste,V,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,496,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,82667,82667
1713205,Miracema do Tocantins,68-Miracema do Tocantins,Outros,Capital,IX,,<Null>,1948,2656,17483,24444,19683,20194,19740,,6ª CIPM - Miracema do Tocantins,6ª CIPM,Miracema do Tocantins,17003,20567,Palmas,81,Região Metropolitana de Palmas,2656.078,Sem Região,Área-Programa Central,VI,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,200,200,200,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,40000,40000,40000,40000,0,0,0,0,0,0
1707108,Divinópolis do Tocantins,86-Divinópolis do Tocantins,Outros,Menor impacto re,XI,,<Null>,1987,2347,6476,5776,6359,6549,6623,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,6363,Paraíso do Tocantins,73,Região do Cantão,2347.421,Sem Região,Área-Programa Centro-Oeste,V,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,1945,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000,64833,64833
1721109,Tocantínia,73-Tocantínia,Outros,Menor impacto re,IX,,<Null>,1953,2602,5169,5788,6663,6866,6971,,6ª CIPM - Miracema do Tocantins,6ª CIPM,Porto Nacional,17006,6598,Palmas,82,Região Metropolitana de Palmas,2601.587,Sem Região,Área-Programa Central,VI,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718758,Rio Sono,100-Rio Sono,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao,1982,6357,6531,6089,6167,6345,6366,,3º BPM - Pedro Afonso,3º BPM,Jalapão,17007,6148,Ponte Alta do Tocantins,94,Região do Jalapão,6357.117,Sem Região,Área-Programa leste( Jalapão),VII,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,400,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,40000,40000,40000,0,0,0,0,0,0
1717503,Pium,92-Pium,Javaés,Menor impacto re,XI,,<Null>,1953,10013,6733,5540,6403,6598,6701,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,6584,Paraíso do Tocantins,71,Região do Cantão,10012.666,Lagos e Praias do Cantão,Área-Programa Centro-Oeste,V,cana de açuca,20,15,15,10,9,10,9,0,11,14,13,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,20,50,50,20,15,15,10,9,10,9,0,6,14,13,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,20,50,50,600,470,480,320,285,317,285,0,186,434,403,341,341,341,341,341,341,341,341,341,341,0,0,0,0,0,0,360,1500,920,30000,31333,32000,32000,31666,31700,31666,0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,0,0,0,0,0,0,18000,30000,18400
1713304,Miranorte,60-Miranorte,Outros,Menor impacto re,VIII,,<Null>,1963,1032,10774,11802,11858,12200,12231,,6ª CIPM - Miracema do Tocantins,6ª CIPM,Miracema do Tocantins,17003,12583,Guaraí,70,Região Metropolitana de Palmas,1031.616,Sem Região,Área-Programa Centro-Oeste,V,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,15,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,500,400,400,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,50000,40000,40000,40000,0,0,0,0,0,0
1700251,Abreulândia,81-Abreulândia,Outros,Menor impacto re,XI,,<Null>,1993,1895,1957,2189,2245,2310,2321,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,2383,Paraíso do Tocantins,69,Região do Cantão,1895.201,Sem Região,Área-Programa Centro-Oeste,V,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,652,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000,65200,65200
1703909,Caseara,83-Caseara,Outros,Menor impacto re,XI,,<Null>,1987,1692,3625,3660,4667,4813,4927,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,4601,Paraíso do Tocantins,68,Região do Cantão,1691.612,Lagos e Praias do Cantão,Área-Programa Centro-Oeste,V,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0
1718709,Rio dos Bois,61-Rio dos Bois,Outros,Menor impacto re,VIII,,<Null>,1993,845,2042,2269,2092,2150,2136,,6ª CIPM - Miracema do Tocantins,6ª CIPM,Miracema do Tocantins,17003,2570,Guaraí,80,Região Metropolitana de Palmas,845.062,Sem Região,Área-Programa Central,VI,cana de açuca,0,0,0,0,0,0,0,19,0,10,10,8,8,10,8,2,2,2,3,5,5,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,8,8,8,8,8,8,2,2,2,3,3,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,320,320,320,320,320,320,80,80,80,120,150,100,80,80,200,0,0,0,0,0,0,0,0,0,0,0,0,0,8421,0,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,50000,50000,40000,40000,40000,0,0,0,0,0,0
1716505,Pedro Afonso,78-Pedro Afonso,Outros,Capital,X,,Regiao Nordeste_Sede,1903,2011,8648,9028,10294,10605,10758,,3º BPM - Pedro Afonso,3º BPM,Porto Nacional,17006,11510,Guaraí,65,Região Nordeste,2010.892,Sem Região,Área-Programa Nordeste,IV,cana de açuca,0,0,0,0,0,0,0,16,15,20,15,25,15,15,10,10,10,5,5,250,2000,2000,18000,18000,18000,22000,29000,29480,29480,35000,0,0,0,0,0,0,0,16,15,15,10,15,15,10,10,10,10,5,5,250,1000,1000,18000,18000,18000,22000,29000,29480,29480,35000,0,0,0,0,0,0,0,243,600,600,400,600,600,400,400,350,350,175,175,22500,90000,50000,1620000,1260000,1440000,1760000,2320000,2358400,2358400,2800000,0,0,0,0,0,0,0,15187,40000,40000,40000,40000,40000,40000,40000,35000,35000,35000,35000,90000,90000,50000,90000,70000,80000,80000,80000,80000,80000,80000
1708254,Tabocão,57-Fortaleza do Tabocão,Outros,Menor impacto re,VIII,,<Null>,1993,622,2315,2242,2101,2160,2149,,7º BPM - Guaraí,7º BPM,Miracema do Tocantins,17003,2411,Guaraí,54,Região Metropolitana de Palmas,621.558,Sem Região,Área-Programa Noroeste,III,cana de açuca,0,0,0,0,0,0,0,1,20,25,30,25,15,20,10,10,10,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,20,20,15,15,10,10,10,10,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,600,800,800,600,600,400,400,400,400,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,0,0,0,0,0,0,0,0,0,0
1712405,Lizarda,96-Lizarda,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao,1953,5723,4085,3787,3634,3737,3729,,3º BPM - Pedro Afonso,3º BPM,Jalapão,17007,3731,Ponte Alta do Tocantins,95,Região do Jalapão,5723.201,Sem Região,Área-Programa leste( Jalapão),VII,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707207,Dois Irmãos do Tocantins,56-Dois Irmãos do Tocantins,Outros,Menor impacto re,VIII,,<Null>,1963,3757,7554,7269,7060,7261,7254,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,7161,Guaraí,67,Região do Cantão,3757.015,Sem Região,Área-Programa Centro-Oeste,V,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,200,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,40000,40000,40000,0,0,0,0,0,0
1703305,Bom Jesus do Tocantins,74-Bom Jesus do Tocantins,Outros,Menor impacto re,X,,Regiao Nordeste,1993,1333,2279,2323,2710,2793,2839,,3º BPM - Pedro Afonso,3º BPM,Porto Nacional,17006,3768,Guaraí,63,Região Nordeste,1332.665,Sem Região,Área-Programa Nordeste,IV,cana de açuca,0,0,0,0,0,0,0,1,10,13,13,13,10,13,10,10,10,10,10,10,10,15,180,1820,360,6000,3000,2655,2400,1640,0,0,0,0,0,0,0,1,8,10,10,10,10,10,10,10,10,10,10,10,10,10,180,1820,360,6000,3000,2655,2400,1640,0,0,0,0,0,0,0,5,320,400,400,400,400,400,400,400,400,400,350,400,400,400,15300,127400,28800,480000,240000,212400,192000,125000,0,0,0,0,0,0,0,5000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,35000,40000,40000,40000,85000,70000,80000,80000,80000,80000,80000,76220
1704105,Centenário,75-Centenário,Outros,Menor impacto re,X,,Regiao Nordeste,1993,1955,2189,2163,2386,2457,2485,,3º BPM - Pedro Afonso,3º BPM,Jalapão,17007,2564,Guaraí,64,Região Nordeste,1954.688,Sem Região,Área-Programa Nordeste,IV,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721257,Tupirama,62-Tupirama,Outros,Menor impacto re,VIII,,<Null>,1997,712,0,1179,1405,1448,1474,,3º BPM - Pedro Afonso,3º BPM,Miracema do Tocantins,17003,1574,Guaraí,55,Região Metropolitana de Araguaína,712.202,Sem Região,Área-Programa Noroeste,III,cana de açuca,0,0,0,0,0,0,0,0,5,10,10,0,0,0,0,0,0,0,0,25,0,0,100,2900,4000,6000,3000,4300,4200,1791,0,0,0,0,0,0,0,0,3,10,8,0,0,0,0,0,0,0,0,25,0,0,100,2900,4000,6000,3000,4300,4200,1791,0,0,0,0,0,0,0,0,120,400,320,0,0,0,0,0,0,0,0,1750,0,0,4000,203000,320000,480000,240000,344000,336000,143270,0,0,0,0,0,0,0,0,40000,40000,40000,0,0,0,0,0,0,0,0,70000,0,0,40000,70000,80000,80000,80000,80000,80000,79994
1708304,Goianorte,58-Goianorte,Outros,Menor impacto re,VIII,,<Null>,1988,1801,5134,4839,5221,5376,5426,,7º BPM - Guaraí,7º BPM,Miracema do Tocantins,17003,4960,Guaraí,51,Região Médio Araguaia,1800.974,Sem Região,Área-Programa Noroeste,III,cana de açuca,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20750,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718881,Santa Maria do Tocantins,80-Santa Maria do Tocantins,Outros,Menor impacto re,X,,Regiao Nordeste,1993,1410,2187,2226,2673,2755,2807,,3º BPM - Pedro Afonso,3º BPM,Porto Nacional,17006,2894,Guaraí,62,Região Nordeste,1410.446,Sem Região,Área-Programa Nordeste,IV,cana de açuca,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716703,Colméia,55-Colméia,Outros,Menor impacto re,VIII,,<Null>,1980,991,9141,9352,8759,9005,8961,,7º BPM - Guaraí,7º BPM,Miracema do Tocantins,17003,8604,Guaraí,52,Região Médio Araguaia,990.712,Sem Região,Área-Programa Noroeste,III,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701903,Araguacema,54-Araguacema,Outros,Menor impacto re,VIII,,<Null>,1937,2778,4712,5414,5423,5579,5591,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,6317,Guaraí,66,Região do Cantão,2778.452,Lagos e Praias do Cantão,Área-Programa Centro-Oeste,V,cana de açuca,0,0,0,0,0,0,0,0,0,20,10,5,5,15,10,5,5,10,5,10,5,5,5,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,15,10,5,5,10,10,5,5,5,5,5,5,5,5,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,600,400,200,200,400,400,175,175,175,175,175,175,200,200,320,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,40000,40000,40000,40000,40000,40000,35000,35000,35000,35000,35000,35000,40000,40000,40000,0,0,0,0,40000,0
1718501,Recursolândia,79-Recursolândia,Outros,Menor impacto re,X,,Regiao Nordeste,1993,1217,3051,3138,3665,3777,3839,,3º BPM - Pedro Afonso,3º BPM,Jalapão,17007,3768,Guaraí,60,Região Nordeste,2216.65,Sem Região,Área-Programa Nordeste,IV,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718402,Presidente Kennedy,49-Presidente Kennedy,Outros,Menor impacto re,VI,,<Null>,1971,770,4146,3759,3680,3785,3784,,7º BPM - Guaraí,7º BPM,Miracema do Tocantins,17003,3676,Colinas do Tocantins,49,Região Metropolitana de Araguaína,770.418,Sem Região,Área-Programa Noroeste,III,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706001,Couto de Magalhães,44-Couto de Magalhães,Outros,Menor impacto re,VI,,<Null>,1963,1586,4358,4335,4887,5035,5102,,7º BPM - Guaraí,7º BPM,Miracema do Tocantins,17003,5009,Colinas do Tocantins,46,Região Médio Araguaia,1585.773,Sem Região,Área-Programa Noroeste,III,cana de açuca,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711100,Itaporã do Tocantins,45-Itaporã do Tocantins,Outros,Menor impacto re,VI,,<Null>,1963,919,3214,2522,2989,3080,3135,,7º BPM - Guaraí,7º BPM,Miracema do Tocantins,17003,2428,Colinas do Tocantins,47,Região Médio Araguaia,918.916,Sem Região,Área-Programa Noroeste,III,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710508,Itacajá,76-Itacajá,Outros,Menor impacto re,X,,Regiao Nordeste,1953,3051,6549,6815,6386,6565,6534,,3º BPM - Pedro Afonso,3º BPM,Jalapão,17007,7104,Guaraí,59,Região Nordeste,3051.341,Sem Região,Área-Programa Nordeste,IV,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
