cod_ibge,nome,nume_cid,pgai,tipo_cidd,regiao_num,territ_cid,utr,criacao,area,pop_1996,pop_2000,pop_2007,pop_2008,pop_2009,assoc_mun,reg_pm,art_pm,region_ibg,cod_region,pop_2010,ppa_2012_2,number,regionaliz,areaoficia,reg_tur,nova_regio,nova_reg_o,cultura,area_1989,area_1990,area_1991,area_1992,area_1993,area_1994,area_1995,area_1996,area_1997,area_1998,area_1999,area_2000,area_2001,area_2002,area_2003,area_2004,area_2005,area_2006,area_2007,area_2008,area_2009,area_2010,area_2011,area_2012,area_2013,area_2014,area_2015,area_2016,area_2017,area_2018,colh_1989,colh_1990,colh_1991,colh_1992,colh_1993,colh_1994,colh_1995,colh_1996,colh_1997,colh_1998,colh_1999,colh_2000,colh_2001,colh_2002,colh_2003,colh_2004,colh_2005,colh_2006,colh_2007,colh_2008,colh_2009,colh_2010,colh_2011,colh_2012,colh_2013,colh_2014,colh_2015,colh_2016,colh_2017,colh_2018,prod_1989,prod_1990,prod_1991,prod_1992,prod_1993,prod_1994,prod_1995,prod_1996,prod_1997,prod_1998,prod_1999,prod_2000,prod_2001,prod_2002,prod_2003,prod_2004,prod_2005,prod_2006,prod_2007,prod_2008,prod_2009,prod_2010,prod_2011,prod_2012,prod_2013,prod_2014,prod_2015,prod_2016,prod_2017,prod_2018,rend_1989,rend_1990,rend_1991,rend_1992,rend_1993,rend_1994,rend_1995,rend_1996,rend_1997,rend_1998,rend_1999,rend_2000,rend_2001,rend_2002,rend_2003,rend_2004,rend_2005,rend_2006,rend_2007,rend_2008,rend_2009,rend_2010,rend_2011,rend_2012,rend_2013,rend_2014,rend_2015,rend_2016,rend_2017,rend_2018
1717008,Pindorama do Tocantins,105-Pindorama do Tocantins,Outros,Menor impacto re,XIII,Sudeste,Regiao Sudeste,1963,1559,4716,4685,4397,4521,4500,Portal do Sudeste-Assoc. Municipios do Sudeste,5º BPM - Porto Nacional,5º BPM,Dianópolis,17008,4506,Dianópolis,123,Região Sudeste,1559.08,Sem Região,Área-Programa Sudeste,X,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709807,Ipueiras,66-Ipueiras do Tocantins,Outros,Menor impacto re,IX,,,,815,0,1166,1698,1754,1813,OMCO-Organização Municipios do Centro Oeste,5º BPM - Porto Nacional,5º BPM,Porto Nacional,17006,1639,Palmas,92,Região Metropolitana de Palmas,815.25,Serras e Lago,Área-Programa Central,VI,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720655,Silvanópolis,108-Silvanópolis,Outros,Menor impacto re,XIII,,<Null>,1988,1259,4974,4725,5098,5250,5299,,5º BPM - Porto Nacional,5º BPM,Porto Nacional,17006,5071,Dianópolis,93,Região Metropolitana de Palmas,1258.824,Sem Região,Área-Programa Central,VI,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703701,Brejinho de Nazaré,64-Brejinho de Nazaré,Outros,Menor impacto re,IX,,<Null>,1958,1724,5932,4877,5295,5452,5506,OMCO-Organização Municipios do Centro Oeste,5º BPM - Porto Nacional,5º BPM,Gurupi,17005,5181,Palmas,90,Região Metropolitana de Palmas,1724.441,Serras e Lago,Área-Programa Central,VI,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718899,Santa Rita do Tocantins,94-Santa Rita Tocantins,Javaés,Menor impacto re,XI,,<Null>,1997,3275,0,1852,2260,2330,2377,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Gurupi,17005,2124,Paraíso do Tocantins,89,Região Metropolitana de Gurupi,3274.93,Sem Região,Área-Programa Central,VI,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707553,Fátima,65-Fátima,Outros,Menor impacto re,IX,,<Null>,1983,383,4219,3848,3984,4101,4123,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,3805,Palmas,88,Região Metropolitana de Palmas,382.908,Sem Região,Área-Programa Central,VI,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715507,Oliveira de Fátima,70-Oliveira de Fátima,Outros,Menor impacto re,IX,,<Null>,1997,206,0,958,1081,1114,1129,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,1035,Palmas,87,Região Metropolitana de Palmas,205.849,Sem Região,Área-Programa Central,VI,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711902,Lagoa da Confusão,87-Lagoa da Confusão,Javaés,Menor impacto re,XI,,<Null>,1993,10565,4956,6168,8220,8481,8711,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,9971,Paraíso do Tocantins,102,Região Metropolitana de Gurupi,10564.512,Ilha do Bananal,Área-Programa  Sudoeste( Ilha do Bananal),VIII,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706100,Cristalândia,85-Cristalândia,Javaés,Menor impacto re,XI,,<Null>,1953,1848,8670,7318,6520,6698,6628,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,7165,Paraíso do Tocantins,103,Região Metropolitana de Gurupi,1848.231,Sem Região,Área-Programa  Sudoeste( Ilha do Bananal),VIII,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715002,Nova Rosalândia,90-Nova Rosalândia,Outros,Menor impacto re,XI,,<Null>,1988,489,3591,3190,3772,3888,3956,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,3770,Paraíso do Tocantins,79,Região Metropolitana de Gurupi,488.636,Sem Região,Área-Programa Centro-Oeste,V,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717909,Ponte Alta do Tocantins,99-Ponte Alta do Tocantins,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao_Sede,1958,6491,6579,6172,6569,6763,6818,Portal do Sudeste-Assoc. Municipios do Sudeste,5º BPM - Porto Nacional,5º BPM,Jalapão,17007,7180,Ponte Alta do Tocantins,100,Região do Jalapão,6491.089,Encantos do Jalapão,Área-Programa leste( Jalapão),VII,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718451,Pugmil,93-Pugmil,Outros,Menor impacto re,XI,,<Null>,1997,402,0,1989,2165,2230,2252,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,2365,Paraíso do Tocantins,78,Região Metropolitana de Palmas,401.689,Sem Região,Área-Programa Centro-Oeste,V,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713601,Monte do Carmo,69-Monte do Carmo,Outros,Menor impacto re,IX,,<Null>,1963,3617,5979,5193,6387,6586,6723,,5º BPM - Porto Nacional,5º BPM,Porto Nacional,17006,6708,Palmas,91,Região Metropolitana de Palmas,3616.655,Serras e Lago,Área-Programa Central,VI,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719004,Santa Tereza do Tocantins,101-Santa Tereza do Tocantins,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao,1988,540,2155,2114,2297,2366,2390,,6º BPM - Palmas - Região Sul (Taquaralto),6º BPM,Jalapão,17007,2523,Ponte Alta do Tocantins,98,Região do Jalapão,539.908,Sem Região,Área-Programa leste( Jalapão),VII,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711951,Lagoa do Tocantins,95-Lagoa do Tocantins,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao,1993,911,2618,2530,3179,3278,3352,,6º BPM - Palmas - Região Sul (Taquaralto),6º BPM,Jalapão,17007,3525,Ponte Alta do Tocantins,99,Região do Jalapão,911.336,Sem Região,Área-Programa leste( Jalapão),VII,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716109,Paraíso do Tocantins,91-Paraíso do Tocantins,Outros,Capital,XI,,<Null>,1963,1297,34251,36130,40290,41500,42015,,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,44081,Paraíso do Tocantins,77,Região Metropolitana de Palmas,1297.018,Serras e Lago,Área-Programa Centro-Oeste,V,tomate,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718204,Porto Nacional,72-Porto Nacional,Outros,Capital,IX,,<Null>,1861,4450,43365,44991,45289,46598,46722,,5º BPM - Porto Nacional,5º BPM,Porto Nacional,17006,49012,Palmas,86,Região Metropolitana de Palmas,4449.892,Serras e Lago,Área-Programa Central,VI,tomate,0,0,0,0,0,0,0,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704600,Chapada de Areia,84-Chapada de Areia,Javaés,Menor impacto re,XI,,<Null>,1997,659,0,1270,1239,1274,1273,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,1335,Paraíso do Tocantins,74,Região do Cantão,659.244,Sem Região,Área-Programa Centro-Oeste,V,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721000,Palmas,71-Palmas,Outros,Capital,IX,,<Null>,1989,2219,86116,137355,178386,184010,188645,,1º BPM - Palmas - Região Norte e Central,1º BPM,Porto Nacional,17006,223817,Palmas,85,Região Metropolitana de Palmas,2218.934,Serras e Lago,Área-Programa Central,VI,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715101,Novo Acordo,98-Novo Acordo,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao,1958,2675,2963,3057,3754,3870,3950,,6º BPM - Palmas - Região Sul (Taquaralto),6º BPM,Jalapão,17007,3762,Ponte Alta do Tocantins,96,Região do Jalapão,2671.882,Encantos do Jalapão,Área-Programa leste( Jalapão),VII,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720150,São Félix do Tocantins,102-São Félix do Tocantins,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao,1993,1909,1155,1269,1409,1451,1468,,6ª CIPM - Miracema do Tocantins,6ª CIPM,Jalapão,17007,1445,Ponte Alta do Tocantins,97,Região do Jalapão,1908.669,Encantos do Jalapão,Área-Programa leste( Jalapão),VII,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713700,Monte Santo do Tocantins,89-Monte Santo,Outros,Menor impacto re,XI,,<Null>,1997,1092,0,1869,1858,1911,1914,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,2085,Paraíso do Tocantins,75,Região do Cantão,1091.548,Sem Região,Área-Programa Centro-Oeste,V,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701101,Aparecida do Rio Negro,63-Aparecida do Rio Negro,Outros,Menor impacto re,IX,,<Null>,1987,1160,3646,3517,4018,4140,4200,,6º BPM - Palmas - Região Sul (Taquaralto),6º BPM,Porto Nacional,17006,4207,Palmas,84,Região Metropolitana de Palmas,1160.363,Sem Região,Área-Programa Central,VI,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703107,Barrolândia,82-Barrolândia,Outros,Menor impacto re,XI,,<Null>,1988,713,5477,5082,5155,5304,5322,,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,5317,Paraíso do Tocantins,76,Região Metropolitana de Palmas,713.297,Sem Região,Área-Programa Centro-Oeste,V,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712009,Lajeado,67-Lajeado,Outros,Menor impacto re,IX,,<Null>,1993,322,1397,2344,2159,2219,2204,,6ª CIPM - Miracema do Tocantins,6ª CIPM,Porto Nacional,17006,2773,Palmas,83,Região Metropolitana de Palmas,322.481,Serras e Lago,Área-Programa Central,VI,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712504,Marianópolis do Tocantins,88-Marianópolis do Tocantins,Outros,Menor impacto re,XI,,<Null>,1987,2091,2605,3332,4473,4616,4743,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,4352,Paraíso do Tocantins,72,Região do Cantão,2091.364,Sem Região,Área-Programa Centro-Oeste,V,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713205,Miracema do Tocantins,68-Miracema do Tocantins,Outros,Capital,IX,,<Null>,1948,2656,17483,24444,19683,20194,19740,,6ª CIPM - Miracema do Tocantins,6ª CIPM,Miracema do Tocantins,17003,20567,Palmas,81,Região Metropolitana de Palmas,2656.078,Sem Região,Área-Programa Central,VI,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707108,Divinópolis do Tocantins,86-Divinópolis do Tocantins,Outros,Menor impacto re,XI,,<Null>,1987,2347,6476,5776,6359,6549,6623,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,6363,Paraíso do Tocantins,73,Região do Cantão,2347.421,Sem Região,Área-Programa Centro-Oeste,V,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721109,Tocantínia,73-Tocantínia,Outros,Menor impacto re,IX,,<Null>,1953,2602,5169,5788,6663,6866,6971,,6ª CIPM - Miracema do Tocantins,6ª CIPM,Porto Nacional,17006,6598,Palmas,82,Região Metropolitana de Palmas,2601.587,Sem Região,Área-Programa Central,VI,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718758,Rio Sono,100-Rio Sono,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao,1982,6357,6531,6089,6167,6345,6366,,3º BPM - Pedro Afonso,3º BPM,Jalapão,17007,6148,Ponte Alta do Tocantins,94,Região do Jalapão,6357.117,Sem Região,Área-Programa leste( Jalapão),VII,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717503,Pium,92-Pium,Javaés,Menor impacto re,XI,,<Null>,1953,10013,6733,5540,6403,6598,6701,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,6584,Paraíso do Tocantins,71,Região do Cantão,10012.666,Lagos e Praias do Cantão,Área-Programa Centro-Oeste,V,tomate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
