cod_ibge,nome,cultura,area_1989,area_1990,area_1991,area_1992,area_1993,area_1994,area_1995,area_1996,area_1997,area_1998,area_1999,area_2000,area_2001,area_2002,area_2003,area_2004,area_2005,area_2006,area_2007,area_2008,area_2009,area_2010,area_2011,area_2012,area_2013,area_2014,area_2015,area_2016,area_2017,area_2018,colhi_1989,colhi_1990,colhi_1991,colhi_1992,colhi_1993,colhi_1994,colhi_1995,colhi_1996,colhi_1997,colhi_1998,colhi_1999,colhi_2000,colhi_2001,colhi_2002,colhi_2003,colhi_2004,colhi_2005,colhi_2006,colhi_2007,colhi_2008,colhi_2009,colhi_2010,colhi_2011,colhi_2012,colhi_2013,colhi_2014,colhi_2015,colhi_2016,colhi_2017,colhi_2018,prod_1989,prod_1990,prod_1991,prod_1992,prod_1993,prod_1994,prod_1995,prod_1996,prod_1997,prod_1998,prod_1999,prod_2000,prod_2001,prod_2002,prod_2003,prod_2004,prod_2005,prod_2006,prod_2007,prod_2008,prod_2009,prod_2010,prod_2011,prod_2012,prod_2013,prod_2014,prod_2015,prod_2016,prod_2017,prod_2018,rend_1989,rend_1990,rend_1991,rend_1992,rend_1993,rend_1994,rend_1995,rend_1996,rend_1997,rend_1998,rend_1999,rend_2000,rend_2001,rend_2002,rend_2003,rend_2004,rend_2005,rend_2006,rend_2007,rend_2008,rend_2009,rend_2010,rend_2011,rend_2012,rend_2013,rend_2014,rend_2015,rend_2016,rend_2017,rend_2018,valor_1989,valor_1990,valor_1991,valor_1992,valor_1993,valor_1994,valor_1995,valor_1996,valor_1997,valor_1998,valor_1999,valor_2000,valor_2001,valor_2002,valor_2003,valor_2004,valor_2005,valor_2006,valor_2007,valor_2008,valor_2009,valor_2010,valor_2011,valor_2012,valor_2013,valor_2014,valor_2015,valor_2016,valor_2017,valor_2018
1710508,Itacajá,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703602,Brasilândia do Tocantins,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721307,Tupiratins,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716653,Pequizeiro,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711803,Juarina,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710904,Itapiratins,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703842,Campos Lindos,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705508,Colinas do Tocantins,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703206,Bernardo Sayão,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703057,Bandeirantes do Tocantins,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702307,Arapoema,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709005,Goiatins,laranja,0,0,0,0,0,0,0,33,0,33,37,32,32,32,32,27,27,22,30,18,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,37,32,32,32,32,27,27,22,29,18,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487,0,1650,2035,1760,320,320,320,270,243,154,261,171,261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45060,0,50000,55000,55000,10000,10000,10000,10000,9000,7000,9000,9500,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,50,102,62,77,77,96,81,73,46,84,55,91,93,0,0,0,0,0,0,0,0
1715705,Palmeirante,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714880,Nova Olinda,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,14000,12500,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,28,31
1703073,Barra do Ouro,laranja,0,0,0,0,0,0,0,0,0,10,10,10,10,12,12,12,12,12,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,12,12,12,12,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,600,600,125,125,150,144,150,144,216,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46000,60000,60000,12500,12500,12500,12000,12500,12000,18000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,24,30,30,45,43,53,50,76,35,35,0,0,0,0,0,0,0,0,0
1716307,Pau d'Arco,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707702,Filadélfia,laranja,23,23,23,20,20,20,15,15,10,10,10,12,12,12,20,20,18,20,20,18,23,21,20,0,0,0,0,0,0,0,23,23,23,20,20,20,15,15,10,10,10,12,12,12,20,20,18,20,20,18,18,21,20,0,0,0,0,0,0,0,2300,2300,2070,300,2200,2000,1500,549,950,450,460,600,110,110,110,180,162,190,190,171,171,210,200,0,0,0,0,0,0,0,100000,100000,90000,15000,110000,100000,100000,36600,95000,45000,46000,50000,9166,9166,5500,9000,9000,9500,9500,9500,9500,10000,10000,0,0,0,0,0,0,0,184,6440,13786,105000,2090,100,98,16,33,16,23,21,26,23,23,54,52,59,59,55,62,84,80,0,0,0,0,0,0,0
1702109,Araguaína,laranja,22,27,22,20,22,22,20,2,15,10,8,8,13,13,13,13,13,13,15,5,10,75,85,85,85,82,85,83,0,0,22,25,22,20,20,22,20,2,15,10,8,8,13,13,13,13,13,13,13,5,5,75,85,85,85,81,83,83,0,0,2200,2500,2200,300,2600,2860,2600,32,2250,1100,800,800,217,217,221,208,182,195,208,80,80,1185,1343,1343,1240,1280,1312,1300,0,0,100000,100000,100000,15000,130000,130000,130000,16000,150000,110000,100000,100000,16692,16692,17000,16000,14000,15000,16000,16000,16000,15800,15800,15800,14588,15802,15807,15663,0,0,220,7500,14124,105000,3206,134,156,2,56,28,24,28,46,46,93,73,66,62,58,29,24,474,537,551,496,640,695,715,0,0
1703883,Carmolândia,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,51,62,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,10000,10200,12400,12600,12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,21,20,31,33,35,0,0
1703008,Babaçulândia,laranja,10,10,10,10,10,10,10,39,4,40,40,40,35,35,45,45,45,50,50,40,40,40,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,39,4,40,40,40,35,35,35,45,45,45,45,40,40,40,0,0,0,0,0,0,0,0,800,800,900,150,1000,1000,1000,919,500,840,840,1200,292,292,336,450,405,432,432,384,384,384,0,0,0,0,0,0,0,0,80000,80000,90000,15000,100000,100000,100000,23564,125000,21000,21000,30000,8342,8342,9600,10000,9000,9600,9600,9600,9600,9600,0,0,0,0,0,0,0,0,104,2560,6030,52500,980,53,70,37,20,34,34,48,70,70,101,135,146,138,138,134,134,134,0,0,0,0,0,0,0,0
1718865,Santa Fé do Araguaia,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713957,Muricilândia,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701309,Aragominas,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722081,Wanderlândia,laranja,4,4,4,4,4,4,4,11,40,11,11,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,0,0,4,4,4,4,4,4,4,11,40,11,11,13,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,0,0,400,400,360,60,400,400,400,514,4000,990,990,1170,150,150,110,100,95,90,90,90,90,110,90,90,98,90,99,99,0,0,100000,100000,90000,15000,100000,100000,100000,46727,100000,90000,90000,90000,15000,15000,11000,10000,9500,9000,9000,9000,9000,11000,9000,9000,9800,10000,11000,11000,0,0,32,1200,2398,21000,387,24,32,31,140,36,30,47,36,36,28,26,32,31,32,32,32,44,32,37,40,45,52,54,0,0
1706506,Darcinópolis,laranja,0,0,0,0,0,0,10,17,10,17,16,16,11,11,11,10,10,10,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,10,17,16,16,11,11,11,10,10,10,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,697,500,850,800,800,92,92,95,90,105,95,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92000,41000,50000,50000,50000,50000,8363,8363,8636,9000,10500,9500,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,16,26,24,24,22,4,28,27,29,28,13,14,14,0,0,0,0,0,0,0,0,0
1702158,Araguanã,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713809,Palmeiras do Tocantins,laranja,0,0,0,0,50,62,25,0,32,32,10,5,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,18,25,0,32,24,10,5,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840,1728,2400,0,1200,888,300,150,82,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96000,96000,96000,0,37500,37000,30000,30000,41000,6000,6000,6000,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4481,43,76,0,40,28,10,5,20,2,2,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1717206,Piraquê,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0
1700301,Aguiarnópolis,laranja,0,0,0,0,0,0,0,0,4,4,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,140,60,60,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,35000,30000,30000,6000,6000,6000,6000,6000,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,2,3,3,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0
1720002,Santa Terezinha do Tocantins,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718550,Riachinho,laranja,0,0,0,0,4,2,2,2,2,2,7,7,4,4,4,4,4,4,4,4,5,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,7,7,4,4,4,4,4,4,4,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,384,192,192,76,76,80,280,280,27,27,27,27,36,32,32,32,32,0,0,0,17,0,0,0,0,0,0,0,0,0,96000,96000,96000,38000,38000,40000,40000,40000,6750,6750,6750,6750,9000,8000,8000,8000,8000,0,0,0,8500,0,0,0,0,0,0,0,0,0,397,5,6,2,2,2,8,10,6,6,8,8,11,10,10,10,11,0,0,0,4,0,0,0,0,0
1722107,Xambioá,laranja,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,5,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,210,210,240,240,40,40,40,38,40,38,40,40,40,70,70,70,71,72,73,73,0,0,0,0,0,0,0,0,0,0,52500,52500,60000,60000,10000,10000,10000,9500,10000,9500,10000,10000,10000,10000,10000,10000,10143,10286,10429,10429,0,0,0,0,0,0,0,0,0,0,7,7,7,10,10,10,10,10,12,11,12,12,14,28,28,29,29,36,39,39,0,0
1701051,Angico,laranja,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,2,8,0,10,10,12,12,12,12,12,12,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,2,2,0,10,10,12,12,12,12,12,12,0,0,0,0,0,0,0,1646,0,0,0,0,0,0,0,0,0,0,0,20,20,0,110,110,120,120,120,120,120,120,0,0,0,0,0,0,0,53096,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,11000,11000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,6,7,0,42,50,48,55,58,62,62,129
1714302,Nazaré,laranja,8,8,8,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,5,8,8,8,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,5,600,600,96,160,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,20,20,75000,75000,12000,40000,0,0,0,45125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,0,4000,4000,36,1920,4800,56000,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,24,25
1712454,Luzinópolis,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721208,Tocantinópolis,laranja,53,40,120,80,20,20,10,31,6,6,3,3,2,2,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,10,53,40,60,80,20,10,10,31,6,6,3,3,2,2,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,10,4000,3200,720,3200,2400,960,960,1646,210,210,90,90,12,12,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,120,75472,80000,12000,40000,120000,96000,96000,53096,35000,35000,30000,30000,6000,6000,0,0,0,0,0,0,0,0,0,0,12000,12000,12000,12000,12000,12000,240,9600,36000,1120000,3521,24,30,56,7,7,3,3,1,2,0,0,0,0,0,0,0,0,0,0,15,28,29,32,47,120
1703826,Cachoeirinha,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701002,Ananás,laranja,9,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,700,108,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77778,77777,12000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2100,5400,63000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712801,Maurilândia do Tocantins,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720101,São Bento do Tocantins,laranja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
