cod_ibge,nome,pr_2013_1,pr_2013_2,pr_2013_3,pr_2013_4,pr_2013_5,pr_2013_6,pr_2013_7,pr_2013_8,pr_2013_9,pr_2013_10,pr_2013_11,pr_2013_12,pr_2013_13,pr_2013_14,pr_2013_15,pr_2013_16,pr_2013_17,pr_2013_18,pr_2013_19,pr_2013_20,pr_2013_21,pr_2013_22,pr_2013_23,pr_2014_1,pr_2014_2,pr_2014_3,pr_2014_4,pr_2014_5,pr_2014_6,pr_2014_7,pr_2014_8,pr_2014_9,pr_2014_10,pr_2014_11,pr_2014_12,pr_2014_13,pr_2014_14,pr_2014_15,pr_2014_16,pr_2014_17,pr_2014_18,pr_2014_19,pr_2014_20,pr_2014_21,pr_2014_22,pr_2014_23,pr_2015_1,pr_2015_2,pr_2015_3,pr_2015_4,pr_2015_5,pr_2015_6,pr_2015_7,pr_2015_8,pr_2015_9,pr_2015_10,pr_2015_11,pr_2015_12,pr_2015_13,pr_2015_14,pr_2015_15,pr_2015_16,pr_2015_17,pr_2015_18,pr_2015_19,pr_2015_20,pr_2015_21,pr_2015_22,pr_2015_23,pr_2016_1,pr_2016_2,pr_2016_3,pr_2016_4,pr_2016_5,pr_2016_6,pr_2016_7,pr_2016_8,pr_2016_9,pr_2016_10,pr_2016_11,pr_2016_12,pr_2016_13,pr_2016_14,pr_2016_15,pr_2016_16,pr_2016_17,pr_2016_18,pr_2016_19,pr_2016_20,pr_2016_21,pr_2016_22,pr_2016_23,pr_2017_1,pr_2017_2,pr_2017_3,pr_2017_4,pr_2017_5,pr_2017_6,pr_2017_7,pr_2017_8,pr_2017_9,pr_2017_10,pr_2017_11,pr_2017_12,pr_2017_13,pr_2017_14,pr_2017_15,pr_2017_16,pr_2017_17,pr_2017_18,pr_2017_19,pr_2017_20,pr_2017_21,pr_2017_22,pr_2017_23,pr_2018_1,pr_2018_2,pr_2018_3,pr_2018_4,pr_2018_5,pr_2018_6,pr_2018_7,pr_2018_8,pr_2018_9,pr_2018_10,pr_2018_11,pr_2018_12,pr_2018_13,pr_2018_14,pr_2018_15,pr_2018_16,pr_2018_17,pr_2018_18,pr_2018_19,pr_2018_20,pr_2018_21,pr_2018_22,pr_2018_23,val_2013_1,val_2013_2,val_2013_3,val_2013_4,val_2013_5,val_2013_6,val_2013_7,val_2013_8,val_2013_9,val_2013_,val_201_1,val_201_2,val_201_3,val_201_4,val_201_5,val_201_6,val_201_7,val_201_8,val_201_9,val_20110,val_20111,val_20112,val_20113,val_2014_1,val_2014_2,val_2014_3,val_2014_4,val_2014_5,val_2014_6,val_2014_7,val_2014_8,val_2014_9,val_2014_,val_20114,val_20115,val_20116,val_20117,val_20118,val_20119,val_20120,val_20121,val_20122,val_20123,val_20124,val_20125,val_20126,val_2015_1,val_2015_2,val_2015_3,val_2015_4,val_2015_5,val_2015_6,val_2015_7,val_2015_8,val_2015_9,val_2015_,val_20127,val_20128,val_20129,val_20130,val_20131,val_20132,val_20133,val_20134,val_20135,val_20136,val_20137,val_20138,val_20139,val_2016_1,val_2016_2,val_2016_3,val_2016_4,val_2016_5,val_2016_6,val_2016_7,val_2016_8,val_2016_9,val_2016_,val_20140,val_20141,val_20142,val_20143,val_20144,val_20145,val_20146,val_20147,val_20148,val_20149,val_20150,val_20151,val_20152,val_2017_1,val_2017_2,val_2017_3,val_2017_4,val_2017_5,val_2017_6,val_2017_7,val_2017_8,val_2017_9,val_2017_,val_20153,val_20154,val_20155,val_20156,val_20157,val_20158,val_20159,val_20160,val_20161,val_20162,val_20163,val_20164,val_20165,val_2018_1,val_2018_2,val_2018_3,val_2018_4,val_2018_5,val_2018_6,val_2018_7,val_2018_8,val_2018_9,val_2018_,val_20166,val_20167,val_20168,val_20169,val_20170,val_20171,val_20172,val_20173,val_20174,val_20175,val_20176,val_20177,val_20178
1709807,Ipueiras,0,0,0,0,0,0,0,0,0,0,0,20,22.500,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,23,23.000,0,0,0,0,0,850,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10.000,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.36,22.680,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,24.1,0,6,0,0,0,98.000,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,64,0,6,0,0,0,6.240,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,113,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,127,127,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,65,65,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,181,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,193,0,60,0,0,0,899,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,544,0,60,0,0,0,57,0,0,0,0,0,112,0,0,0,0
1720655,Silvanópolis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,9.5,1,0,0,0,0,3.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.045,5.5,500,0,0,0,0,2.700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,86,12,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,55,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
1703701,Brejinho de Nazaré,0,0,0,0,0,0,16,0,1,0,0,0,4.000,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,400,19.5,0,600,0,0,0,3.750,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,400,11,0,600,0,0,0,2.000,0,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,800,19,0,3,0,0,0,5.000,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,500,4,100,500,0,20,6,43.466,0,0,0,0,0,6.667,0,0,0,0,0,0,0,0,0,100,200,70,0,0,23,45.387,45.387,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,93,0,10,0,0,0,23,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,3,137,0,8,0,0,0,26,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,4,83,0,8,0,0,0,15,0,0,0,0,0,763,0,0,0,0,0,0,0,0,0,8,162,0,42,0,0,0,43,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,4,32,1,4,0,0,45,396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,413,413,0,0,0,0,0,1.2,0,0,0,0
1718899,Santa Rita do Tocantins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3.35,0,3.35,3.35,0,0,0,3.350,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3.184,3.35,2.34,3.484,0,0,0,3.498,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0,0,0,0,0,0,0,0,0,34,0,27,50,0,0,0,27,0,0,0,0,0,570,0,0,0,0,0,0,0,0,0,32,27,19,52,0,0,0,28,0,0,0,0,0,612,0,0,0,0
1707553,Fátima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,800,5.8,450,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,700,4.051,468,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,81,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,57,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0
1715507,Oliveira de Fátima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711902,Lagoa da Confusão,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706100,Cristalândia,0,0,0,0,0,0,0,0,0,0,0,0,30.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20.5,0,0,1,0,32,39.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.5,0,0,1,0,30,20.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,185,0,0,10,0,256,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,185,0,0,9,0,240,185,0,0,0,0,0,0,0,0,0,0
1715002,Nova Rosalândia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,150,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717909,Ponte Alta do Tocantins,0,0,0,0,0,0,3,0,0,0,0,3,6.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3.5,6.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,200,0,0,6,7.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1.5,0,0,11.5,10.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,5.4,0,1.5,0,1.6,7.5,11.360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,29.6,0,1.56,0,0,0,11.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,19,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,3,0,0,48,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,21,0,0,109,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,49,0,16,0,12,60,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,275,0,16,0,0,0,103,0,0,0,0,0,0,0,0,0,0
1718451,Pugmil,0,0,0,0,0,0,0,0,0,0,0,0,5.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,2.12,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713601,Monte do Carmo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,267,200,70,0,0,248,123.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14.5,12,0,0,0,24,15.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14.5,12,0,0,0,21,42.000,0,0,0,0,0,0,0,0,0,0,0,21.5,0,0,0,200,14.756,1.5,100,0,20,2,51.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,9,1.048,104,0,23,0,53.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,1.736,1.3,770,0,0,1.612,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,116,96,0,0,0,192,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,123,102,0,0,0,179,357,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,3,111,10,1,0,0,16,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,72,7,1,0,1,0,364,0,0,0,0,0,0,0,0,0,0
1719004,Santa Tereza do Tocantins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2.08,0,6.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,15,0,162,0,0,0,0,0,0,0,0,0,0,0,0
1711951,Lagoa do Tocantins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716109,Paraíso do Tocantins,0,0,0,0,0,0,2.5,0,0,2.5,0,0,10.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,12.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,0,0,3.4,0,0,14.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.475,0,0,4.25,0,0,17.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,7.4,0,0,0,6.4,1,4.900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,7.4,0,0,0,7.257,1.112,4.900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,15,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,31,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,43,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,0,0,0,90,8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,0,0,0,145,9,54,0,0,0,0,0,0,0,0,0,0
1718204,Porto Nacional,0,0,0,0,0,0,318,0,100,0,0,7,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,350,0,105,0,0,7.5,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,40,0,110,0,0,7.8,310.000,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,40,0,90,0,0,7.8,641.578,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,6.3,10,10.8,14.44,0,0,646.485,99.800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.987,20.072,7.544,15.018,0,0,559.328,104.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,980,0,0,35,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1.925,0,1.155,0,0,41,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,260,0,1.43,0,0,51,2.48,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,320,0,1.26,0,0,62,5.133,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,66,78,86,139,0,0,5.818,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,166,60,195,0,0,5.314,990,0,0,0,0,0,0,0,0,0,0
1704600,Chapada de Areia,0,0,0,0,0,0,0,0,16,24,0,24,16.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,22.5,0,27,19.000,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,30,30,0,30,30.000,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,30,30,0,30,30.000,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,11.2,9.5,14.597,12.5,81.833,10.06,81.833,2.000,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,9.5,10.2,12.5,0,3,0,2.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,144,0,144,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,225,0,243,171,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,110,330,330,0,300,300,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,110,330,330,0,300,300,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,112,95,219,200,818,151,573,20,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,112,95,153,200,0,60,0,20,0,0,0,0,0,0,0,0,0,0
1721000,Palmas,0,0,0,0,0,0,100,200,200,0,0,0,130.070,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,160,370,160,12,0,90,260,149.180,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,164.78,378.98,180.693,13.894,0,91.23,289.3,158.350,0,0,0,0,0,15,0,0,0,0,0,0,0,35,0,166.415,383.28,181.26,14.194,0,93.23,292.54,175.150,1.8,0,0,0,0,16,0,0,0,0,0,0,0,31.5,0,2.5,345,4.85,5.995,0,3.35,263,33.345,1.6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2.376,5,3.388,6.235,0,3.799,66,34.819,1.5,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,650,1,1,0,0,0,715,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,1.12,2.59,1.04,156,0,1.17,1.82,1.939,0,0,0,0,0,625,0,0,0,0,0,0,0,0,0,1.401,3.221,632,208,0,1.368,2.604,2.217,0,0,0,0,0,1.875,0,0,0,0,0,0,0,350,0,1.548,3.154,952,213,0,1.771,2.925,1.508,14,0,0,0,0,2.672,0,0,0,0,0,0,0,347,0,26,2.915,49,71,0,47,2.762,279,13,0,0,0,0,720,0,0,0,0,0,0,0,0,0,25,45,30,87,0,53,693,292,14,0,0,0,0,595,0,0,0,0
1715101,Novo Acordo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,500,1,0,0,1,4.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,349,1.04,0,0,1.2,4.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,17,0,0,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,17,0,0,13,42,0,0,0,0,0,0,0,0,0,0
1720150,São Félix do Tocantins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
