cod_ibge,ano,cnae_2_secao,vinculos
1718758,2024,20,7
1718758,2024,49,42
1718758,2024,82,1
1718758,2024,86,3
1718758,2024,45,1
1718758,2024,41,4
1718758,2024,18,1
1718758,2024,35,4
1718758,2024,53,1
1718808,2019,84,338
1718808,2019,08,4
1718808,2019,82,3
1718808,2019,01,5
1718808,2019,53,2
1718808,2019,69,1
1718808,2019,47,9
1718808,2019,50,7
1718808,2020,01,5
1718808,2020,08,4
1718808,2020,47,11
1718808,2020,82,2
1718808,2020,53,1
1718808,2020,69,1
1718808,2020,84,439
1718808,2020,50,8
1718808,2021,53,1
1718808,2021,69,1
1718808,2021,84,406
1718808,2021,47,15
1718808,2021,82,3
1718808,2021,01,8
1718808,2021,50,6
1718808,2022,69,1
1718808,2022,82,3
1718808,2022,84,550
1718808,2022,50,7
1718808,2022,53,1
1718808,2022,01,8
1718808,2022,41,4
1718808,2022,47,14
1718808,2022,70,1
1718808,2023,14,7
1718808,2023,84,416
1718808,2023,69,1
1718808,2023,15,8
1718808,2023,87,29
1718808,2023,47,10
1718808,2023,50,5
1718808,2023,41,5
1718808,2023,53,1
1718808,2023,82,2
1718808,2024,84,473
1718808,2024,87,24
1718808,2024,47,15
1718808,2024,15,8
1718808,2024,50,6
1718808,2024,82,2
1718808,2024,41,3
1718808,2024,53,1
1718808,2024,69,2
1718808,2024,14,5
1718840,2019,46,2
1718840,2019,94,5
1718840,2019,82,1
1718840,2019,47,35
1718840,2019,53,1
1718840,2019,69,3
1718840,2019,01,250
1718840,2019,84,330
1718840,2019,23,1
1718840,2019,35,3
1718840,2020,47,35
1718840,2020,84,319
1718840,2020,01,304
1718840,2020,25,1
1718840,2020,35,4
1718840,2020,82,19
1718840,2020,94,4
1718840,2020,23,1
1718840,2020,69,3
1718840,2020,53,1
1718840,2021,53,1
1718840,2021,69,4
1718840,2021,82,18
1718840,2021,46,1
1718840,2021,47,36
1718840,2021,88,31
1718840,2021,23,4
1718840,2021,35,4
1718840,2021,84,336
1718840,2021,94,2
1718840,2021,01,374
1718840,2022,69,7
1718840,2022,94,2
1718840,2022,74,2
1718840,2022,49,1
1718840,2022,82,14
1718840,2022,23,3
1718840,2022,01,475
1718840,2022,84,322
1718840,2022,25,1
1718840,2022,61,2
1718840,2022,16,6
1718840,2022,53,1
1718840,2022,35,5
1718840,2022,46,1
1718840,2022,47,53
1718840,2022,88,24
1718840,2023,84,316
1718840,2023,69,6
1718840,2023,74,1
1718840,2023,47,51
1718840,2023,56,1
1718840,2023,82,16
1718840,2023,15,374
1718840,2023,16,56
1718840,2023,41,20
1718840,2023,49,1
1718840,2023,23,2
1718840,2023,53,1
1718840,2023,25,1
1718840,2023,35,6
1718840,2023,94,1
1718840,2023,11,6
1718840,2023,61,2
1718840,2023,88,26
1718840,2024,56,1
1718840,2024,16,75
1718840,2024,23,1
1718840,2024,25,1
1718840,2024,94,1
1718840,2024,15,406
1718840,2024,82,18
1718840,2024,84,351
1718840,2024,88,26
1718840,2024,43,14
1718840,2024,53,1
1718840,2024,11,6
1718840,2024,61,3
1718840,2024,69,5
1718840,2024,41,10
1718840,2024,47,49
1718840,2024,35,5
1718865,2019,84,339
1718865,2019,43,11
1718865,2019,77,1
1718865,2019,50,25
1718865,2019,49,2
1718865,2019,35,9
1718865,2019,47,152
1718865,2019,86,1
1718865,2019,10,47
1718865,2019,01,499
1718865,2019,45,4
1718865,2019,46,14
1718865,2019,64,3
1718865,2019,85,1
1718865,2019,69,5
1718865,2019,33,2
1718865,2019,96,1
1718865,2019,82,32
1718865,2019,53,3
1718865,2020,43,10
1718865,2020,33,2
1718865,2020,35,9
1718865,2020,41,2
1718865,2020,84,350
1718865,2020,86,1
1718865,2020,47,139
1718865,2020,53,3
1718865,2020,77,1
1718865,2020,69,6
1718865,2020,96,1
1718865,2020,01,409
1718865,2020,82,25
1718865,2020,85,1
1718865,2020,50,29
1718865,2020,45,3
1718865,2020,49,1
1718865,2020,46,7
1718865,2020,10,36
1718865,2020,61,12
1718865,2020,64,5
1718865,2021,01,511
1718865,2021,46,7
1718865,2021,85,2
1718865,2021,33,3
1718865,2021,10,38
1718865,2021,45,1
1718865,2021,86,1
1718865,2021,82,20
1718865,2021,84,324
1718865,2021,36,9
1718865,2021,18,2
1718865,2021,64,2
1718865,2021,69,3
1718865,2021,50,22
1718865,2021,35,10
1718865,2021,61,17
1718865,2021,49,1
1718865,2021,77,1
1718865,2021,47,108
1718865,2021,53,3
1718865,2021,41,3
1718865,2022,01,521
1718865,2022,82,51
1718865,2022,84,361
1718865,2022,33,3
1718865,2022,46,6
1718865,2022,64,6
1718865,2022,10,4
1718865,2022,35,11
1718865,2022,18,3
1718865,2022,47,146
1718865,2022,86,1
1718865,2022,69,9
1718865,2022,45,1
1718865,2022,36,9
1718865,2022,77,1
1718865,2022,50,22
1718865,2022,41,6
1718865,2022,85,1
1718865,2022,53,2
1718865,2022,61,2
1718865,2023,85,210
1718865,2023,82,65
1718865,2023,16,5
1718865,2023,53,3
1718865,2023,47,141
1718865,2023,41,9
1718865,2023,50,23
1718865,2023,36,20
1718865,2023,11,70
1718865,2023,46,6
1718865,2023,45,1
1718865,2023,86,107
1718865,2023,84,84
1718865,2023,77,1
1718865,2023,69,4
1718865,2023,64,4
1718865,2023,10,7
1718865,2023,18,1
1718865,2023,15,460
1718865,2023,35,10
1718865,2023,33,3
1718865,2023,61,3
1718865,2023,43,3
1718865,2024,43,3
1718865,2024,35,11
1718865,2024,18,1
1718865,2024,85,214
1718865,2024,46,5
1718865,2024,16,9
1718865,2024,11,118
1718865,2024,36,13
1718865,2024,33,2
1718865,2024,50,27
1718865,2024,10,23
1718865,2024,82,60
1718865,2024,41,5
1718865,2024,77,3
1718865,2024,47,145
1718865,2024,61,9
1718865,2024,56,1
1718865,2024,15,448
1718865,2024,86,109
1718865,2024,45,2
1718865,2024,84,86
1718865,2024,53,2
1718865,2024,69,6
1718865,2024,64,6
1718881,2019,84,250
1718881,2019,35,3
1718881,2019,53,2
1718881,2019,01,57
1718881,2019,69,3
1718881,2019,47,26
1718881,2019,49,2
1718881,2020,35,3
1718881,2020,47,34
1718881,2020,36,4
1718881,2020,01,56
1718881,2020,84,212
1718881,2020,69,3
1718881,2020,49,1
1718881,2020,53,1
1718881,2021,36,6
1718881,2021,35,4
1718881,2021,49,3
1718881,2021,53,1
1718881,2021,01,63
1718881,2021,47,47
1718881,2021,69,4
1718881,2021,84,263
1718881,2022,42,113
1718881,2022,47,84
1718881,2022,01,75
1718881,2022,87,35
1718881,2022,56,1
1718881,2022,53,1
1718881,2022,35,4
1718881,2022,86,52
1718881,2022,23,9
1718881,2022,41,13
1718881,2022,36,6
1718881,2022,69,4
1718881,2022,84,192
1718881,2022,49,2
1718881,2023,41,17
1718881,2023,56,1
1718881,2023,42,242
1718881,2023,15,42
1718881,2023,49,1
1718881,2023,53,1
1718881,2023,86,80
1718881,2023,16,1
1718881,2023,11,53
1718881,2023,69,5
1718881,2023,36,7
1718881,2023,23,9
1718881,2023,45,1
1718881,2023,84,240
1718881,2023,87,35
1718881,2023,47,66
1718881,2023,35,4
1718881,2024,84,231
1718881,2024,36,5
1718881,2024,35,5
1718881,2024,15,41
1718881,2024,11,79
1718881,2024,87,32
1718881,2024,49,1
1718881,2024,41,1
1718881,2024,53,1
1718881,2024,69,4
1718881,2024,47,51
1718881,2024,86,61
1718881,2024,45,2
1718881,2024,56,1
1718881,2024,82,1
1718881,2024,23,8
1718899,2019,47,37
1718899,2019,55,4
1718899,2019,56,25
1718899,2019,01,174
1718899,2019,86,1
1718899,2019,02,101
1718899,2019,53,1
1718899,2019,45,4
1718899,2019,82,2
1718899,2019,03,2
1718899,2019,84,368
1718899,2019,36,11
1718899,2020,56,13
1718899,2020,10,1
1718899,2020,86,2
1718899,2020,53,1
1718899,2020,62,1
1718899,2020,36,13
1718899,2020,45,4
1718899,2020,84,281
1718899,2020,01,198
1718899,2020,47,51
1718899,2020,55,2
1718899,2020,02,105
1718899,2020,82,2
1718899,2021,01,233
1718899,2021,55,3
1718899,2021,10,1
1718899,2021,53,1
1718899,2021,36,7
1718899,2021,02,51
1718899,2021,45,4
1718899,2021,56,14
1718899,2021,84,288
1718899,2021,47,61
1718899,2021,82,1
1718899,2022,41,8
1718899,2022,86,47
1718899,2022,10,1
1718899,2022,02,53
1718899,2022,36,10
1718899,2022,53,2
1718899,2022,84,204
1718899,2022,47,66
1718899,2022,49,5
1718899,2022,88,19
1718899,2022,56,1
1718899,2022,82,1
1718899,2022,55,1
1718899,2022,46,55
1718899,2022,61,1
1718899,2022,45,7
1718899,2022,01,337
1718899,2022,03,4
1718899,2023,84,350
1718899,2023,36,7
1718899,2023,11,144
1718899,2023,42,1
1718899,2023,10,1
1718899,2023,47,70
1718899,2023,45,5
1718899,2023,32,1
1718899,2023,15,188
1718899,2023,55,3
1718899,2023,53,2
1718899,2023,82,1
1718899,2023,46,48
1718899,2023,16,105
1718899,2023,22,2
1718899,2023,86,83
1718899,2023,70,16
1718899,2023,88,33
1718899,2023,41,31
1718899,2023,56,3
1718899,2023,61,2
1718899,2024,84,375
1718899,2024,88,37
1718899,2024,86,118
1718899,2024,45,4
1718899,2024,82,2
1718899,2024,16,108
1718899,2024,36,6
1718899,2024,46,22
1718899,2024,42,1
1718899,2024,11,158
1718899,2024,10,1
1718899,2024,85,1
1718899,2024,56,1
1718899,2024,15,193
1718899,2024,55,3
1718899,2024,47,83
1718899,2024,53,1
1718899,2024,70,9
1718899,2024,61,1
1718907,2019,01,230
1718907,2019,23,38
1718907,2019,46,55
1718907,2019,82,2
1718907,2019,84,438
1718907,2019,69,5
1718907,2019,35,7
1718907,2019,02,8
1718907,2019,53,1
1718907,2019,47,54
1718907,2019,42,18
1718907,2019,52,30
1718907,2019,61,1
1718907,2019,49,2
1718907,2019,56,21
1718907,2019,36,10
1718907,2019,45,2
1718907,2020,01,271
1718907,2020,35,7
1718907,2020,61,1
1718907,2020,42,8
1718907,2020,45,2
1718907,2020,02,12
1718907,2020,23,5
1718907,2020,46,60
1718907,2020,56,11
1718907,2020,82,2
1718907,2020,84,449
1718907,2020,36,10
1718907,2020,47,39
1718907,2020,52,43
1718907,2020,69,9
1718907,2020,94,1
1718907,2020,53,1
1718907,2021,46,116
1718907,2021,01,299
1718907,2021,47,52
1718907,2021,35,8
1718907,2021,52,26
1718907,2021,56,9
1718907,2021,45,2
1718907,2021,84,458
1718907,2021,42,8
1718907,2021,53,1
1718907,2021,82,2
1718907,2021,94,1
1718907,2021,36,5
1718907,2021,61,7
1718907,2021,69,10
1718907,2021,02,11
1718907,2022,10,7
1718907,2022,46,125
1718907,2022,47,59
1718907,2022,01,357
1718907,2022,84,500
1718907,2022,45,4
1718907,2022,55,1
1718907,2022,02,9
1718907,2022,82,2
1718907,2022,35,7
1718907,2022,36,8
1718907,2022,52,28
1718907,2022,69,11
1718907,2022,94,1
1718907,2022,53,1
1718907,2022,42,63
1718907,2022,61,14
1718907,2022,56,8
1718907,2023,46,153
1718907,2023,82,2
1718907,2023,11,253
1718907,2023,45,6
1718907,2023,88,52
1718907,2023,16,38
1718907,2023,47,70
1718907,2023,36,8
1718907,2023,52,5
1718907,2023,61,9
1718907,2023,35,7
1718907,2023,21,9
1718907,2023,55,1
1718907,2023,22,1
1718907,2023,84,467
1718907,2023,15,90
1718907,2023,41,15
1718907,2023,56,7
1718907,2023,10,2
1718907,2023,42,15
1718907,2023,69,6
1718907,2023,53,1
1718907,2023,94,1
1718907,2024,42,16
1718907,2024,94,1
1718907,2024,46,126
1718907,2024,56,6
1718907,2024,55,2
1718907,2024,36,6
1718907,2024,21,10
1718907,2024,88,44
1718907,2024,69,13
1718907,2024,15,96
1718907,2024,16,23
1718907,2024,74,2
1718907,2024,84,488
1718907,2024,22,1
1718907,2024,47,67
1718907,2024,49,2
1718907,2024,53,1
1718907,2024,45,5
1718907,2024,11,259
1718907,2024,35,6
1718907,2024,41,4
1718907,2024,82,2
1718907,2024,86,10
1718907,2024,52,5
1718907,2024,43,28
1719004,2019,01,31
1719004,2019,10,10
1719004,2019,94,3
1719004,2019,84,184
1719004,2019,47,15
1719004,2019,35,4
1719004,2019,53,1
1719004,2020,35,4
1719004,2020,94,3
1719004,2020,10,9
1719004,2020,53,1
1719004,2020,47,15
1719004,2020,01,36
1719004,2020,45,1
1719004,2020,69,1
1719004,2020,84,4
1719004,2021,01,34
1719004,2021,86,90
1719004,2021,88,23
1719004,2021,43,8
1719004,2021,10,10
1719004,2021,35,5
1719004,2021,84,85
1719004,2021,38,4
1719004,2021,47,12
1719004,2021,85,106
1719004,2021,53,1
1719004,2021,94,2
1719004,2021,69,1
1719004,2022,01,29
1719004,2022,70,1
1719004,2022,53,2
1719004,2022,94,2
1719004,2022,47,20
1719004,2022,88,19
1719004,2022,84,104
1719004,2022,43,1
1719004,2022,41,4
1719004,2022,10,10
1719004,2022,45,1
1719004,2022,69,1
1719004,2022,85,103
1719004,2022,86,85
1719004,2022,96,1
1719004,2022,35,7
1719004,2023,47,26
1719004,2023,38,1
1719004,2023,84,162
1719004,2023,41,4
1719004,2023,86,151
1719004,2023,35,7
1719004,2023,43,1
1719004,2023,53,1
1719004,2023,85,178
1719004,2023,56,1
1719004,2023,69,1
1719004,2023,16,7
1719004,2023,10,7
1719004,2023,94,2
1719004,2023,15,36
1719004,2023,88,41
1719004,2023,96,1
1719004,2024,84,187
1719004,2024,88,47
1719004,2024,10,7
1719004,2024,43,2
1719004,2024,94,1
1719004,2024,86,160
1719004,2024,38,1
1719004,2024,15,44
1719004,2024,35,9
1719004,2024,53,1
1719004,2024,69,2
1719004,2024,85,153
1719004,2024,16,3
1719004,2024,47,28
1720002,2019,02,2
1720002,2019,01,29
1720002,2019,82,1
1720002,2019,47,3
1720002,2019,53,2
1720002,2019,84,275
1720002,2020,47,1
1720002,2020,84,241
1720002,2020,01,32
1720002,2020,02,1
1720002,2020,53,1
1720002,2021,84,254
1720002,2021,02,1
1720002,2021,53,2
1720002,2021,01,36
1720002,2021,47,4
1720002,2021,74,5
1720002,2022,86,55
1720002,2022,02,1
1720002,2022,47,3
1720002,2022,74,6
1720002,2022,01,51
1720002,2022,69,2
1720002,2022,53,1
1720002,2022,84,249
1720002,2023,74,4
1720002,2023,53,1
1720002,2023,69,3
1720002,2023,84,277
1720002,2023,86,70
1720002,2023,15,56
1720002,2023,47,6
1720002,2023,21,1
1720002,2024,84,239
1720002,2024,21,1
1720002,2024,69,5
1720002,2024,15,49
1720002,2024,46,1
1720002,2024,53,1
1720002,2024,86,63
1720002,2024,47,5
1720101,2019,47,30
1720101,2019,55,1
1720101,2019,02,187
1720101,2019,46,3
1720101,2019,82,1
1720101,2019,66,2
1720101,2019,69,1
1720101,2019,01,45
1720101,2019,53,2
1720101,2019,84,311
1720101,2020,02,161
1720101,2020,01,37
1720101,2020,66,3
1720101,2020,46,4
1720101,2020,47,29
1720101,2020,53,2
1720101,2020,55,1
1720101,2020,84,330
1720101,2020,69,1
1720101,2021,53,2
1720101,2021,01,44
1720101,2021,66,5
1720101,2021,84,452
1720101,2021,45,2
1720101,2021,02,166
1720101,2021,46,5
1720101,2021,47,34
1720101,2021,69,2
1720101,2021,55,1
1720101,2022,82,1
1720101,2022,55,1
1720101,2022,01,48
1720101,2022,02,168
1720101,2022,53,1
1720101,2022,69,2
1720101,2022,81,1
1720101,2022,47,32
1720101,2022,84,426
1720101,2022,66,2
1720101,2022,45,4
1720101,2023,15,46
1720101,2023,45,4
1720101,2023,82,2
1720101,2023,21,204
1720101,2023,13,3
1720101,2023,10,1
1720101,2023,81,1
1720101,2023,84,485
1720101,2023,47,36
1720101,2023,53,1
1720101,2023,69,2
1720101,2023,11,7
1720101,2023,16,6
1720101,2023,55,1
1720101,2023,66,3
1720101,2024,45,4
1720101,2024,81,1
1720101,2024,11,5
1720101,2024,53,1
1720101,2024,84,736
1720101,2024,86,1
1720101,2024,15,42
1720101,2024,21,227
1720101,2024,47,43
1720101,2024,69,2
1720101,2024,16,7
1720101,2024,55,1
1720101,2024,10,1
1720101,2024,82,1
1720101,2024,66,1
1720101,2024,46,10
1720101,2024,13,3
1720150,2019,38,1
1720150,2019,84,199
1720150,2019,55,23
1720150,2019,56,1
1720150,2019,53,1
1720150,2019,35,7
1720150,2019,47,7
1720150,2019,01,3
1720150,2020,53,2
1720150,2020,82,4
1720150,2020,35,11
1720150,2020,84,194
1720150,2020,01,7
1720150,2020,56,1
1720150,2020,79,2
1720150,2020,55,32
1720150,2020,47,10
1720150,2021,01,3
1720150,2021,55,47
1720150,2021,82,10
1720150,2021,79,19
1720150,2021,84,210
1720150,2021,56,1
1720150,2021,53,1
1720150,2021,35,10
1720150,2021,47,7
1720150,2022,55,61
1720150,2022,53,1
1720150,2022,41,5
1720150,2022,79,9
1720150,2022,82,3
1720150,2022,84,183
1720150,2022,86,68
1720150,2022,49,2
1720150,2022,87,18
1720150,2022,01,9
1720150,2022,35,12
1720150,2022,47,16
1720150,2023,56,3
1720150,2023,47,30
1720150,2023,82,1
1720150,2023,53,1
1720150,2023,86,59
1720150,2023,35,13
1720150,2023,55,67
1720150,2023,41,6
1720150,2023,79,4
1720150,2023,84,194
1720150,2023,77,2
1720150,2023,87,21
1720150,2023,15,2
1720150,2023,11,7
1720150,2024,56,3
1720150,2024,53,1
1720150,2024,55,61
1720150,2024,86,62
1720150,2024,77,4
1720150,2024,69,3
1720150,2024,41,3
1720150,2024,11,4
1720150,2024,15,2
1720150,2024,47,25
1720150,2024,43,97
1720150,2024,87,19
1720150,2024,84,212
1720150,2024,35,13
1720150,2024,79,1
1720150,2024,82,1
1720200,2019,68,9
1720200,2019,84,699
1720200,2019,47,33
1720200,2019,93,1
1720200,2019,23,13
1720200,2019,69,3
1720200,2019,82,1
1720200,2019,46,6
1720200,2019,45,4
1720200,2019,85,3
1720200,2019,18,2
1720200,2019,02,98
1720200,2019,53,2
1720200,2019,56,1
1720200,2019,03,1
1720200,2019,01,57
1720200,2019,74,4
1720200,2019,86,4
1720200,2020,68,4
1720200,2020,84,667
1720200,2020,02,87
1720200,2020,45,5
1720200,2020,82,1
1720200,2020,85,1
1720200,2020,23,13
1720200,2020,53,2
1720200,2020,01,65
1720200,2020,03,1
1720200,2020,08,5
1720200,2020,47,32
1720200,2020,69,2
1720200,2020,96,1
1720200,2020,18,2
1720200,2020,46,4
1720200,2020,61,1
1720200,2020,86,2
1720200,2020,93,1
1720200,2021,47,41
1720200,2021,18,1
1720200,2021,82,2
1720200,2021,02,86
1720200,2021,84,693
1720200,2021,85,3
1720200,2021,23,13
1720200,2021,69,3
1720200,2021,01,45
1720200,2021,94,1
1720200,2021,61,2
1720200,2021,86,5
1720200,2021,28,5
1720200,2021,46,5
1720200,2021,68,5
1720200,2021,45,7
1720200,2021,03,1
1720200,2021,53,2
1720200,2022,53,2
1720200,2022,84,901
1720200,2022,93,5
1720200,2022,71,5
1720200,2022,85,9
1720200,2022,23,13
1720200,2022,70,2
1720200,2022,56,1
1720200,2022,18,1
1720200,2022,86,4
1720200,2022,74,4
1720200,2022,46,4
1720200,2022,47,69
1720200,2022,03,1
1720200,2022,69,3
1720200,2022,01,51
1720200,2022,02,81
1720200,2022,61,2
1720200,2022,29,2
1720200,2022,82,2
1720200,2022,08,5
1720200,2022,45,5
1720200,2022,68,7
1720200,2022,94,1
1720200,2023,33,8
1720200,2023,47,57
1720200,2023,85,9
1720200,2023,45,7
1720200,2023,23,13
1720200,2023,16,1
1720200,2023,70,4
1720200,2023,53,1
1720200,2023,86,4
1720200,2023,21,76
1720200,2023,77,3
1720200,2023,56,1
1720200,2023,94,14
1720200,2023,74,4
1720200,2023,41,5
1720200,2023,49,1
1720200,2023,69,4
1720200,2023,93,10
1720200,2023,82,2
1720200,2023,15,42
1720200,2023,71,3
1720200,2023,32,1
1720200,2023,61,1
1720200,2023,43,4
1720200,2023,46,2
1720200,2023,84,1150
1720200,2024,21,84
1720200,2024,85,6
1720200,2024,45,5
1720200,2024,49,1
1720200,2024,31,5
1720200,2024,15,40
1720200,2024,47,55
1720200,2024,43,8
1720200,2024,23,13
1720200,2024,56,1
1720200,2024,46,1
1720200,2024,77,4
1720200,2024,93,13
1720200,2024,82,2
1720200,2024,74,4
1720200,2024,16,1
1720200,2024,70,9
1720200,2024,61,2
1720200,2024,69,5
1720200,2024,86,2
1720200,2024,94,17
1720200,2024,33,8
1720200,2024,53,2
1720200,2024,41,5
1720200,2024,84,949
1720200,2024,71,3
1720259,2019,55,8
1720259,2019,23,2
1720259,2019,69,3
1720259,2019,84,264
1720259,2019,94,37
1720259,2019,01,38
1720259,2019,47,11
1720259,2019,82,2
1720259,2019,53,1
1720259,2020,47,11
1720259,2020,69,3
1720259,2020,23,3
1720259,2020,94,37
1720259,2020,01,38
1720259,2020,55,10
1720259,2020,82,2
1720259,2020,53,1
1720259,2020,84,302
1720259,2021,94,34
1720259,2021,69,6
1720259,2021,46,1
1720259,2021,82,2
1720259,2021,01,66
1720259,2021,23,4
1720259,2021,55,4
1720259,2021,53,1
1720259,2021,47,28
1720259,2021,84,340
1720259,2022,84,145
1720259,2022,94,51
1720259,2022,82,2
1720259,2022,85,111
1720259,2022,86,93
1720259,2022,61,3
1720259,2022,53,1
1720259,2022,46,1
1720259,2022,55,5
1720259,2022,01,71
1720259,2022,23,4
1720259,2022,47,30
1720259,2022,69,4
1720259,2022,41,6
1720259,2023,11,1
1720259,2023,47,33
1720259,2023,15,78
1720259,2023,55,10
1720259,2023,23,3
1720259,2023,46,1
1720259,2023,84,117
1720259,2023,53,1
1720259,2023,86,91
1720259,2023,69,3
1720259,2023,61,3
1720259,2023,85,114
1720259,2023,94,46
1720259,2023,82,2
1720259,2023,16,4
1720259,2023,41,3
1720259,2024,85,140
1720259,2024,47,35
1720259,2024,23,4
1720259,2024,82,1
1720259,2024,55,9
1720259,2024,69,3
1720259,2024,61,4
1720259,2024,84,133
1720259,2024,86,94
1720259,2024,16,6
1720259,2024,15,65
1720259,2024,94,47
1720259,2024,46,2
1720259,2024,11,1
1720259,2024,53,1
1720309,2019,23,82
1720309,2019,43,1
1720309,2019,84,320
1720309,2019,50,7
1720309,2019,01,15
1720309,2019,56,1
1720309,2019,53,1
1720309,2019,10,1
1720309,2019,47,12
1720309,2019,82,1
1720309,2020,01,16
1720309,2020,50,8
1720309,2020,47,11
1720309,2020,53,1
1720309,2020,84,303
1720309,2020,23,89
1720309,2020,43,1
1720309,2020,82,1
1720309,2021,47,5
1720309,2021,01,14
1720309,2021,50,6
1720309,2021,84,356
1720309,2021,53,1
1720309,2021,23,100
1720309,2022,50,7
1720309,2022,53,1
1720309,2022,47,7
1720309,2022,23,97
1720309,2022,61,1
1720309,2022,84,404
1720309,2022,82,1
1720309,2022,01,15
1720309,2022,69,3
1720309,2023,47,9
1720309,2023,69,3
1720309,2023,15,12
1720309,2023,61,1
1720309,2023,50,8
1720309,2023,84,380
1720309,2023,88,34
1720309,2023,16,5
1720309,2023,82,1
1720309,2023,53,1
1720309,2023,23,97
1720309,2024,61,1
1720309,2024,23,98
1720309,2024,47,12
1720309,2024,15,13
1720309,2024,88,35
1720309,2024,50,9
1720309,2024,53,1
1720309,2024,82,1
1720309,2024,69,1
1720309,2024,84,349
1720309,2024,16,10
1720499,2019,47,95
1720499,2019,94,2
1720499,2019,35,4
1720499,2019,96,3
1720499,2019,55,2
1720499,2019,45,2
1720499,2019,10,2
1720499,2019,49,1
1720499,2019,53,2
1720499,2019,02,14
1720499,2019,84,373
1720499,2019,82,1
1720499,2019,01,184
1720499,2019,69,4
1720499,2020,47,100
1720499,2020,02,54
1720499,2020,94,5
1720499,2020,69,3
1720499,2020,35,4
1720499,2020,56,2
1720499,2020,01,114
1720499,2020,10,2
1720499,2020,45,2
1720499,2020,96,4
1720499,2020,53,2
1720499,2020,84,408
1720499,2020,49,1
1720499,2020,55,3
1720499,2020,82,1
1720499,2021,02,34
1720499,2021,53,3
1720499,2021,96,4
1720499,2021,77,1
1720499,2021,84,515
1720499,2021,82,1
1720499,2021,56,6
1720499,2021,94,1
1720499,2021,01,128
1720499,2021,10,1
1720499,2021,47,100
1720499,2021,45,1
1720499,2021,55,3
1720499,2021,69,4
1720499,2021,35,4
1720499,2022,53,2
1720499,2022,55,2
1720499,2022,02,24
1720499,2022,69,5
1720499,2022,94,1
1720499,2022,77,1
1720499,2022,41,1
1720499,2022,35,4
1720499,2022,01,147
1720499,2022,71,1
1720499,2022,10,1
1720499,2022,46,2
1720499,2022,45,3
1720499,2022,47,124
1720499,2022,74,2
1720499,2022,96,2
1720499,2022,84,362
1720499,2022,82,2
1720499,2022,86,1
1720499,2023,15,82
1720499,2023,55,1
1720499,2023,71,2
1720499,2023,11,57
1720499,2023,47,143
1720499,2023,16,8
1720499,2023,94,1
1720499,2023,85,2
1720499,2023,82,3
1720499,2023,41,1
1720499,2023,45,3
1720499,2023,46,5
1720499,2023,96,3
1720499,2023,74,1
1720499,2023,22,23
1720499,2023,36,10
1720499,2023,77,1
1720499,2023,53,1
1720499,2023,84,509
1720499,2023,88,50
1720499,2023,86,241
1720499,2023,35,4
1720499,2023,10,6
1720499,2023,69,6
1720499,2024,85,2
1720499,2024,15,95
1720499,2024,71,1
1720499,2024,22,28
1720499,2024,94,1
1720499,2024,88,33
1720499,2024,11,80
1720499,2024,35,4
1720499,2024,84,432
1720499,2024,47,136
1720499,2024,74,2
1720499,2024,55,1
1720499,2024,16,7
1720499,2024,36,5
1720499,2024,53,1
1720499,2024,96,3
1720499,2024,86,203
1720499,2024,46,4
1720499,2024,69,7
1720499,2024,82,2
1720655,2019,64,8
1720655,2019,43,1
1720655,2019,46,31
1720655,2019,52,34
1720655,2019,82,2
1720655,2019,35,7
1720655,2019,42,78
1720655,2019,53,3
1720655,2019,69,4
1720655,2019,10,31
1720655,2019,49,46
1720655,2019,23,6
1720655,2019,86,1
1720655,2019,45,8
1720655,2019,71,2
1720655,2019,41,1
1720655,2019,01,159
1720655,2019,84,314
1720655,2019,94,6
1720655,2019,47,73
1720655,2020,47,65
1720655,2020,23,7
1720655,2020,36,7
1720655,2020,69,10
1720655,2020,71,3
1720655,2020,82,2
1720655,2020,41,9
1720655,2020,42,46
1720655,2020,49,58
1720655,2020,64,6
1720655,2020,94,8
1720655,2020,43,2
1720655,2020,53,2
1720655,2020,01,143
1720655,2020,45,13
1720655,2020,10,47
1720655,2020,35,6
1720655,2020,86,1
1720655,2020,46,19
1720655,2020,56,1
1720655,2020,52,38
1720655,2020,84,374
1720655,2021,45,12
1720655,2021,64,5
1720655,2021,36,7
1720655,2021,43,1
1720655,2021,32,1
1720655,2021,23,8
1720655,2021,41,5
1720655,2021,52,46
1720655,2021,71,2
1720655,2021,49,61
1720655,2021,47,82
1720655,2021,84,433
1720655,2021,53,3
1720655,2021,35,7
1720655,2021,46,20
1720655,2021,82,3
1720655,2021,94,7
1720655,2021,01,174
1720655,2021,69,5
1720655,2021,10,28
1720655,2021,42,78
1720655,2021,56,3
1720655,2022,43,1
1720655,2022,69,6
1720655,2022,86,114
1720655,2022,23,8
1720655,2022,32,1
1720655,2022,82,2
1720655,2022,41,1
1720655,2022,49,114
1720655,2022,10,35
1720655,2022,36,8
1720655,2022,46,29
1720655,2022,42,100
1720655,2022,47,100
1720655,2022,52,49
1720655,2022,53,4
1720655,2022,64,8
1720655,2022,85,224
1720655,2022,94,8
1720655,2022,88,20
1720655,2022,84,110
1720655,2022,01,229
1720655,2022,35,7
1720655,2022,45,8
1720655,2022,56,25
1720655,2023,82,2
1720655,2023,32,1
1720655,2023,85,234
1720655,2023,56,41
1720655,2023,84,106
1720655,2023,49,113
1720655,2023,11,76
1720655,2023,46,50
