cod_ibge,ano,bioma,desmatado,vegetacao_natural,hidrografia
1714203,2014,Cerrado,466.2,2785.2,6.4
1714203,2015,Cerrado,500.1,2751.3,6.4
1714203,2016,Cerrado,523.1,2728.3,6.4
1714203,2017,Cerrado,552.6,2698.8,6.4
1714203,2018,Cerrado,588.4,2663.0,6.4
1714203,2019,Cerrado,618.0,2633.4,6.4
1714203,2020,Cerrado,632.8,2618.6,6.4
1714203,2021,Cerrado,662.8,2588.6,6.4
1714203,2022,Cerrado,685.2,2566.2,6.4
1714203,2023,Cerrado,741.3,2510.1,6.4
1714302,2000,Cerrado,267.2,127.0,0.0
1714302,2001,Cerrado,268.1,126.1,0.0
1714302,2002,Cerrado,269.0,125.2,0.0
1714302,2003,Cerrado,270.2,124.0,0.0
1714302,2004,Cerrado,271.4,122.8,0.0
1714302,2005,Cerrado,277.1,117.1,0.0
1714302,2006,Cerrado,282.8,111.4,0.0
1714302,2007,Cerrado,287.1,107.1,0.0
1714302,2008,Cerrado,291.4,102.8,0.0
1714302,2009,Cerrado,291.7,102.5,0.0
1714302,2010,Cerrado,292.0,102.2,0.0
1714302,2011,Cerrado,292.5,101.7,0.0
1714302,2012,Cerrado,293.0,101.2,0.0
1714302,2013,Cerrado,293.1,101.1,0.0
1714302,2014,Cerrado,295.0,99.2,0.0
1714302,2015,Cerrado,296.1,98.1,0.0
1714302,2016,Cerrado,299.8,94.4,0.0
1714302,2017,Cerrado,300.2,94.0,0.0
1714302,2018,Cerrado,300.5,93.7,0.0
1714302,2019,Cerrado,301.1,93.1,0.0
1714302,2020,Cerrado,302.0,92.2,0.0
1714302,2021,Cerrado,303.3,90.9,0.0
1714302,2022,Cerrado,306.0,88.2,0.0
1714302,2023,Cerrado,306.7,87.5,0.0
1714880,2000,Cerrado,648.4,742.4,0.2
1714880,2000,Amazônia,169.8,7.0,0.0
1714880,2001,Amazônia,169.8,7.0,0.0
1714880,2001,Cerrado,659.0,731.8,0.2
1714880,2002,Amazônia,169.8,7.0,0.0
1714880,2002,Cerrado,669.6,721.2,0.2
1714880,2003,Cerrado,683.0,707.8,0.2
1714880,2003,Amazônia,169.8,7.0,0.0
1714880,2004,Amazônia,170.1,6.7,0.0
1714880,2004,Cerrado,696.4,694.4,0.2
1714880,2005,Amazônia,170.3,6.5,0.0
1714880,2005,Cerrado,713.4,677.4,0.2
1714880,2006,Cerrado,730.4,660.4,0.2
1714880,2006,Amazônia,170.5,6.3,0.0
1714880,2007,Cerrado,736.6,654.2,0.2
1714880,2007,Amazônia,170.5,6.3,0.0
1714880,2008,Amazônia,170.6,6.2,0.0
1714880,2008,Cerrado,742.8,648.0,0.2
1714880,2009,Amazônia,170.6,6.2,0.0
1714880,2009,Cerrado,746.8,644.0,0.2
1714880,2010,Amazônia,170.7,6.1,0.0
1714880,2010,Cerrado,750.8,640.0,0.2
1714880,2011,Cerrado,756.9,633.9,0.2
1714880,2011,Amazônia,170.7,6.1,0.0
1714880,2012,Cerrado,763.0,627.8,0.2
1714880,2012,Amazônia,170.7,6.1,0.0
1714880,2013,Cerrado,765.7,625.1,0.2
1714880,2013,Amazônia,170.7,6.1,0.0
1714880,2014,Cerrado,769.1,621.7,0.2
1714880,2014,Amazônia,170.7,6.1,0.0
1714880,2015,Amazônia,170.7,6.1,0.0
1714880,2015,Cerrado,783.4,607.4,0.2
1714880,2016,Amazônia,170.7,6.1,0.0
1714880,2016,Cerrado,795.2,595.6,0.2
1714880,2017,Amazônia,170.7,6.1,0.0
1714880,2017,Cerrado,805.8,585.0,0.2
1714880,2018,Amazônia,170.7,6.1,0.0
1714880,2018,Cerrado,810.2,580.6,0.2
1714880,2019,Cerrado,813.4,577.4,0.2
1714880,2019,Amazônia,170.7,6.1,0.0
1714880,2020,Cerrado,820.0,570.8,0.2
1714880,2020,Amazônia,170.7,6.1,0.0
1714880,2021,Cerrado,824.0,566.8,0.2
1714880,2021,Amazônia,170.7,6.1,0.0
1714880,2022,Cerrado,829.7,561.1,0.2
1714880,2022,Amazônia,170.7,6.1,0.0
1714880,2023,Cerrado,839.2,551.6,0.2
1714880,2023,Amazônia,170.7,6.1,0.0
1715002,2000,Cerrado,194.7,326.3,1.1
1715002,2001,Cerrado,196.2,324.8,1.1
1715002,2002,Cerrado,197.7,323.3,1.1
1715002,2003,Cerrado,220.0,301.0,1.1
1715002,2004,Cerrado,242.3,278.7,1.1
1715002,2005,Cerrado,244.6,276.4,1.1
1715002,2006,Cerrado,246.9,274.1,1.1
1715002,2007,Cerrado,252.2,268.8,1.1
1715002,2008,Cerrado,257.5,263.5,1.1
1715002,2009,Cerrado,264.0,257.0,1.1
1715002,2010,Cerrado,270.5,250.5,1.1
1715002,2011,Cerrado,274.5,246.5,1.1
1715002,2012,Cerrado,278.5,242.5,1.1
1715002,2013,Cerrado,289.2,231.8,1.1
1715002,2014,Cerrado,294.2,226.8,1.1
1715002,2015,Cerrado,306.8,214.2,1.1
1715002,2016,Cerrado,309.8,211.2,1.1
1715002,2017,Cerrado,313.8,207.2,1.1
1715002,2018,Cerrado,319.1,201.9,1.1
1715002,2019,Cerrado,321.5,199.5,1.1
1715002,2020,Cerrado,325.4,195.6,1.1
1715002,2021,Cerrado,328.3,192.7,1.1
1715002,2022,Cerrado,332.4,188.6,1.1
1715002,2023,Cerrado,337.8,183.2,1.1
1715101,2000,Cerrado,19.9,2652.1,1.7
1715101,2001,Cerrado,22.2,2649.8,1.7
1715101,2002,Cerrado,24.5,2647.5,1.7
1715101,2003,Cerrado,34.6,2637.4,1.7
1715101,2004,Cerrado,44.7,2627.3,1.7
1715101,2005,Cerrado,56.1,2615.9,1.7
1715101,2006,Cerrado,67.5,2604.5,1.7
1715101,2007,Cerrado,77.3,2594.7,1.7
1715101,2008,Cerrado,87.1,2584.9,1.7
1715101,2009,Cerrado,98.1,2573.9,1.7
1715101,2010,Cerrado,109.1,2562.9,1.7
1715101,2011,Cerrado,123.0,2549.0,1.7
1715101,2012,Cerrado,136.9,2535.1,1.7
1715101,2013,Cerrado,166.3,2505.7,1.7
1715101,2014,Cerrado,187.5,2484.5,1.7
1715101,2015,Cerrado,211.3,2460.7,1.7
1715101,2016,Cerrado,229.2,2442.8,1.7
1715101,2017,Cerrado,237.0,2435.0,1.7
1715101,2018,Cerrado,260.4,2411.6,1.7
1715101,2019,Cerrado,297.7,2374.3,1.7
1715101,2020,Cerrado,312.2,2359.8,1.7
1715101,2021,Cerrado,327.2,2344.8,1.7
1715101,2022,Cerrado,382.3,2289.7,1.7
1715101,2023,Cerrado,461.3,2210.7,1.7
1715150,2000,Cerrado,82.6,118.2,0.0
1715150,2001,Cerrado,92.8,108.0,0.0
1715150,2002,Cerrado,103.0,97.8,0.0
1715150,2003,Cerrado,107.8,93.0,0.0
1715150,2004,Cerrado,112.6,88.2,0.0
1715150,2005,Cerrado,115.5,85.3,0.0
1715150,2006,Cerrado,118.4,82.4,0.0
1715150,2007,Cerrado,119.5,81.3,0.0
1715150,2008,Cerrado,120.6,80.2,0.0
1715150,2009,Cerrado,121.5,79.3,0.0
1715150,2010,Cerrado,122.4,78.4,0.0
1715150,2011,Cerrado,123.9,76.9,0.0
1715150,2012,Cerrado,125.4,75.4,0.0
1715150,2013,Cerrado,126.4,74.4,0.0
1715150,2014,Cerrado,127.4,73.4,0.0
1715150,2015,Cerrado,129.4,71.4,0.0
1715150,2016,Cerrado,129.4,71.4,0.0
1715150,2017,Cerrado,129.6,71.2,0.0
1715150,2018,Cerrado,129.6,71.2,0.0
1715150,2019,Cerrado,129.7,71.1,0.0
1715150,2020,Cerrado,129.8,71.0,0.0
1715150,2021,Cerrado,130.1,70.7,0.0
1715150,2022,Cerrado,130.9,69.9,0.0
1715150,2023,Cerrado,132.9,67.9,0.0
1715259,2000,Cerrado,61.6,1233.5,7.2
1715259,2001,Cerrado,79.2,1215.9,7.2
1715259,2002,Cerrado,96.8,1198.3,7.2
1715259,2003,Cerrado,102.2,1192.9,7.2
1715259,2004,Cerrado,107.6,1187.5,7.2
1715259,2005,Cerrado,117.3,1177.8,7.2
1715259,2006,Cerrado,127.0,1168.1,7.2
1715259,2007,Cerrado,131.5,1163.6,7.2
1715259,2008,Cerrado,136.0,1159.1,7.2
1715259,2009,Cerrado,142.8,1152.3,7.2
1715259,2010,Cerrado,149.6,1145.5,7.2
1715259,2011,Cerrado,156.4,1138.7,7.2
1715259,2012,Cerrado,163.2,1131.9,7.2
1715259,2013,Cerrado,179.1,1116.0,7.2
1715259,2014,Cerrado,187.7,1107.4,7.2
1715259,2015,Cerrado,196.3,1098.8,7.2
1715259,2016,Cerrado,205.2,1089.9,7.2
1715259,2017,Cerrado,222.3,1072.8,7.2
1715259,2018,Cerrado,225.8,1069.3,7.2
1715259,2019,Cerrado,232.1,1063.0,7.2
1715259,2020,Cerrado,245.6,1049.5,7.2
1715259,2021,Cerrado,257.8,1037.3,7.2
1715259,2022,Cerrado,261.7,1033.4,7.2
1715259,2023,Cerrado,296.6,998.5,7.2
1715507,2000,Cerrado,69.2,137.7,0.1
1715507,2001,Cerrado,71.5,135.4,0.1
1715507,2002,Cerrado,73.8,133.1,0.1
1715507,2003,Cerrado,88.7,118.2,0.1
1715507,2004,Cerrado,103.6,103.3,0.1
1715507,2005,Cerrado,106.0,100.9,0.1
1715507,2006,Cerrado,108.4,98.5,0.1
1715507,2007,Cerrado,109.7,97.2,0.1
1715507,2008,Cerrado,111.0,95.9,0.1
1715507,2009,Cerrado,113.1,93.8,0.1
1715507,2010,Cerrado,115.2,91.7,0.1
1715507,2011,Cerrado,115.5,91.4,0.1
1715507,2012,Cerrado,115.8,91.1,0.1
1715507,2013,Cerrado,123.1,83.8,0.1
1715507,2014,Cerrado,123.9,83.0,0.1
1715507,2015,Cerrado,127.7,79.2,0.1
1715507,2016,Cerrado,128.6,78.3,0.1
1715507,2017,Cerrado,129.5,77.4,0.1
1715507,2018,Cerrado,130.7,76.2,0.1
1715507,2019,Cerrado,131.0,75.9,0.1
1715507,2020,Cerrado,131.1,75.8,0.1
1715507,2021,Cerrado,133.4,73.5,0.1
1715507,2022,Cerrado,135.9,71.0,0.1
1715507,2023,Cerrado,137.3,69.6,0.1
1715705,2000,Cerrado,187.4,2425.1,30.6
1715705,2001,Cerrado,200.9,2411.6,30.6
1715705,2002,Cerrado,214.4,2398.1,30.6
1715705,2003,Cerrado,250.6,2361.9,30.6
1715705,2004,Cerrado,286.8,2325.7,30.6
1715705,2005,Cerrado,362.5,2250.0,30.6
1715705,2006,Cerrado,438.2,2174.3,30.6
1715705,2007,Cerrado,472.8,2139.7,30.6
1715705,2008,Cerrado,507.4,2105.1,30.6
1715705,2009,Cerrado,532.4,2080.1,30.6
1715705,2010,Cerrado,557.4,2055.1,30.6
1715705,2011,Cerrado,621.6,1990.9,30.6
1715705,2012,Cerrado,685.8,1926.7,30.6
1715705,2013,Cerrado,710.6,1901.9,30.6
1715705,2014,Cerrado,744.4,1868.1,30.6
1715705,2015,Cerrado,777.9,1834.6,30.6
1715705,2016,Cerrado,811.4,1801.1,30.6
1715705,2017,Cerrado,840.4,1772.1,30.6
1715705,2018,Cerrado,855.0,1757.5,30.6
1715705,2019,Cerrado,866.8,1745.7,30.6
1715705,2020,Cerrado,896.0,1716.5,30.6
1715705,2021,Cerrado,957.7,1654.8,30.6
1715705,2022,Cerrado,1013.9,1598.6,30.6
1715705,2023,Cerrado,1039.6,1572.9,30.6
1715754,2000,Cerrado,411.9,1275.4,19.3
1715754,2001,Cerrado,466.5,1220.8,19.3
1715754,2002,Cerrado,521.1,1166.2,19.3
1715754,2003,Cerrado,541.5,1145.8,19.3
1715754,2004,Cerrado,561.9,1125.4,19.3
1715754,2005,Cerrado,574.8,1112.5,19.3
1715754,2006,Cerrado,587.7,1099.6,19.3
1715754,2007,Cerrado,600.4,1086.9,19.3
1715754,2008,Cerrado,613.1,1074.2,19.3
1715754,2009,Cerrado,632.2,1055.1,19.3
1715754,2010,Cerrado,651.3,1036.0,19.3
1715754,2011,Cerrado,664.6,1022.7,19.3
1715754,2012,Cerrado,677.9,1009.4,19.3
1715754,2013,Cerrado,683.6,1003.7,19.3
1715754,2014,Cerrado,700.5,986.8,19.3
1715754,2015,Cerrado,718.3,969.0,19.3
1715754,2016,Cerrado,723.6,963.7,19.3
1715754,2017,Cerrado,731.8,955.5,19.3
1715754,2018,Cerrado,742.6,944.7,19.3
1715754,2019,Cerrado,753.4,933.9,19.3
1715754,2020,Cerrado,762.6,924.7,19.3
1715754,2021,Cerrado,769.7,917.6,19.3
1715754,2022,Cerrado,779.5,907.8,19.3
1715754,2023,Cerrado,795.5,891.8,19.3
1716109,2000,Cerrado,466.3,827.6,1.3
1716109,2001,Cerrado,471.3,822.6,1.3
1716109,2002,Cerrado,476.3,817.6,1.3
1716109,2003,Cerrado,511.6,782.3,1.3
1716109,2004,Cerrado,546.9,747.0,1.3
1716109,2005,Cerrado,559.0,734.9,1.3
1716109,2006,Cerrado,571.1,722.8,1.3
1716109,2007,Cerrado,578.8,715.1,1.3
1716109,2008,Cerrado,586.5,707.4,1.3
1716109,2009,Cerrado,597.5,696.4,1.3
1716109,2010,Cerrado,608.5,685.4,1.3
1716109,2011,Cerrado,617.1,676.8,1.3
1716109,2012,Cerrado,625.7,668.2,1.3
1716109,2013,Cerrado,656.7,637.2,1.3
1716109,2014,Cerrado,666.3,627.6,1.3
1716109,2015,Cerrado,690.5,603.4,1.3
1716109,2016,Cerrado,700.2,593.7,1.3
1716109,2017,Cerrado,711.0,582.9,1.3
1716109,2018,Cerrado,719.4,574.5,1.3
1716109,2019,Cerrado,726.9,567.0,1.3
1716109,2020,Cerrado,732.2,561.7,1.3
1716109,2021,Cerrado,739.5,554.4,1.3
1716109,2022,Cerrado,745.4,548.5,1.3
1716109,2023,Cerrado,753.3,540.6,1.3
1716208,2000,Cerrado,169.8,10842.4,209.1
1716208,2001,Cerrado,220.4,10791.8,209.1
1716208,2002,Cerrado,271.0,10741.2,209.1
1716208,2003,Cerrado,309.2,10703.0,209.1
1716208,2004,Cerrado,347.4,10664.8,209.1
1716208,2005,Cerrado,416.1,10596.1,209.1
1716208,2006,Cerrado,484.8,10527.4,209.1
1716208,2007,Cerrado,529.3,10482.9,209.1
1716208,2008,Cerrado,573.8,10438.4,209.1
1716208,2009,Cerrado,622.3,10389.9,209.1
1716208,2010,Cerrado,670.8,10341.4,209.1
1716208,2011,Cerrado,719.1,10293.1,209.1
1716208,2012,Cerrado,767.4,10244.8,209.1
1716208,2013,Cerrado,804.3,10207.9,209.1
1716208,2014,Cerrado,888.9,10123.3,209.1
1716208,2015,Cerrado,981.6,10030.6,209.1
1716208,2016,Cerrado,1017.4,9994.8,209.1
1716208,2017,Cerrado,1068.3,9943.9,209.1
1716208,2018,Cerrado,1126.1,9886.1,209.1
1716208,2019,Cerrado,1195.8,9816.4,209.1
1716208,2020,Cerrado,1309.9,9702.3,209.1
1716208,2021,Cerrado,1444.9,9567.3,209.1
1716208,2022,Cerrado,1619.3,9392.9,209.1
1716208,2023,Cerrado,1759.4,9252.8,209.1
1716307,2000,Amazônia,979.7,157.2,29.7
1716307,2000,Cerrado,123.2,12.7,0.0
1716307,2001,Cerrado,123.2,12.7,0.0
1716307,2001,Amazônia,980.4,156.5,29.7
1716307,2002,Cerrado,123.2,12.7,0.0
1716307,2002,Amazônia,982.4,154.5,29.7
1716307,2003,Amazônia,982.5,154.4,29.7
1716307,2003,Cerrado,123.2,12.7,0.0
1716307,2004,Cerrado,123.2,12.7,0.0
1716307,2004,Amazônia,986.3,150.6,29.7
1716307,2005,Amazônia,998.2,138.7,29.7
1716307,2005,Cerrado,123.2,12.7,0.0
1716307,2006,Cerrado,123.2,12.7,0.0
1716307,2006,Amazônia,998.9,138.0,29.7
1716307,2007,Cerrado,123.6,12.3,0.0
1716307,2007,Amazônia,1001.0,135.9,29.7
1716307,2008,Cerrado,124.0,11.9,0.0
1716307,2008,Amazônia,1002.6,134.3,29.7
1716307,2009,Amazônia,1003.1,133.8,29.7
1716307,2009,Cerrado,124.1,11.8,0.0
1716307,2010,Cerrado,124.2,11.7,0.0
1716307,2010,Amazônia,1003.3,133.6,29.7
1716307,2011,Cerrado,124.2,11.7,0.0
1716307,2011,Amazônia,1003.5,133.4,29.7
1716307,2012,Amazônia,1003.7,133.2,29.7
1716307,2012,Cerrado,124.2,11.7,0.0
1716307,2013,Amazônia,1003.9,133.0,29.7
1716307,2013,Cerrado,124.2,11.7,0.0
1716307,2014,Amazônia,1004.3,132.6,29.7
1716307,2014,Cerrado,124.3,11.6,0.0
1716307,2015,Amazônia,1004.8,132.1,29.7
1716307,2015,Cerrado,124.3,11.6,0.0
1716307,2016,Amazônia,1005.7,131.2,29.7
1716307,2016,Cerrado,124.4,11.5,0.0
1716307,2017,Cerrado,124.4,11.5,0.0
1716307,2017,Amazônia,1006.1,130.8,29.7
1716307,2018,Cerrado,124.7,11.2,0.0
1716307,2018,Amazônia,1006.2,130.7,29.7
1716307,2019,Cerrado,125.0,10.9,0.0
1716307,2019,Amazônia,1006.3,130.6,29.7
1716307,2020,Cerrado,125.0,10.9,0.0
1716307,2020,Amazônia,1006.3,130.6,29.7
1716307,2021,Amazônia,1006.6,130.3,29.7
1716307,2021,Cerrado,125.0,10.9,0.0
1716307,2022,Amazônia,1007.1,129.8,29.7
1716307,2022,Cerrado,125.3,10.6,0.0
1716307,2023,Cerrado,125.3,10.6,0.0
1716307,2023,Amazônia,1007.2,129.7,29.7
1716505,2000,Cerrado,466.5,1534.2,19.3
1716505,2001,Cerrado,484.0,1516.7,19.3
1716505,2002,Cerrado,501.5,1499.2,19.3
1716505,2003,Cerrado,537.2,1463.5,19.3
1716505,2004,Cerrado,572.9,1427.8,19.3
1716505,2005,Cerrado,594.7,1406.0,19.3
1716505,2006,Cerrado,616.5,1384.2,19.3
1716505,2007,Cerrado,626.9,1373.8,19.3
1716505,2008,Cerrado,637.3,1363.4,19.3
1716505,2009,Cerrado,644.4,1356.3,19.3
1716505,2010,Cerrado,651.5,1349.2,19.3
1716505,2011,Cerrado,671.4,1329.3,19.3
1716505,2012,Cerrado,691.3,1309.4,19.3
1716505,2013,Cerrado,709.5,1291.2,19.3
1716505,2014,Cerrado,734.2,1266.5,19.3
1716505,2015,Cerrado,767.1,1233.6,19.3
1716505,2016,Cerrado,782.4,1218.3,19.3
1716505,2017,Cerrado,799.4,1201.3,19.3
1716505,2018,Cerrado,813.2,1187.5,19.3
1716505,2019,Cerrado,832.5,1168.2,19.3
1716505,2020,Cerrado,841.1,1159.6,19.3
1716505,2021,Cerrado,851.6,1149.1,19.3
1716505,2022,Cerrado,900.5,1100.2,19.3
1716505,2023,Cerrado,917.2,1083.5,19.3
1716604,2000,Cerrado,1420.2,3698.1,173.5
1716604,2001,Cerrado,1591.3,3527.0,173.5
1716604,2002,Cerrado,1762.4,3355.9,173.5
1716604,2003,Cerrado,1827.6,3290.7,173.5
1716604,2004,Cerrado,1892.8,3225.5,173.5
1716604,2005,Cerrado,1951.8,3166.5,173.5
1716604,2006,Cerrado,2010.8,3107.5,173.5
1716604,2007,Cerrado,2063.5,3054.8,173.5
1716604,2008,Cerrado,2116.2,3002.1,173.5
1716604,2009,Cerrado,2155.8,2962.5,173.5
1716604,2010,Cerrado,2195.4,2922.9,173.5
1716604,2011,Cerrado,2265.0,2853.3,173.5
1716604,2012,Cerrado,2334.6,2783.7,173.5
1716604,2013,Cerrado,2447.3,2671.0,173.5
1716604,2014,Cerrado,2540.1,2578.2,173.5
1716604,2015,Cerrado,2653.7,2464.6,173.5
1716604,2016,Cerrado,2685.9,2432.4,173.5
1716604,2017,Cerrado,2724.4,2393.9,173.5
1716604,2018,Cerrado,2763.3,2355.0,173.5
1716604,2019,Cerrado,2792.1,2326.2,173.5
1716604,2020,Cerrado,2823.2,2295.1,173.5
1716604,2021,Cerrado,2856.8,2261.5,173.5
1716604,2022,Cerrado,2888.6,2229.7,173.5
1716604,2023,Cerrado,2932.6,2185.7,173.5
1716653,2000,Cerrado,50.0,293.0,0.0
1716653,2000,Amazônia,756.6,103.1,0.0
1716653,2001,Amazônia,779.9,79.8,0.0
1716653,2001,Cerrado,57.2,285.8,0.0
1716653,2002,Cerrado,64.4,278.6,0.0
1716653,2002,Amazônia,792.4,67.3,0.0
1716653,2003,Cerrado,67.7,275.3,0.0
1716653,2003,Amazônia,796.6,63.1,0.0
1716653,2004,Cerrado,71.0,272.0,0.0
1716653,2004,Amazônia,800.6,59.1,0.0
1716653,2005,Cerrado,86.6,256.4,0.0
1716653,2005,Amazônia,805.3,54.4,0.0
1716653,2006,Cerrado,102.2,240.8,0.0
1716653,2006,Amazônia,805.4,54.3,0.0
1716653,2007,Cerrado,105.5,237.5,0.0
1716653,2007,Amazônia,805.5,54.2,0.0
1716653,2008,Cerrado,108.8,234.2,0.0
1716653,2008,Amazônia,806.3,53.4,0.0
1716653,2009,Amazônia,806.5,53.2,0.0
1716653,2009,Cerrado,134.5,208.5,0.0
1716653,2010,Amazônia,806.6,53.1,0.0
1716653,2010,Cerrado,160.2,182.8,0.0
1716653,2011,Amazônia,806.7,53.0,0.0
1716653,2011,Cerrado,162.6,180.4,0.0
1716653,2012,Amazônia,806.7,53.0,0.0
1716653,2012,Cerrado,165.0,178.0,0.0
1716653,2013,Amazônia,806.7,53.0,0.0
1716653,2013,Cerrado,171.3,171.7,0.0
1716653,2014,Amazônia,806.8,52.9,0.0
1716653,2014,Cerrado,175.2,167.8,0.0
1716653,2015,Amazônia,806.8,52.9,0.0
1716653,2015,Cerrado,186.2,156.8,0.0
1716653,2016,Amazônia,807.3,52.4,0.0
1716653,2016,Cerrado,191.0,152.0,0.0
1716653,2017,Cerrado,193.7,149.3,0.0
1716653,2017,Amazônia,807.9,51.8,0.0
1716653,2018,Amazônia,807.9,51.8,0.0
1716653,2018,Cerrado,196.8,146.2,0.0
1716653,2019,Cerrado,199.7,143.3,0.0
1716653,2019,Amazônia,808.2,51.5,0.0
1716653,2020,Cerrado,202.3,140.7,0.0
1716653,2020,Amazônia,808.2,51.5,0.0
1716653,2021,Cerrado,204.4,138.6,0.0
1716653,2021,Amazônia,808.2,51.5,0.0
1716653,2022,Cerrado,209.2,133.8,0.0
1716653,2022,Amazônia,808.2,51.5,0.0
1716653,2023,Amazônia,808.2,51.5,0.0
1716653,2023,Cerrado,214.1,128.9,0.0
1716703,2000,Amazônia,629.1,47.5,0.0
1716703,2000,Cerrado,124.0,180.6,0.0
1716703,2001,Cerrado,131.8,172.8,0.0
1716703,2001,Amazônia,640.2,36.4,0.0
1716703,2002,Amazônia,646.2,30.4,0.0
1716703,2002,Cerrado,139.6,165.0,0.0
1716703,2003,Cerrado,141.2,163.4,0.0
1716703,2003,Amazônia,649.6,27.0,0.0
1716703,2004,Amazônia,652.4,24.2,0.0
1716703,2004,Cerrado,142.8,161.8,0.0
1716703,2005,Amazônia,654.6,22.0,0.0
1716703,2005,Cerrado,153.0,151.6,0.0
1716703,2006,Cerrado,163.2,141.4,0.0
1716703,2006,Amazônia,655.3,21.3,0.0
1716703,2007,Cerrado,165.3,139.3,0.0
1716703,2007,Amazônia,655.5,21.1,0.0
1716703,2008,Amazônia,656.1,20.5,0.0
1716703,2008,Cerrado,167.4,137.2,0.0
1716703,2009,Cerrado,190.6,114.0,0.0
1716703,2009,Amazônia,656.5,20.1,0.0
1716703,2010,Amazônia,656.7,19.9,0.0
1716703,2010,Cerrado,213.8,90.8,0.0
1716703,2011,Amazônia,656.7,19.9,0.0
1716703,2011,Cerrado,216.4,88.2,0.0
1716703,2012,Cerrado,219.0,85.6,0.0
1716703,2012,Amazônia,657.4,19.2,0.0
1716703,2013,Cerrado,221.5,83.1,0.0
1716703,2013,Amazônia,657.6,19.0,0.0
1716703,2014,Cerrado,224.2,80.4,0.0
1716703,2014,Amazônia,657.6,19.0,0.0
1716703,2015,Cerrado,228.1,76.5,0.0
1716703,2015,Amazônia,657.6,19.0,0.0
1716703,2016,Cerrado,230.5,74.1,0.0
1716703,2016,Amazônia,658.1,18.5,0.0
1716703,2017,Amazônia,658.1,18.5,0.0
1716703,2017,Cerrado,231.1,73.5,0.0
1716703,2018,Amazônia,658.1,18.5,0.0
1716703,2018,Cerrado,232.2,72.4,0.0
1716703,2019,Amazônia,659.0,17.6,0.0
1716703,2019,Cerrado,233.3,71.3,0.0
1716703,2020,Amazônia,659.4,17.2,0.0
1716703,2020,Cerrado,234.8,69.8,0.0
1716703,2021,Amazônia,660.0,16.6,0.0
1716703,2021,Cerrado,236.0,68.6,0.0
1716703,2022,Amazônia,660.5,16.1,0.0
1716703,2022,Cerrado,238.2,66.4,0.0
1716703,2023,Amazônia,660.5,16.1,0.0
1716703,2023,Cerrado,240.2,64.4,0.0
1717008,2000,Cerrado,98.2,1461.5,0.4
1717008,2001,Cerrado,139.2,1420.5,0.4
1717008,2002,Cerrado,180.2,1379.5,0.4
1717008,2003,Cerrado,198.4,1361.3,0.4
1717008,2004,Cerrado,216.6,1343.1,0.4
1717008,2005,Cerrado,232.3,1327.4,0.4
1717008,2006,Cerrado,248.0,1311.7,0.4
1717008,2007,Cerrado,270.5,1289.2,0.4
1717008,2008,Cerrado,293.0,1266.7,0.4
1717008,2009,Cerrado,309.4,1250.3,0.4
1717008,2010,Cerrado,325.8,1233.9,0.4
1717008,2011,Cerrado,345.0,1214.7,0.4
1717008,2012,Cerrado,364.2,1195.5,0.4
1717008,2013,Cerrado,376.0,1183.7,0.4
1717008,2014,Cerrado,393.9,1165.8,0.4
1717008,2015,Cerrado,414.4,1145.3,0.4
1717008,2016,Cerrado,421.6,1138.1,0.4
1717008,2017,Cerrado,435.1,1124.6,0.4
1717008,2018,Cerrado,442.6,1117.1,0.4
1717008,2019,Cerrado,452.2,1107.5,0.4
1717008,2020,Cerrado,464.4,1095.3,0.4
1717008,2021,Cerrado,480.2,1079.5,0.4
1717008,2022,Cerrado,492.5,1067.2,0.4
1717008,2023,Cerrado,515.0,1044.7,0.4
1717206,2000,Cerrado,38.2,92.8,0.0
1717206,2000,Amazônia,1011.8,218.0,0.4
1717206,2001,Cerrado,38.8,92.2,0.0
1717206,2001,Amazônia,1016.4,213.4,0.4
1717206,2002,Amazônia,1029.3,200.5,0.4
1717206,2002,Cerrado,39.4,91.6,0.0
1717206,2003,Cerrado,40.6,90.4,0.0
1717206,2003,Amazônia,1035.9,193.9,0.4
1717206,2004,Cerrado,41.8,89.2,0.0
1717206,2004,Amazônia,1039.1,190.7,0.4
1717206,2005,Amazônia,1047.9,181.9,0.4
1717206,2005,Cerrado,43.0,88.0,0.0
1717206,2006,Cerrado,44.2,86.8,0.0
1717206,2006,Amazônia,1050.5,179.3,0.4
1717206,2007,Cerrado,47.6,83.4,0.0
1717206,2007,Amazônia,1051.9,177.9,0.4
1717206,2008,Amazônia,1053.1,176.7,0.4
1717206,2008,Cerrado,51.0,80.0,0.0
1717206,2009,Cerrado,51.3,79.7,0.0
1717206,2009,Amazônia,1054.4,175.4,0.4
1717206,2010,Cerrado,51.6,79.4,0.0
1717206,2010,Amazônia,1055.2,174.6,0.4
1717206,2011,Amazônia,1055.6,174.2,0.4
1717206,2011,Cerrado,51.6,79.4,0.0
1717206,2012,Cerrado,51.6,79.4,0.0
1717206,2012,Amazônia,1055.6,174.2,0.4
1717206,2013,Amazônia,1056.3,173.5,0.4
1717206,2013,Cerrado,56.0,75.0,0.0
1717206,2014,Amazônia,1056.8,173.0,0.4
1717206,2014,Cerrado,56.1,74.9,0.0
1717206,2015,Cerrado,56.4,74.6,0.0
1717206,2015,Amazônia,1057.7,172.1,0.4
1717206,2016,Amazônia,1058.0,171.8,0.4
1717206,2016,Cerrado,56.5,74.5,0.0
