numero_distribuicao,ano,mes,ente,sigla_estado,codigo_ente,nome_ente,tipo_distribuicao,substancia,tipo_afetamento,valor,data_criacao
425,2017,1,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,327.158,2016-12-26
425,2017,1,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,301.015,2012-01-31
425,2017,1,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,298.4085,2012-02-29
425,2017,1,Município,TO,1708205.0,FORMOSO DO ARAGUAIA,Produtor,AREIA,-,158.2425,2003-02-28
425,2017,1,Município,TO,1721257.0,TUPIRAMA,Produtor,AREIA,-,93.756,2016-11-30
425,2017,1,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,28.3855,2016-11-30
425,2017,1,Município,TO,1721307.0,TUPIRATINS,Produtor,AREIA,-,15.964,2016-11-30
425,2017,1,Município,TO,1722107.0,XAMBIOÁ,Produtor,ARGILA,-,992.6605,2016-11-30
425,2017,1,Município,TO,1718204.0,PORTO NACIONAL,Produtor,ARGILA,-,278.1155,2010-04-30
425,2017,1,Município,TO,1709302.0,GUARAÍ,Produtor,ARGILA,-,232.0825,2012-08-31
425,2017,1,Município,TO,1721000.0,PALMAS,Produtor,ARGILA,-,69.615,2016-11-30
425,2017,1,Município,TO,1707009.0,DIANÓPOLIS,Produtor,ARGILA,-,53.781,2016-11-30
425,2017,1,Município,TO,1702208.0,ARAGUATINS,Produtor,BASALTO,-,5155.228,2016-11-30
425,2017,1,Município,TO,1722107.0,XAMBIOÁ,Produtor,CALCÁRIO,-,78015.8535,2016-11-30
425,2017,1,Município,TO,1708205.0,FORMOSO DO ARAGUAIA,Produtor,CALCÁRIO,-,16241.8425,2016-10-31
425,2017,1,Município,TO,1708205.0,FORMOSO DO ARAGUAIA,Produtor,CALCÁRIO,-,6463.678,2012-03-31
425,2017,1,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO,-,6379.4575,2016-11-30
425,2017,1,Município,TO,1708205.0,FORMOSO DO ARAGUAIA,Produtor,CALCÁRIO,-,2600.7345,2007-06-30
425,2017,1,Município,TO,1708205.0,FORMOSO DO ARAGUAIA,Produtor,CALCÁRIO,-,1445.2425,2012-01-31
425,2017,1,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO,-,1074.84,2016-10-31
425,2017,1,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO,-,454.428,2016-11-30
425,2017,1,Município,TO,1720937.0,TAIPAS DO TOCANTINS,Produtor,CALCÁRIO,-,354.081,2016-11-30
425,2017,1,Município,TO,1703057.0,BANDEIRANTES DO TOCANTINS,Produtor,CALCÁRIO DOLOMÍTICO,-,25842.9405,2016-11-30
425,2017,1,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO DOLOMÍTICO,-,13595.296,2016-10-31
425,2017,1,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO DOLOMÍTICO,-,3083.2815,2016-11-30
425,2017,1,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO DOLOMÍTICO,-,1480.141,2004-09-30
425,2017,1,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO DOLOMÍTICO,-,1433.2305,2008-01-31
425,2017,1,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO DOLOMÍTICO,-,1406.34,2004-08-31
425,2017,1,Município,TO,1715259.0,NOVO JARDIM,Produtor,CALCÁRIO DOLOMÍTICO,-,1403.909,2014-04-30
425,2017,1,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO DOLOMÍTICO,-,1361.763,2009-01-31
425,2017,1,Município,TO,1715259.0,NOVO JARDIM,Produtor,CALCÁRIO DOLOMÍTICO,-,28.639,2014-03-31
425,2017,1,Município,TO,1721000.0,PALMAS,Produtor,CASCALHO,-,222.17,2016-11-30
425,2017,1,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,DOLOMITO,-,4056.156,2016-11-30
425,2017,1,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,DOLOMITO,-,948.1225,2016-12-15
425,2017,1,Município,TO,1702406.0,ARRAIAS,Produtor,FOSFATO,-,5379.5495,2016-11-30
425,2017,1,Município,TO,1702406.0,ARRAIAS,Produtor,FOSFATO,-,1773.525,2012-07-31
425,2017,1,Município,TO,1702406.0,ARRAIAS,Produtor,FOSFATO,-,1706.5555,2012-05-31
425,2017,1,Município,TO,1720937.0,TAIPAS DO TOCANTINS,Produtor,FOSFATO,-,589.056,2016-11-30
425,2017,1,Município,TO,1702109.0,ARAGUAÍNA,Produtor,GNAISSE,-,7567.703,2016-09-30
425,2017,1,Município,TO,1716604.0,PEIXE,Produtor,GNAISSE,-,2518.8605,2016-11-30
425,2017,1,Município,TO,1702109.0,ARAGUAÍNA,Produtor,GNAISSE,-,971.087,2016-11-30
425,2017,1,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,4860.9535,2016-11-30
425,2017,1,Município,TO,1718451.0,PUGMIL,Produtor,GRANITO,-,4449.458,2016-11-30
425,2017,1,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,6.5325,2016-10-31
425,2017,1,Município,TO,1721307.0,TUPIRATINS,Produtor,SEIXOS,-,584.155,2016-11-30
425,2017,1,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,SEIXOS,-,87.88,2016-11-30
426,2017,2,Município,TO,1701101.0,APARECIDA DO RIO NEGRO,Produtor,ÁGUA MINERAL,-,1464.684,2016-11-30
426,2017,2,Município,TO,1709302.0,GUARAÍ,Produtor,ÁGUA MINERAL,-,1410.058,2016-07-31
426,2017,2,Município,TO,1709302.0,GUARAÍ,Produtor,ÁGUA MINERAL,-,1371.4805,2016-06-30
426,2017,2,Município,TO,1709302.0,GUARAÍ,Produtor,ÁGUA MINERAL,-,1362.5885,2016-08-31
426,2017,2,Município,TO,1709302.0,GUARAÍ,Produtor,ÁGUA MINERAL,-,1174.693,2016-10-31
426,2017,2,Município,TO,1709302.0,GUARAÍ,Produtor,ÁGUA MINERAL,-,1040.3705,2016-09-30
426,2017,2,Município,TO,1709302.0,GUARAÍ,Produtor,ÁGUA MINERAL,-,832.312,2016-12-31
426,2017,2,Município,TO,1709302.0,GUARAÍ,Produtor,ÁGUA MINERAL,-,793.39,2016-11-30
426,2017,2,Município,TO,1709302.0,GUARAÍ,Produtor,ÁGUA MINERAL,-,653.796,2016-05-31
426,2017,2,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,2804.8345,2003-06-30
426,2017,2,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,1477.5865,2012-08-31
426,2017,2,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,439.998,2016-12-31
426,2017,2,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,330.707,2012-12-31
426,2017,2,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,295.2755,2012-02-29
426,2017,2,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,295.2755,2012-03-31
426,2017,2,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,284.9275,2016-12-31
426,2017,2,Município,TO,1700301.0,AGUIARNÓPOLIS,Produtor,AREIA,-,219.2515,2016-12-31
426,2017,2,Município,TO,1715705.0,PALMEIRANTE,Produtor,AREIA,-,194.896,2016-12-31
426,2017,2,Município,TO,1708205.0,FORMOSO DO ARAGUAIA,Produtor,AREIA,-,133.1265,2003-05-31
426,2017,2,Município,TO,1715705.0,PALMEIRANTE,Produtor,AREIA,-,126.1065,2016-11-30
426,2017,2,Município,TO,1721257.0,TUPIRAMA,Produtor,AREIA,-,96.018,2016-12-31
426,2017,2,Município,TO,1702406.0,ARRAIAS,Produtor,AREIA,-,48.23,2015-09-30
426,2017,2,Município,TO,1721109.0,TOCANTÍNIA,Produtor,AREIA,-,14.469,2016-08-31
426,2017,2,Município,TO,1721109.0,TOCANTÍNIA,Produtor,AREIA,-,10.4325,2016-12-31
426,2017,2,Município,TO,1721109.0,TOCANTÍNIA,Produtor,AREIA,-,9.1455,2016-11-30
426,2017,2,Município,TO,1721109.0,TOCANTÍNIA,Produtor,AREIA,-,6.227,2016-05-31
426,2017,2,Município,TO,1721109.0,TOCANTÍNIA,Produtor,AREIA,-,4.9335,2016-06-30
426,2017,2,Município,TO,1721109.0,TOCANTÍNIA,Produtor,AREIA,-,4.875,2016-07-31
426,2017,2,Município,TO,1722107.0,XAMBIOÁ,Produtor,ARGILA,-,409.552,2016-12-31
426,2017,2,Município,TO,1718204.0,PORTO NACIONAL,Produtor,ARGILA,-,152.49,2010-03-31
426,2017,2,Município,TO,1718204.0,PORTO NACIONAL,Produtor,ARGILA,-,128.037,2010-05-31
426,2017,2,Município,TO,1706100.0,CRISTALÂNDIA,Produtor,ARGILA,-,97.266,2016-10-31
426,2017,2,Município,TO,1707009.0,DIANÓPOLIS,Produtor,ARGILA,-,70.577,2016-12-31
426,2017,2,Município,TO,1706100.0,CRISTALÂNDIA,Produtor,ARGILA,-,66.6185,2016-11-30
426,2017,2,Município,TO,1721000.0,PALMAS,Produtor,ARGILA,-,49.14,2016-12-31
426,2017,2,Município,TO,1706100.0,CRISTALÂNDIA,Produtor,ARGILA,-,41.8145,2016-12-31
426,2017,2,Município,TO,1702208.0,ARAGUATINS,Produtor,BASALTO,-,2298.1465,2016-12-31
426,2017,2,Município,TO,1722107.0,XAMBIOÁ,Produtor,CALCÁRIO,-,50276.031,2016-12-31
426,2017,2,Município,TO,1708205.0,FORMOSO DO ARAGUAIA,Produtor,CALCÁRIO,-,9785.022,2012-02-29
426,2017,2,Município,TO,1708205.0,FORMOSO DO ARAGUAIA,Produtor,CALCÁRIO,-,2626.7345,2007-07-31
426,2017,2,Município,TO,1708205.0,FORMOSO DO ARAGUAIA,Produtor,CALCÁRIO,-,2231.9635,2012-03-31
426,2017,2,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO,-,2115.62,2016-12-31
426,2017,2,Município,TO,1708205.0,FORMOSO DO ARAGUAIA,Produtor,CALCÁRIO,-,1458.9055,2011-01-31
426,2017,2,Município,TO,1708205.0,FORMOSO DO ARAGUAIA,Produtor,CALCÁRIO,-,1339.6565,2011-02-28
426,2017,2,Município,TO,1720937.0,TAIPAS DO TOCANTINS,Produtor,CALCÁRIO,-,266.227,2016-12-31
426,2017,2,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO,-,223.847,2016-11-30
426,2017,2,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO,-,188.851,2016-12-31
426,2017,2,Município,TO,1703057.0,BANDEIRANTES DO TOCANTINS,Produtor,CALCÁRIO DOLOMÍTICO,-,16530.2475,2016-12-31
426,2017,2,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO DOLOMÍTICO,-,8250.619,2016-11-30
426,2017,2,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO DOLOMÍTICO,-,1286.389,2016-12-31
426,2017,2,Município,TO,1721000.0,PALMAS,Produtor,CASCALHO,-,180.7975,2016-12-31
426,2017,2,Município,TO,1700301.0,AGUIARNÓPOLIS,Produtor,CASCALHO,-,55.653,2016-12-31
426,2017,2,Município,TO,1721109.0,TOCANTÍNIA,Produtor,CASCALHO,-,19.5065,2016-07-31
426,2017,2,Município,TO,1721109.0,TOCANTÍNIA,Produtor,CASCALHO,-,15.457,2016-04-30
426,2017,2,Município,TO,1721109.0,TOCANTÍNIA,Produtor,CASCALHO,-,13.1625,2016-06-30
426,2017,2,Município,TO,1721109.0,TOCANTÍNIA,Produtor,CASCALHO,-,12.8635,2016-08-31
426,2017,2,Município,TO,1721109.0,TOCANTÍNIA,Produtor,CASCALHO,-,11.999,2016-12-31
426,2017,2,Município,TO,1721109.0,TOCANTÍNIA,Produtor,CASCALHO,-,10.452,2016-11-30
426,2017,2,Município,TO,1715705.0,PALMEIRANTE,Produtor,CASCALHO,-,5.863,2016-11-30
426,2017,2,Município,TO,1715705.0,PALMEIRANTE,Produtor,CASCALHO,-,3.25,2016-12-31
426,2017,2,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,DOLOMITO,-,956.4555,2017-01-31
426,2017,2,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,DOLOMITO,-,807.521,2016-12-31
426,2017,2,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,DOLOMITO,-,330.5705,2016-09-30
426,2017,2,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,DOLOMITO,-,10.0945,2016-02-29
426,2017,2,Município,TO,1702406.0,ARRAIAS,Produtor,FOSFATO,-,6872.7555,2016-12-31
426,2017,2,Município,TO,1720937.0,TAIPAS DO TOCANTINS,Produtor,FOSFATO,-,514.2735,2016-12-31
426,2017,2,Município,TO,1702109.0,ARAGUAÍNA,Produtor,GNAISSE,-,5344.0725,2016-10-31
426,2017,2,Município,TO,1716604.0,PEIXE,Produtor,GNAISSE,-,1755.871,2016-12-31
426,2017,2,Município,TO,1702109.0,ARAGUAÍNA,Produtor,GNAISSE,-,733.577,2016-12-31
426,2017,2,Município,TO,1718451.0,PUGMIL,Produtor,GRANITO,-,3082.6185,2016-12-31
426,2017,2,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,2052.6415,2016-12-31
426,2017,2,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,6.513,2016-11-30
427,2017,3,Município,TO,1709302.0,GUARAÍ,Produtor,ÁGUA MINERAL,-,838.4675,2017-01-31
427,2017,3,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,1492.5495,2012-09-30
427,2017,3,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,AREIA,-,1166.62,2013-03-31
427,2017,3,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,368.953,2017-01-31
427,2017,3,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,367.029,2017-02-14
427,2017,3,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,334.1715,2012-01-31
427,2017,3,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,298.142,2011-04-30
427,2017,3,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,298.142,2012-02-29
427,2017,3,Município,TO,1718204.0,PORTO NACIONAL,Produtor,AREIA,-,225.2965,2013-03-31
427,2017,3,Município,TO,1700301.0,AGUIARNÓPOLIS,Produtor,AREIA,-,198.9585,2013-03-31
427,2017,3,Município,TO,1715705.0,PALMEIRANTE,Produtor,AREIA,-,148.421,2017-01-31
427,2017,3,Município,TO,1708205.0,FORMOSO DO ARAGUAIA,Produtor,AREIA,-,134.355,2003-10-31
427,2017,3,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,65.845,2017-01-31
427,2017,3,Município,TO,1721307.0,TUPIRATINS,Produtor,AREIA,-,62.543,2016-12-31
427,2017,3,Município,TO,1709302.0,GUARAÍ,Produtor,ARGILA,-,196.1765,2012-08-31
427,2017,3,Município,TO,1722107.0,XAMBIOÁ,Produtor,ARGILA,-,193.3165,2017-01-31
427,2017,3,Município,TO,1718204.0,PORTO NACIONAL,Produtor,ARGILA,-,153.764,2010-04-30
427,2017,3,Município,TO,1718204.0,PORTO NACIONAL,Produtor,ARGILA,-,129.103,2010-05-31
427,2017,3,Município,TO,1707009.0,DIANÓPOLIS,Produtor,ARGILA,-,60.203,2016-07-31
427,2017,3,Município,TO,1721000.0,PALMAS,Produtor,ARGILA,-,46.8,2017-01-31
427,2017,3,Município,TO,1702208.0,ARAGUATINS,Produtor,BASALTO,-,593.0145,2017-01-31
427,2017,3,Município,TO,1722107.0,XAMBIOÁ,Produtor,CALCÁRIO,-,26131.8525,2017-01-31
427,2017,3,Município,TO,1708205.0,FORMOSO DO ARAGUAIA,Produtor,CALCÁRIO,-,4905.706,2012-03-31
427,2017,3,Município,TO,1708205.0,FORMOSO DO ARAGUAIA,Produtor,CALCÁRIO,-,4644.5945,2012-02-29
427,2017,3,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO,-,4243.538,2017-01-31
427,2017,3,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO,-,2346.487,2017-01-31
427,2017,3,Município,TO,1720937.0,TAIPAS DO TOCANTINS,Produtor,CALCÁRIO,-,2191.0915,2017-01-31
427,2017,3,Município,TO,1703057.0,BANDEIRANTES DO TOCANTINS,Produtor,CALCÁRIO DOLOMÍTICO,-,12522.172,2017-01-31
427,2017,3,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO DOLOMÍTICO,-,6167.187,2016-12-31
427,2017,3,Município,TO,1715259.0,NOVO JARDIM,Produtor,CALCÁRIO DOLOMÍTICO,-,2185.6575,2014-07-31
427,2017,3,Município,TO,1715259.0,NOVO JARDIM,Produtor,CALCÁRIO DOLOMÍTICO,-,1775.6505,2014-05-31
427,2017,3,Município,TO,1715259.0,NOVO JARDIM,Produtor,CALCÁRIO DOLOMÍTICO,-,1252.2315,2014-08-31
427,2017,3,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO DOLOMÍTICO,-,1241.0255,2017-01-31
427,2017,3,Município,TO,1715259.0,NOVO JARDIM,Produtor,CALCÁRIO DOLOMÍTICO,-,770.6985,2014-06-30
427,2017,3,Município,TO,1715259.0,NOVO JARDIM,Produtor,CALCÁRIO DOLOMÍTICO,-,764.556,2014-09-30
427,2017,3,Município,TO,1715259.0,NOVO JARDIM,Produtor,CALCÁRIO DOLOMÍTICO,-,387.465,2014-02-28
427,2017,3,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO INDUSTRIAL,-,35.8085,2016-12-31
427,2017,3,Município,TO,1718204.0,PORTO NACIONAL,Produtor,CASCALHO,-,227.3375,2013-03-31
427,2017,3,Município,TO,1700301.0,AGUIARNÓPOLIS,Produtor,CASCALHO,-,220.6555,2013-03-31
427,2017,3,Município,TO,1721000.0,PALMAS,Produtor,CASCALHO,-,199.55,2017-01-31
427,2017,3,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,DOLOMITO,-,964.5675,2017-02-24
427,2017,3,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,DOLOMITO,-,476.671,2017-01-31
427,2017,3,Município,TO,1702406.0,ARRAIAS,Produtor,FOSFATO,-,2483.39,2017-01-31
427,2017,3,Município,TO,1702109.0,ARAGUAÍNA,Produtor,GNAISSE,-,3814.538,2016-11-30
427,2017,3,Município,TO,1716604.0,PEIXE,Produtor,GNAISSE,-,1697.553,2017-01-31
427,2017,3,Município,TO,1702109.0,ARAGUAÍNA,Produtor,GNAISSE,-,1392.833,2016-12-31
427,2017,3,Município,TO,1702109.0,ARAGUAÍNA,Produtor,GNAISSE,-,542.269,2017-01-31
427,2017,3,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,2226.7635,2017-01-31
427,2017,3,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,6.5195,2016-12-31
427,2017,3,Município,TO,1705102.0,CHAPADA DA NATIVIDADE,Produtor,MINÉRIO DE OURO,-,116.584,2017-01-31
427,2017,3,Município,TO,1721307.0,TUPIRATINS,Produtor,SEIXOS,-,110.227,2017-01-31
427,2017,3,Município,TO,1721307.0,TUPIRATINS,Produtor,SEIXOS,-,103.5125,2016-12-31
427,2017,3,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,SEIXOS,-,37.583,2017-01-31
427,2017,3,Município,TO,1721257.0,TUPIRAMA,Produtor,SEIXOS,-,22.0025,2016-10-31
428,2017,4,Município,TO,1701101.0,APARECIDA DO RIO NEGRO,Produtor,ÁGUA MINERAL,-,1729.5265,2016-12-31
428,2017,4,Município,TO,1701101.0,APARECIDA DO RIO NEGRO,Produtor,ÁGUA MINERAL,-,997.1325,2017-01-31
428,2017,4,Município,TO,1709302.0,GUARAÍ,Produtor,ÁGUA MINERAL,-,603.1415,2017-02-28
428,2017,4,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,AREIA,-,2360.423,2013-04-30
428,2017,4,Município,TO,1715705.0,PALMEIRANTE,Produtor,AREIA,-,915.2585,2013-04-30
428,2017,4,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,600.873,2012-02-29
428,2017,4,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,370.7015,2017-03-15
428,2017,4,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,336.9275,2017-03-27
428,2017,4,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,262.2555,2017-02-28
428,2017,4,Município,TO,1718204.0,PORTO NACIONAL,Produtor,AREIA,-,227.552,2013-04-30
428,2017,4,Município,TO,1700301.0,AGUIARNÓPOLIS,Produtor,AREIA,-,200.9475,2013-04-30
428,2017,4,Município,TO,1710706.0,ITAGUATINS,Produtor,AREIA,-,177.866,2016-11-30
428,2017,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,167.388,2016-01-31
428,2017,4,Município,TO,1708205.0,FORMOSO DO ARAGUAIA,Produtor,AREIA,-,135.33,2011-11-30
428,2017,4,Município,TO,1718204.0,PORTO NACIONAL,Produtor,AREIA,-,124.8,2017-02-28
428,2017,4,Município,TO,1715705.0,PALMEIRANTE,Produtor,AREIA,-,70.538,2017-02-28
428,2017,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,49.361,2016-09-30
428,2017,4,Município,TO,1721257.0,TUPIRAMA,Produtor,AREIA,-,46.1305,2017-02-28
428,2017,4,Município,TO,1721307.0,TUPIRATINS,Produtor,AREIA,-,45.5975,2017-02-28
428,2017,4,Município,TO,1721257.0,TUPIRAMA,Produtor,AREIA,-,42.2565,2017-01-31
428,2017,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,AREIA,-,15.457,2017-02-28
428,2017,4,Município,TO,1711506.0,JAÚ DO TOCANTINS,Produtor,AREIA,-,11.7,2017-02-28
428,2017,4,Município,TO,1706100.0,CRISTALÂNDIA,Produtor,ARGILA,-,788.6385,2016-09-30
428,2017,4,Município,TO,1722107.0,XAMBIOÁ,Produtor,ARGILA,-,663.6825,2017-02-28
428,2017,4,Município,TO,1709302.0,GUARAÍ,Produtor,ARGILA,-,198.1655,2012-08-31
428,2017,4,Município,TO,1721208.0,TOCANTINÓPOLIS,Produtor,ARGILA,-,196.4365,2013-04-30
428,2017,4,Município,TO,1718204.0,PORTO NACIONAL,Produtor,ARGILA,-,154.778,2010-03-31
428,2017,4,Município,TO,1707009.0,DIANÓPOLIS,Produtor,ARGILA,-,76.2645,2017-02-28
428,2017,4,Município,TO,1707009.0,DIANÓPOLIS,Produtor,ARGILA,-,64.597,2017-01-31
428,2017,4,Município,TO,1721000.0,PALMAS,Produtor,ARGILA,-,31.59,2017-02-28
428,2017,4,Município,TO,1702208.0,ARAGUATINS,Produtor,BASALTO,-,680.771,2017-02-28
428,2017,4,Município,TO,1722107.0,XAMBIOÁ,Produtor,CALCÁRIO,-,27462.045,2017-02-28
428,2017,4,Município,TO,1708205.0,FORMOSO DO ARAGUAIA,Produtor,CALCÁRIO,-,5588.18,2012-02-29
428,2017,4,Município,TO,1708205.0,FORMOSO DO ARAGUAIA,Produtor,CALCÁRIO,-,2672.241,2012-03-31
428,2017,4,Município,TO,1722107.0,XAMBIOÁ,Produtor,CALCÁRIO,-,2536.599,2016-02-29
428,2017,4,Município,TO,1714203.0,NATIVIDADE,Produtor,CALCÁRIO,-,1714.557,2017-02-28
428,2017,4,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO,-,1600.5535,2017-02-28
428,2017,4,Município,TO,1708205.0,FORMOSO DO ARAGUAIA,Produtor,CALCÁRIO,-,1363.076,2011-03-31
428,2017,4,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO,-,249.964,2016-02-29
428,2017,4,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO,-,233.4345,2016-12-31
428,2017,4,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO,-,183.183,2016-01-31
428,2017,4,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO,-,20.748,2016-06-30
428,2017,4,Município,TO,1703057.0,BANDEIRANTES DO TOCANTINS,Produtor,CALCÁRIO DOLOMÍTICO,-,11394.279,2017-02-28
428,2017,4,Município,TO,1720903.0,TAGUATINGA,Produtor,CALCÁRIO DOLOMÍTICO,-,2055.027,2017-02-28
428,2017,4,Município,TO,1715705.0,PALMEIRANTE,Produtor,CASCALHO,-,715.806,2006-01-31
428,2017,4,Município,TO,1715705.0,PALMEIRANTE,Produtor,CASCALHO,-,706.849,2005-12-31
428,2017,4,Município,TO,1715705.0,PALMEIRANTE,Produtor,CASCALHO,-,287.352,2011-12-31
428,2017,4,Município,TO,1715705.0,PALMEIRANTE,Produtor,CASCALHO,-,287.352,2013-03-31
428,2017,4,Município,TO,1718204.0,PORTO NACIONAL,Produtor,CASCALHO,-,229.606,2013-03-31
428,2017,4,Município,TO,1700301.0,AGUIARNÓPOLIS,Produtor,CASCALHO,-,222.8525,2013-04-30
428,2017,4,Município,TO,1721000.0,PALMAS,Produtor,CASCALHO,-,183.8395,2017-02-28
428,2017,4,Município,TO,1715705.0,PALMEIRANTE,Produtor,CASCALHO,-,5.2,2017-02-28
428,2017,4,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,DOLOMITO,-,971.0415,2017-03-31
428,2017,4,Município,TO,1711902.0,LAGOA DA CONFUSÃO,Produtor,DOLOMITO,-,264.199,2017-02-28
428,2017,4,Município,TO,1702406.0,ARRAIAS,Produtor,FOSFATO,-,7564.505,2012-07-31
428,2017,4,Município,TO,1702406.0,ARRAIAS,Produtor,FOSFATO,-,2897.05,2017-02-28
428,2017,4,Município,TO,1702406.0,ARRAIAS,Produtor,FOSFATO,-,1833.0195,2012-05-31
428,2017,4,Município,TO,1702406.0,ARRAIAS,Produtor,FOSFATO,-,1763.814,2012-06-30
428,2017,4,Município,TO,1702109.0,ARAGUAÍNA,Produtor,GNAISSE,-,1603.602,2017-01-31
428,2017,4,Município,TO,1702109.0,ARAGUAÍNA,Produtor,GNAISSE,-,902.915,2017-02-28
428,2017,4,Município,TO,1716604.0,PEIXE,Produtor,GNAISSE,-,442.3185,2017-02-28
428,2017,4,Município,TO,1718451.0,PUGMIL,Produtor,GRANITO,-,1845.5385,2017-02-28
428,2017,4,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,1524.367,2017-02-28
428,2017,4,Município,TO,1721000.0,PALMAS,Produtor,GRANITO,-,6.5325,2017-01-31
428,2017,4,Município,TO,1705102.0,CHAPADA DA NATIVIDADE,Produtor,MINÉRIO DE OURO,-,104.221,2017-02-28
428,2017,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,SEIXOS,-,365.0855,2016-01-31
428,2017,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,SEIXOS,-,316.9335,2016-09-30
428,2017,4,Município,TO,1713205.0,MIRACEMA DO TOCANTINS,Produtor,SEIXOS,-,12.675,2017-02-28
429,2017,5,Município,TO,1701101.0,APARECIDA DO RIO NEGRO,Produtor,ÁGUA MINERAL,-,1006.2,2017-02-28
429,2017,5,Município,TO,1709302.0,GUARAÍ,Produtor,ÁGUA MINERAL,-,846.1375,2017-03-31
429,2017,5,Município,TO,1716604.0,PEIXE,Produtor,AREIA,-,4095.7865,2004-08-31
429,2017,5,Município,TO,1703008.0,BABAÇULÂNDIA,Produtor,AREIA,-,1190.5335,2013-03-31
429,2017,5,Município,TO,1721000.0,PALMAS,Produtor,AREIA,-,1109.199,2017-03-31
